currency,partner,sector10,sectpart,s_adj,stk_flow,bop_item,geotime,date,value
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EU28,2016-10-01,22625
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EU28,2017-01-01,26972
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EU28,2017-04-01,22767
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EU28,2017-07-01,21111
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EU28,2017-10-01,24590
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EU28,2018-01-01,21846
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EU28,2018-04-01,18853
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FI,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FI,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FI,2016-01-01,793
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FI,2016-04-01,468
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FI,2016-07-01,580
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FI,2016-10-01,651
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FI,2017-01-01,524
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FI,2017-04-01,523
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FI,2017-07-01,489
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FI,2017-10-01,514
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FI,2018-01-01,567
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FI,2018-04-01,567
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FR,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FR,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FR,2016-01-01,14871
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FR,2016-04-01,9448
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FR,2016-07-01,11231
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FR,2016-10-01,11275
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FR,2017-01-01,13499
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FR,2017-04-01,10044
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FR,2017-07-01,10765
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FR,2017-10-01,9574
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FR,2018-01-01,13047
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,FR,2018-04-01,10363
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HR,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HR,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HR,2016-01-01,174
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HR,2016-04-01,490
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HR,2016-07-01,311
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HR,2016-10-01,391
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HR,2017-01-01,375
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HR,2017-04-01,497
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HR,2017-07-01,387
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HR,2017-10-01,524
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HR,2018-01-01,336
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HR,2018-04-01,447
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HU,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HU,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HU,2016-01-01,435
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HU,2016-04-01,385
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HU,2016-07-01,322
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HU,2016-10-01,454
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HU,2017-01-01,57
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HU,2017-04-01,113
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HU,2017-07-01,234
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HU,2017-10-01,284
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HU,2018-01-01,66
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,HU,2018-04-01,234
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IE,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IE,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IE,2016-01-01,1020
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IE,2016-04-01,769
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IE,2016-07-01,819
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IE,2016-10-01,1205
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IE,2017-01-01,936
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IE,2017-04-01,1558
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IE,2017-07-01,1007
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IE,2017-10-01,1089
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IE,2018-01-01,1306
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IE,2018-04-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IS,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IS,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IS,2016-01-01,23
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IS,2016-04-01,19
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IS,2016-07-01,23
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IS,2016-10-01,28
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IS,2017-01-01,38
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IS,2017-04-01,45
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IS,2017-07-01,36
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IS,2017-10-01,46
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IS,2018-01-01,41
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IS,2018-04-01,29
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IT,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IT,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IT,2016-01-01,6022
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IT,2016-04-01,1931
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IT,2016-07-01,4270
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IT,2016-10-01,4532
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IT,2017-01-01,4666
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IT,2017-04-01,3431
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IT,2017-07-01,3871
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IT,2017-10-01,2786
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IT,2018-01-01,5055
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,IT,2018-04-01,3052
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LT,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LT,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LT,2016-01-01,120
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LT,2016-04-01,243
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LT,2016-07-01,165
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LT,2016-10-01,269
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LT,2017-01-01,173
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LT,2017-04-01,195
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LT,2017-07-01,207
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LT,2017-10-01,312
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LT,2018-01-01,181
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LT,2018-04-01,213
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LU,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LU,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LU,2016-01-01,155
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LU,2016-04-01,239
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LU,2016-07-01,219
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LU,2016-10-01,65
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LU,2017-01-01,134
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LU,2017-04-01,246
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LU,2017-07-01,230
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LU,2017-10-01,6
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LU,2018-01-01,181
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LU,2018-04-01,290
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LV,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LV,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LV,2016-01-01,31
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LV,2016-04-01,70
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LV,2016-07-01,28
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LV,2016-10-01,51
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LV,2017-01-01,46
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LV,2017-04-01,82
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LV,2017-07-01,71
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LV,2017-10-01,160
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LV,2018-01-01,35
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,LV,2018-04-01,115
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ME,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ME,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ME,2016-01-01,46
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ME,2016-04-01,49
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ME,2016-07-01,56
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ME,2016-10-01,62
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ME,2017-01-01,51
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ME,2017-04-01,60
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ME,2017-07-01,52
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ME,2017-10-01,66
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ME,2018-01-01,57
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ME,2018-04-01,65
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MK,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MK,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MK,2016-01-01,344
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MK,2016-04-01,323
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MK,2016-07-01,486
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MK,2016-10-01,425
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MK,2017-01-01,327
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MK,2017-04-01,385
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MK,2017-07-01,512
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MK,2017-10-01,479
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MK,2018-01-01,329
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MK,2018-04-01,424
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MT,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MT,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MT,2016-01-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MT,2016-04-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MT,2016-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MT,2016-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MT,2017-01-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MT,2017-04-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MT,2017-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MT,2017-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MT,2018-01-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,MT,2018-04-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NL,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NL,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NL,2016-01-01,2976
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NL,2016-04-01,822
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NL,2016-07-01,1985
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NL,2016-10-01,1026
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NL,2017-01-01,1729
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NL,2017-04-01,902
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NL,2017-07-01,1297
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NL,2017-10-01,957
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NL,2018-01-01,1843
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NL,2018-04-01,1130
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NO,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NO,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NO,2016-01-01,893
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NO,2016-04-01,1617
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NO,2016-07-01,1487
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NO,2016-10-01,2330
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NO,2017-01-01,1083
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NO,2017-04-01,1435
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NO,2017-07-01,1428
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NO,2017-10-01,1933
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NO,2018-01-01,900
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,NO,2018-04-01,1279
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PL,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PL,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PL,2016-01-01,490
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PL,2016-04-01,12
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PL,2016-07-01,332
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PL,2016-10-01,561
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PL,2017-01-01,51
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PL,2017-04-01,347
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PL,2017-07-01,89
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PL,2017-10-01,257
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PL,2018-01-01,230
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PL,2018-04-01,120
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PT,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PT,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PT,2016-01-01,164
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PT,2016-04-01,577
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PT,2016-07-01,407
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PT,2016-10-01,493
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PT,2017-01-01,571
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PT,2017-04-01,431
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PT,2017-07-01,625
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PT,2017-10-01,600
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PT,2018-01-01,483
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,PT,2018-04-01,533
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RO,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RO,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RO,2016-01-01,613
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RO,2016-04-01,647
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RO,2016-07-01,736
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RO,2016-10-01,503
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RO,2017-01-01,249
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RO,2017-04-01,827
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RO,2017-07-01,768
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RO,2017-10-01,796
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RO,2018-01-01,293
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RO,2018-04-01,606
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RS,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RS,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RS,2016-01-01,670
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RS,2016-04-01,895
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RS,2016-07-01,791
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RS,2016-10-01,805
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RS,2017-01-01,713
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RS,2017-04-01,947
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RS,2017-07-01,841
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RS,2017-10-01,1015
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RS,2018-01-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,RS,2018-04-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SE,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SE,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SE,2016-01-01,2295
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SE,2016-04-01,779
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SE,2016-07-01,1802
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SE,2016-10-01,1407
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SE,2017-01-01,2513
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SE,2017-04-01,1158
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SE,2017-07-01,1706
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SE,2017-10-01,1974
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SE,2018-01-01,2604
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SE,2018-04-01,915
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SI,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SI,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SI,2016-01-01,123
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SI,2016-04-01,60
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SI,2016-07-01,105
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SI,2016-10-01,58
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SI,2017-01-01,87
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SI,2017-04-01,85
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SI,2017-07-01,61
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SI,2017-10-01,41
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SI,2018-01-01,115
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SI,2018-04-01,34
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SK,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SK,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SK,2016-01-01,363
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SK,2016-04-01,282
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SK,2016-07-01,336
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SK,2016-10-01,386
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SK,2017-01-01,318
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SK,2017-04-01,486
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SK,2017-07-01,295
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SK,2017-10-01,181
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SK,2018-01-01,293
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,SK,2018-04-01,548
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,TR,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,TR,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,TR,2016-01-01,462
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,TR,2016-04-01,327
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,TR,2016-07-01,203
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,TR,2016-10-01,528
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,TR,2017-01-01,525
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,TR,2017-04-01,527
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,TR,2017-07-01,636
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,TR,2017-10-01,700
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,TR,2018-01-01,172
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,TR,2018-04-01,23
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,UK,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,UK,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,UK,2016-01-01,8262
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,UK,2016-04-01,5944
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,UK,2016-07-01,6331
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,UK,2016-10-01,6987
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,UK,2017-01-01,6028
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,UK,2017-04-01,7090
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,UK,2017-07-01,5714
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,UK,2017-10-01,5117
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,UK,2018-01-01,7556
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,UK,2018-04-01,5707
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,XK,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,XK,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,XK,2016-01-01,224
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,XK,2016-04-01,270
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,XK,2016-07-01,282
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,XK,2016-10-01,289
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,XK,2017-01-01,242
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,XK,2017-04-01,283
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,XK,2017-07-01,279
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,XK,2017-10-01,320
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,XK,2018-01-01,258
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,XK,2018-04-01,315
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AL,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AL,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,AL,2016-01-01,176
