s_adj,sectpart,sector10,bop_item,stk_flow,partner,unit,geotime,date,value
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2001-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2002-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2002-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2002-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2002-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2003-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2003-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2003-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2003-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2004-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2004-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2004-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2004-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2005-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2005-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2005-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2005-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2006-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2006-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2006-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2006-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2007-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2007-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2007-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2007-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2008-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2008-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2008-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2008-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2009-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2009-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2009-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2009-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2010-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2010-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2010-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2010-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2011-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2011-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2011-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2011-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2012-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2012-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2012-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2012-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2013-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2013-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2013-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2013-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2014-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2014-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2014-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2014-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2015-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2015-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2015-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2015-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2016-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2016-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2016-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2016-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2017-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2017-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2017-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2017-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2018-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CY,2018-04-01,223
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1995-01-01,5457
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1995-04-01,8975
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1995-07-01,2367
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1995-10-01,19354
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1996-01-01,17351
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1996-04-01,24228
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1996-07-01,33247
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1996-10-01,37024
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1997-01-01,32247
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1997-04-01,33292
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1997-07-01,23222
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1997-10-01,23957
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1998-01-01,9701
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1998-04-01,77
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1998-07-01,4466
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1998-10-01,26336
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1999-01-01,12247
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1999-04-01,6652
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1999-07-01,5009
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,1999-10-01,26763
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2000-01-01,17334
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2000-04-01,19374
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2000-07-01,24641
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2000-10-01,43723
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2001-01-01,29869
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2001-04-01,30822
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2001-07-01,34269
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2001-10-01,29849
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2002-01-01,21526
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2002-04-01,25392
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2002-07-01,45317
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2002-10-01,44262
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2003-01-01,6897
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2003-04-01,38154
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2003-07-01,49494
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2003-10-01,66155
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2004-01-01,5864
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2004-04-01,31425
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2004-07-01,48692
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2004-10-01,42613
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2005-01-01,22614
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2005-04-01,28242
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2005-07-01,25326
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2005-10-01,13511
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2006-01-01,30874
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2006-04-01,36613
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2006-07-01,26410
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2006-10-01,43064
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2007-01-01,18327
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2007-04-01,60540
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2007-07-01,67806
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2007-10-01,45169
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2008-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2008-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2008-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2008-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2009-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2009-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2009-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2009-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2010-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2010-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2010-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2010-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2011-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2011-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2011-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2011-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2012-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2012-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2012-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2012-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2013-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2013-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2013-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2013-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2014-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2014-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2014-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2014-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2015-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2015-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2015-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2015-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2016-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2016-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2016-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2016-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2017-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2017-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2017-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2017-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2018-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,CZ,2018-04-01,7232
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1995-01-01,5801
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1995-04-01,7051
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1995-07-01,10661
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1995-10-01,2332
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1996-01-01,3657
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1996-04-01,5381
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1996-07-01,8474
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1996-10-01,2211
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1997-01-01,8048
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1997-04-01,2675
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1997-07-01,4980
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1997-10-01,5274
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1998-01-01,4678
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1998-04-01,2190
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1998-07-01,7812
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1998-10-01,185
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1999-01-01,9010
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1999-04-01,4114
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1999-07-01,13927
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,1999-10-01,3106
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2000-01-01,4262
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2000-04-01,7886
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2000-07-01,10512
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2000-10-01,9278
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2001-01-01,3667
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2001-04-01,6502
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2001-07-01,9205
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2001-10-01,8205
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2002-01-01,8717
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2002-04-01,6817
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2002-07-01,9836
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2002-10-01,12274
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2003-01-01,5336
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2003-04-01,3333
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2003-07-01,6286
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2003-10-01,22313
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2004-01-01,25467
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2004-04-01,27748
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2004-07-01,18191
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2004-10-01,29679
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2005-01-01,26374
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2005-04-01,25627
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2005-07-01,20849
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2005-10-01,30546
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2006-01-01,30239
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2006-04-01,28885
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2006-07-01,27291
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2006-10-01,48217
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2007-01-01,42232
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2007-04-01,38361
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2007-07-01,37764
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2007-10-01,49684
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2008-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2008-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2008-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2008-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2009-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2009-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2009-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2009-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2010-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2010-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2010-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2010-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2011-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2011-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2011-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2011-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2012-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2012-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2012-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2012-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2013-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2013-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2013-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2013-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2014-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2014-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2014-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2014-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2015-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2015-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2015-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2015-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2016-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2016-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2016-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2016-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2017-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2017-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2017-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2017-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2018-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DE,2018-04-01,63842
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1995-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1995-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1995-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1995-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1996-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1996-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1996-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1996-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1997-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1997-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1997-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1997-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1998-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1998-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1998-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1998-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1999-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1999-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1999-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,1999-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2000-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2000-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2000-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2000-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2001-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2001-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2001-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2001-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2002-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2002-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2002-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2002-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2003-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2003-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2003-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2003-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2004-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2004-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2004-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2004-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2005-01-01,10662
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2005-04-01,20181
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2005-07-01,21740
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2005-10-01,16124
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2006-01-01,8464
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2006-04-01,14447
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2006-07-01,21150
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2006-10-01,11920
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2007-01-01,9716
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2007-04-01,8882
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2007-07-01,11371
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2007-10-01,14887
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2008-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,MIO_NAC,DK,2008-04-01,
