age,isced11,unit,sex,geotime,date,value
Y30-34,ED5-8,PC,T,NO,2006-01-01,41.9
Y30-34,ED5-8,PC,T,NO,2007-01-01,43.7
Y30-34,ED5-8,PC,T,NO,2008-01-01,46.2
Y30-34,ED5-8,PC,T,NO,2009-01-01,47.0
Y30-34,ED5-8,PC,T,NO,2010-01-01,47.3
Y30-34,ED5-8,PC,T,NO,2011-01-01,48.8
Y30-34,ED5-8,PC,T,NO,2012-01-01,47.6
Y30-34,ED5-8,PC,T,NO,2013-01-01,48.8
Y30-34,ED5-8,PC,T,NO,2014-01-01,52.1
Y30-34,ED5-8,PC,T,NO,2015-01-01,50.9
Y30-34,ED5-8,PC,T,NO,2016-01-01,50.1
Y30-34,ED5-8,PC,T,NO,2017-01-01,49.0
Y30-34,ED5-8,PC,T,PL,1992-01-01,
Y30-34,ED5-8,PC,T,PL,1993-01-01,
Y30-34,ED5-8,PC,T,PL,1994-01-01,
Y30-34,ED5-8,PC,T,PL,1995-01-01,
Y30-34,ED5-8,PC,T,PL,1996-01-01,
Y30-34,ED5-8,PC,T,PL,1997-01-01,13.5
Y30-34,ED5-8,PC,T,PL,1998-01-01,11.3
Y30-34,ED5-8,PC,T,PL,1999-01-01,11.9
Y30-34,ED5-8,PC,T,PL,2000-01-01,12.5
Y30-34,ED5-8,PC,T,PL,2001-01-01,13.2
Y30-34,ED5-8,PC,T,PL,2002-01-01,14.4
Y30-34,ED5-8,PC,T,PL,2003-01-01,17.2
Y30-34,ED5-8,PC,T,PL,2004-01-01,20.4
Y30-34,ED5-8,PC,T,PL,2005-01-01,22.7
Y30-34,ED5-8,PC,T,PL,2006-01-01,24.7
Y30-34,ED5-8,PC,T,PL,2007-01-01,27.0
Y30-34,ED5-8,PC,T,PL,2008-01-01,29.7
Y30-34,ED5-8,PC,T,PL,2009-01-01,32.8
Y30-34,ED5-8,PC,T,PL,2010-01-01,34.8
Y30-34,ED5-8,PC,T,PL,2011-01-01,36.5
Y30-34,ED5-8,PC,T,PL,2012-01-01,39.1
Y30-34,ED5-8,PC,T,PL,2013-01-01,40.5
Y30-34,ED5-8,PC,T,PL,2014-01-01,42.1
Y30-34,ED5-8,PC,T,PL,2015-01-01,43.4
Y30-34,ED5-8,PC,T,PL,2016-01-01,44.6
Y30-34,ED5-8,PC,T,PL,2017-01-01,45.7
Y30-34,ED5-8,PC,T,PT,1992-01-01,15.1
Y30-34,ED5-8,PC,T,PT,1993-01-01,14.3
Y30-34,ED5-8,PC,T,PT,1994-01-01,14.9
Y30-34,ED5-8,PC,T,PT,1995-01-01,13.2
Y30-34,ED5-8,PC,T,PT,1996-01-01,12.7
Y30-34,ED5-8,PC,T,PT,1997-01-01,14.0
Y30-34,ED5-8,PC,T,PT,1998-01-01,9.4
Y30-34,ED5-8,PC,T,PT,1999-01-01,11.1
Y30-34,ED5-8,PC,T,PT,2000-01-01,11.1
Y30-34,ED5-8,PC,T,PT,2001-01-01,11.6
Y30-34,ED5-8,PC,T,PT,2002-01-01,12.9
Y30-34,ED5-8,PC,T,PT,2003-01-01,14.7
Y30-34,ED5-8,PC,T,PT,2004-01-01,16.3
Y30-34,ED5-8,PC,T,PT,2005-01-01,17.5
Y30-34,ED5-8,PC,T,PT,2006-01-01,18.3
Y30-34,ED5-8,PC,T,PT,2007-01-01,19.5
Y30-34,ED5-8,PC,T,PT,2008-01-01,21.6
Y30-34,ED5-8,PC,T,PT,2009-01-01,21.3
Y30-34,ED5-8,PC,T,PT,2010-01-01,24.0
Y30-34,ED5-8,PC,T,PT,2011-01-01,26.7
Y30-34,ED5-8,PC,T,PT,2012-01-01,27.8
Y30-34,ED5-8,PC,T,PT,2013-01-01,30.0
Y30-34,ED5-8,PC,T,PT,2014-01-01,31.3
Y30-34,ED5-8,PC,T,PT,2015-01-01,31.9
Y30-34,ED5-8,PC,T,PT,2016-01-01,34.6
Y30-34,ED5-8,PC,T,PT,2017-01-01,33.5
Y30-34,ED5-8,PC,T,RO,1992-01-01,
Y30-34,ED5-8,PC,T,RO,1993-01-01,
Y30-34,ED5-8,PC,T,RO,1994-01-01,
Y30-34,ED5-8,PC,T,RO,1995-01-01,
Y30-34,ED5-8,PC,T,RO,1996-01-01,
Y30-34,ED5-8,PC,T,RO,1997-01-01,13.0
Y30-34,ED5-8,PC,T,RO,1998-01-01,8.4
Y30-34,ED5-8,PC,T,RO,1999-01-01,8.6
Y30-34,ED5-8,PC,T,RO,2000-01-01,8.9
Y30-34,ED5-8,PC,T,RO,2001-01-01,8.8
Y30-34,ED5-8,PC,T,RO,2002-01-01,9.1
Y30-34,ED5-8,PC,T,RO,2003-01-01,8.9
Y30-34,ED5-8,PC,T,RO,2004-01-01,10.3
Y30-34,ED5-8,PC,T,RO,2005-01-01,11.4
Y30-34,ED5-8,PC,T,RO,2006-01-01,12.4
Y30-34,ED5-8,PC,T,RO,2007-01-01,13.9
Y30-34,ED5-8,PC,T,RO,2008-01-01,16.0
Y30-34,ED5-8,PC,T,RO,2009-01-01,16.8
Y30-34,ED5-8,PC,T,RO,2010-01-01,18.3
Y30-34,ED5-8,PC,T,RO,2011-01-01,20.3
Y30-34,ED5-8,PC,T,RO,2012-01-01,21.7
Y30-34,ED5-8,PC,T,RO,2013-01-01,22.9
Y30-34,ED5-8,PC,T,RO,2014-01-01,25.0
Y30-34,ED5-8,PC,T,RO,2015-01-01,25.6
Y30-34,ED5-8,PC,T,RO,2016-01-01,25.6
Y30-34,ED5-8,PC,T,RO,2017-01-01,26.3
Y30-34,ED5-8,PC,T,SE,1992-01-01,
Y30-34,ED5-8,PC,T,SE,1993-01-01,
Y30-34,ED5-8,PC,T,SE,1994-01-01,
Y30-34,ED5-8,PC,T,SE,1995-01-01,29.4
Y30-34,ED5-8,PC,T,SE,1996-01-01,30.3
Y30-34,ED5-8,PC,T,SE,1997-01-01,29.5
Y30-34,ED5-8,PC,T,SE,1998-01-01,30.5
Y30-34,ED5-8,PC,T,SE,1999-01-01,31.8
Y30-34,ED5-8,PC,T,SE,2000-01-01,31.8
Y30-34,ED5-8,PC,T,SE,2001-01-01,26.6
Y30-34,ED5-8,PC,T,SE,2002-01-01,28.3
Y30-34,ED5-8,PC,T,SE,2003-01-01,31.0
Y30-34,ED5-8,PC,T,SE,2004-01-01,33.9
Y30-34,ED5-8,PC,T,SE,2005-01-01,37.6
Y30-34,ED5-8,PC,T,SE,2006-01-01,39.5
Y30-34,ED5-8,PC,T,SE,2007-01-01,41.0
Y30-34,ED5-8,PC,T,SE,2008-01-01,42.0
Y30-34,ED5-8,PC,T,SE,2009-01-01,43.9
Y30-34,ED5-8,PC,T,SE,2010-01-01,45.3
Y30-34,ED5-8,PC,T,SE,2011-01-01,46.8
Y30-34,ED5-8,PC,T,SE,2012-01-01,47.9
Y30-34,ED5-8,PC,T,SE,2013-01-01,48.3
Y30-34,ED5-8,PC,T,SE,2014-01-01,49.9
Y30-34,ED5-8,PC,T,SE,2015-01-01,50.2
Y30-34,ED5-8,PC,T,SE,2016-01-01,51.0
Y30-34,ED5-8,PC,T,SE,2017-01-01,51.3
Y30-34,ED5-8,PC,T,SI,1992-01-01,
Y30-34,ED5-8,PC,T,SI,1993-01-01,
Y30-34,ED5-8,PC,T,SI,1994-01-01,
Y30-34,ED5-8,PC,T,SI,1995-01-01,
Y30-34,ED5-8,PC,T,SI,1996-01-01,15.3
Y30-34,ED5-8,PC,T,SI,1997-01-01,15.8
Y30-34,ED5-8,PC,T,SI,1998-01-01,15.8
Y30-34,ED5-8,PC,T,SI,1999-01-01,15.7
Y30-34,ED5-8,PC,T,SI,2000-01-01,18.5
Y30-34,ED5-8,PC,T,SI,2001-01-01,18.1
Y30-34,ED5-8,PC,T,SI,2002-01-01,20.7
Y30-34,ED5-8,PC,T,SI,2003-01-01,23.6
Y30-34,ED5-8,PC,T,SI,2004-01-01,25.1
Y30-34,ED5-8,PC,T,SI,2005-01-01,24.6
Y30-34,ED5-8,PC,T,SI,2006-01-01,28.1
Y30-34,ED5-8,PC,T,SI,2007-01-01,31.0
Y30-34,ED5-8,PC,T,SI,2008-01-01,30.9
Y30-34,ED5-8,PC,T,SI,2009-01-01,31.6
Y30-34,ED5-8,PC,T,SI,2010-01-01,34.8
Y30-34,ED5-8,PC,T,SI,2011-01-01,37.9
Y30-34,ED5-8,PC,T,SI,2012-01-01,39.2
Y30-34,ED5-8,PC,T,SI,2013-01-01,40.1
Y30-34,ED5-8,PC,T,SI,2014-01-01,41.0
Y30-34,ED5-8,PC,T,SI,2015-01-01,43.4
Y30-34,ED5-8,PC,T,SI,2016-01-01,44.2
Y30-34,ED5-8,PC,T,SI,2017-01-01,46.4
Y30-34,ED5-8,PC,T,SK,1992-01-01,
Y30-34,ED5-8,PC,T,SK,1993-01-01,
Y30-34,ED5-8,PC,T,SK,1994-01-01,
Y30-34,ED5-8,PC,T,SK,1995-01-01,
Y30-34,ED5-8,PC,T,SK,1996-01-01,
Y30-34,ED5-8,PC,T,SK,1997-01-01,
Y30-34,ED5-8,PC,T,SK,1998-01-01,10.6
Y30-34,ED5-8,PC,T,SK,1999-01-01,11.1
Y30-34,ED5-8,PC,T,SK,2000-01-01,10.6
Y30-34,ED5-8,PC,T,SK,2001-01-01,10.7
Y30-34,ED5-8,PC,T,SK,2002-01-01,10.5
Y30-34,ED5-8,PC,T,SK,2003-01-01,11.5
Y30-34,ED5-8,PC,T,SK,2004-01-01,12.9
Y30-34,ED5-8,PC,T,SK,2005-01-01,14.3
Y30-34,ED5-8,PC,T,SK,2006-01-01,14.4
Y30-34,ED5-8,PC,T,SK,2007-01-01,14.8
Y30-34,ED5-8,PC,T,SK,2008-01-01,15.8
Y30-34,ED5-8,PC,T,SK,2009-01-01,17.6
Y30-34,ED5-8,PC,T,SK,2010-01-01,22.1
Y30-34,ED5-8,PC,T,SK,2011-01-01,23.2
Y30-34,ED5-8,PC,T,SK,2012-01-01,23.7
Y30-34,ED5-8,PC,T,SK,2013-01-01,26.9
Y30-34,ED5-8,PC,T,SK,2014-01-01,26.9
Y30-34,ED5-8,PC,T,SK,2015-01-01,28.4
Y30-34,ED5-8,PC,T,SK,2016-01-01,31.5
Y30-34,ED5-8,PC,T,SK,2017-01-01,34.3
Y30-34,ED5-8,PC,T,TR,1992-01-01,
Y30-34,ED5-8,PC,T,TR,1993-01-01,
Y30-34,ED5-8,PC,T,TR,1994-01-01,
Y30-34,ED5-8,PC,T,TR,1995-01-01,
Y30-34,ED5-8,PC,T,TR,1996-01-01,
Y30-34,ED5-8,PC,T,TR,1997-01-01,
Y30-34,ED5-8,PC,T,TR,1998-01-01,
Y30-34,ED5-8,PC,T,TR,1999-01-01,
Y30-34,ED5-8,PC,T,TR,2000-01-01,
Y30-34,ED5-8,PC,T,TR,2001-01-01,
Y30-34,ED5-8,PC,T,TR,2002-01-01,
Y30-34,ED5-8,PC,T,TR,2003-01-01,
Y30-34,ED5-8,PC,T,TR,2004-01-01,
Y30-34,ED5-8,PC,T,TR,2005-01-01,
Y30-34,ED5-8,PC,T,TR,2006-01-01,11.9
Y30-34,ED5-8,PC,T,TR,2007-01-01,12.3
Y30-34,ED5-8,PC,T,TR,2008-01-01,13.0
Y30-34,ED5-8,PC,T,TR,2009-01-01,14.7
Y30-34,ED5-8,PC,T,TR,2010-01-01,15.5
Y30-34,ED5-8,PC,T,TR,2011-01-01,16.3
Y30-34,ED5-8,PC,T,TR,2012-01-01,18.0
Y30-34,ED5-8,PC,T,TR,2013-01-01,19.5
Y30-34,ED5-8,PC,T,TR,2014-01-01,21.5
Y30-34,ED5-8,PC,T,TR,2015-01-01,23.6
Y30-34,ED5-8,PC,T,TR,2016-01-01,26.5
Y30-34,ED5-8,PC,T,TR,2017-01-01,27.3
Y30-34,ED5-8,PC,T,UK,1992-01-01,21.3
Y30-34,ED5-8,PC,T,UK,1993-01-01,22.8
Y30-34,ED5-8,PC,T,UK,1994-01-01,23.2
Y30-34,ED5-8,PC,T,UK,1995-01-01,24.1
Y30-34,ED5-8,PC,T,UK,1996-01-01,24.6
Y30-34,ED5-8,PC,T,UK,1997-01-01,25.5
Y30-34,ED5-8,PC,T,UK,1998-01-01,
Y30-34,ED5-8,PC,T,UK,1999-01-01,28.0
Y30-34,ED5-8,PC,T,UK,2000-01-01,29.0
Y30-34,ED5-8,PC,T,UK,2001-01-01,29.9
Y30-34,ED5-8,PC,T,UK,2002-01-01,31.5
Y30-34,ED5-8,PC,T,UK,2003-01-01,31.5
Y30-34,ED5-8,PC,T,UK,2004-01-01,33.6
Y30-34,ED5-8,PC,T,UK,2005-01-01,34.5
Y30-34,ED5-8,PC,T,UK,2006-01-01,36.4
Y30-34,ED5-8,PC,T,UK,2007-01-01,38.3
Y30-34,ED5-8,PC,T,UK,2008-01-01,39.5
Y30-34,ED5-8,PC,T,UK,2009-01-01,41.4
Y30-34,ED5-8,PC,T,UK,2010-01-01,43.1
Y30-34,ED5-8,PC,T,UK,2011-01-01,45.5
Y30-34,ED5-8,PC,T,UK,2012-01-01,46.9
Y30-34,ED5-8,PC,T,UK,2013-01-01,47.4
Y30-34,ED5-8,PC,T,UK,2014-01-01,47.7
Y30-34,ED5-8,PC,T,UK,2015-01-01,47.9
Y30-34,ED5-8,PC,T,UK,2016-01-01,48.2
Y30-34,ED5-8,PC,T,UK,2017-01-01,48.3
