currency,partner,sector10,sectpart,stk_flow,bop_item,geo\time,date,value
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2004-01-01,7820.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2005-01-01,10577.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2006-01-01,19200.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2007-01-01,25047.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2008-01-01,26355.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2009-01-01,16553.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2010-01-01,7713.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2011-01-01,7611.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2012-01-01,8660.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2013-01-01,5595.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2014-01-01,17437.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2015-01-01,1487.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2016-01-01,13221.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HR,2017-01-01,13163.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,1999-01-01,799795.4 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2000-01-01,771132.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2001-01-01,1160587.1 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2002-01-01,934733.4 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2003-01-01,924365.3 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2004-01-01,911958.3 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2005-01-01,1724782.9 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2006-01-01,3944455.7 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2007-01-01,12743830.3 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2008-01-01,12948179.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2009-01-01,-683497.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2010-01-01,-4363695.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2011-01-01,2796699.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2012-01-01,2333176.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2013-01-01,-845200.9 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2014-01-01,3081774.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2015-01-01,-1574392.3 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2016-01-01,19817098.4 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,HU,2017-01-01,-3573686.5 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,1999-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2000-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2001-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2002-01-01,43074.7 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2003-01-01,48984.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2004-01-01,30699.5 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2005-01-01,38081.7 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2006-01-01,18049.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2007-01-01,45104.3 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2008-01-01,14814.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2009-01-01,38707.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2010-01-01,28139.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2011-01-01,26075.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2012-01-01,43744.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2013-01-01,53171.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2014-01-01,74886.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2015-01-01,215433.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2016-01-01,93859.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IE,2017-01-01,916.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,1999-01-01,6487.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2000-01-01,14517.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2001-01-01,16618.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2002-01-01,18123.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2003-01-01,17212.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2004-01-01,16210.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2005-01-01,29924.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2006-01-01,45559.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2007-01-01,48051.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2008-01-01,-7405.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2009-01-01,14449.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2010-01-01,7174.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2011-01-01,24691.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2012-01-01,-52.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2013-01-01,14637.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2014-01-01,12928.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2015-01-01,11975.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2016-01-01,17774.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,IT,2017-01-01,8772.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,1999-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2000-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2001-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2002-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2003-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2004-01-01,638.8 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2005-01-01,680.6 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2006-01-01,1629.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2007-01-01,1676.2 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2008-01-01,1299.5 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2009-01-01,38.5 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2010-01-01,653.4 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2011-01-01,1094.6 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2012-01-01,454.3 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2013-01-01,531.2 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2014-01-01,387.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2015-01-01,872.9 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2016-01-01,869.9 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LT,2017-01-01,1023.5 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,1999-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2000-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2001-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2002-01-01,122538.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2003-01-01,80257.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2004-01-01,63326.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2005-01-01,92760.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2006-01-01,102767.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2007-01-01,138606.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2008-01-01,69544.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2009-01-01,151830.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2010-01-01,170247.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2011-01-01,293462.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2012-01-01,432800.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2013-01-01,474514.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2014-01-01,134002.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2015-01-01,696414.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2016-01-01,174492.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LU,2017-01-01,-146275.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,1999-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2000-01-01,353.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2001-01-01,196.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2002-01-01,166.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2003-01-01,281.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2004-01-01,474.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2005-01-01,648.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2006-01-01,1357.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2007-01-01,1993.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2008-01-01,910.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2009-01-01,-32.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2010-01-01,331.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2011-01-01,1075.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2012-01-01,840.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2013-01-01,743.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2014-01-01,704.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2015-01-01,712.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2016-01-01,222.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,LV,2017-01-01,1024.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,1999-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2000-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2001-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2002-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2003-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2004-01-01,6004.8 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2005-01-01,17511.5 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2006-01-01,20012.9 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2007-01-01,25980.4 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2008-01-01,10094.9 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2009-01-01,1030.4 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2010-01-01,7016.5 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2011-01-01,5608.5 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2012-01-01,2589.5 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2013-01-01,431.9 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2014-01-01,238.5 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2015-01-01,2658.1 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2016-01-01,2251.6 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,MT,2017-01-01,3046.2 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,1999-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2000-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2001-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2002-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2003-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2004-01-01,112452.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2005-01-01,169732.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2006-01-01,299069.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2007-01-01,526658.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2008-01-01,113465.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2009-01-01,68332.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2010-01-01,92445.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2011-01-01,241101.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2012-01-01,192297.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2013-01-01,247478.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2014-01-01,86978.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2015-01-01,161979.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2016-01-01,145430.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,NL,2017-01-01,290236.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,1999-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2000-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2001-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2002-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2003-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2004-01-01,51387.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2005-01-01,35685.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2006-01-01,65806.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2007-01-01,69045.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2008-01-01,34130.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2009-01-01,43756.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2010-01-01,53940.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2011-01-01,53574.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2012-01-01,23931.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2013-01-01,2809.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2014-01-01,62025.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2015-01-01,56857.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2016-01-01,72604.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PL,2017-01-01,39717.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,1996-01-01,1204.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,1997-01-01,2169.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,1998-01-01,5240.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,1999-01-01,695.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2000-01-01,7801.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2001-01-01,6902.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2002-01-01,674.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2003-01-01,9012.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2004-01-01,2210.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2005-01-01,3443.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2006-01-01,10455.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2007-01-01,4444.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2008-01-01,5419.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2009-01-01,4020.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2010-01-01,6283.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2011-01-01,7116.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2012-01-01,17044.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2013-01-01,8070.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2014-01-01,9884.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2015-01-01,2277.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2016-01-01,8539.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,PT,2017-01-01,8916.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,1999-01-01,1488.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2000-01-01,2363.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2001-01-01,3321.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2002-01-01,3772.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2003-01-01,7093.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2004-01-01,20614.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2005-01-01,19045.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2006-01-01,30589.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2007-01-01,24622.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2008-01-01,33831.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2009-01-01,14474.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2010-01-01,10505.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2011-01-01,7299.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2012-01-01,10671.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2013-01-01,12806.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2014-01-01,13022.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2015-01-01,17266.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2016-01-01,25402.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,RO,2017-01-01,19985.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,1995-01-01,94899.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,1996-01-01,24951.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,1997-01-01,73134.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,1998-01-01,189993.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,1999-01-01,528049.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,2000-01-01,223130.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,2001-01-01,183582.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,2002-01-01,173312.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,2003-01-01,49176.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,2004-01-01,125538.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,2005-01-01,157766.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,2006-01-01,160718.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,2007-01-01,310401.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,2008-01-01,281757.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,2009-01-01,70442.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,2010-01-01,7962.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,2011-01-01,41783.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,2012-01-01,30109.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,2013-01-01,9464.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,2014-01-01,-68563.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,2015-01-01,73659.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,SE,2016-01-01,63454.0 
