reason,sex,age,unit,geotime,date,value
FAMRESP,T,Y20-64,PC_INAC,FR,2005-01-01,1.1
FAMRESP,T,Y20-64,PC_INAC,FR,2006-01-01,2.0
FAMRESP,T,Y20-64,PC_INAC,FR,2007-01-01,1.7
FAMRESP,T,Y20-64,PC_INAC,FR,2008-01-01,1.6
FAMRESP,T,Y20-64,PC_INAC,FR,2009-01-01,1.8
FAMRESP,T,Y20-64,PC_INAC,FR,2010-01-01,1.6
FAMRESP,T,Y20-64,PC_INAC,FR,2011-01-01,1.5
FAMRESP,T,Y20-64,PC_INAC,FR,2012-01-01,1.6
FAMRESP,T,Y20-64,PC_INAC,FR,2013-01-01,11.1
FAMRESP,T,Y20-64,PC_INAC,FR,2014-01-01,10.9
FAMRESP,T,Y20-64,PC_INAC,FR,2015-01-01,11.8
FAMRESP,T,Y20-64,PC_INAC,FR,2016-01-01,11.5
FAMRESP,T,Y20-64,PC_INAC,FR,2017-01-01,11.6
FAMRESP,T,Y20-64,PC_INAC,HR,2000-01-01,
FAMRESP,T,Y20-64,PC_INAC,HR,2001-01-01,
FAMRESP,T,Y20-64,PC_INAC,HR,2002-01-01,3.9
FAMRESP,T,Y20-64,PC_INAC,HR,2003-01-01,17.8
FAMRESP,T,Y20-64,PC_INAC,HR,2004-01-01,17.1
FAMRESP,T,Y20-64,PC_INAC,HR,2005-01-01,16.1
FAMRESP,T,Y20-64,PC_INAC,HR,2006-01-01,17.3
FAMRESP,T,Y20-64,PC_INAC,HR,2007-01-01,19.6
FAMRESP,T,Y20-64,PC_INAC,HR,2008-01-01,19.3
FAMRESP,T,Y20-64,PC_INAC,HR,2009-01-01,19.3
FAMRESP,T,Y20-64,PC_INAC,HR,2010-01-01,20.3
FAMRESP,T,Y20-64,PC_INAC,HR,2011-01-01,20.7
FAMRESP,T,Y20-64,PC_INAC,HR,2012-01-01,20.3
FAMRESP,T,Y20-64,PC_INAC,HR,2013-01-01,19.9
FAMRESP,T,Y20-64,PC_INAC,HR,2014-01-01,18.3
FAMRESP,T,Y20-64,PC_INAC,HR,2015-01-01,19.0
FAMRESP,T,Y20-64,PC_INAC,HR,2016-01-01,22.6
FAMRESP,T,Y20-64,PC_INAC,HR,2017-01-01,19.6
FAMRESP,T,Y20-64,PC_INAC,HU,2000-01-01,13.3
FAMRESP,T,Y20-64,PC_INAC,HU,2001-01-01,13.3
FAMRESP,T,Y20-64,PC_INAC,HU,2002-01-01,13.0
FAMRESP,T,Y20-64,PC_INAC,HU,2003-01-01,14.1
FAMRESP,T,Y20-64,PC_INAC,HU,2004-01-01,14.1
FAMRESP,T,Y20-64,PC_INAC,HU,2005-01-01,15.8
FAMRESP,T,Y20-64,PC_INAC,HU,2006-01-01,15.4
FAMRESP,T,Y20-64,PC_INAC,HU,2007-01-01,15.9
FAMRESP,T,Y20-64,PC_INAC,HU,2008-01-01,15.7
FAMRESP,T,Y20-64,PC_INAC,HU,2009-01-01,15.6
FAMRESP,T,Y20-64,PC_INAC,HU,2010-01-01,15.5
FAMRESP,T,Y20-64,PC_INAC,HU,2011-01-01,16.3
FAMRESP,T,Y20-64,PC_INAC,HU,2012-01-01,16.1
FAMRESP,T,Y20-64,PC_INAC,HU,2013-01-01,16.7
FAMRESP,T,Y20-64,PC_INAC,HU,2014-01-01,17.1
FAMRESP,T,Y20-64,PC_INAC,HU,2015-01-01,19.1
FAMRESP,T,Y20-64,PC_INAC,HU,2016-01-01,20.9
FAMRESP,T,Y20-64,PC_INAC,HU,2017-01-01,21.6
FAMRESP,T,Y20-64,PC_INAC,IE,2000-01-01,5.5
FAMRESP,T,Y20-64,PC_INAC,IE,2001-01-01,5.2
FAMRESP,T,Y20-64,PC_INAC,IE,2002-01-01,4.5
FAMRESP,T,Y20-64,PC_INAC,IE,2003-01-01,4.8
FAMRESP,T,Y20-64,PC_INAC,IE,2004-01-01,3.3
FAMRESP,T,Y20-64,PC_INAC,IE,2005-01-01,2.6
FAMRESP,T,Y20-64,PC_INAC,IE,2006-01-01,3.8
FAMRESP,T,Y20-64,PC_INAC,IE,2007-01-01,3.7
FAMRESP,T,Y20-64,PC_INAC,IE,2008-01-01,3.1
FAMRESP,T,Y20-64,PC_INAC,IE,2009-01-01,2.8
FAMRESP,T,Y20-64,PC_INAC,IE,2010-01-01,3.0
FAMRESP,T,Y20-64,PC_INAC,IE,2011-01-01,3.1
FAMRESP,T,Y20-64,PC_INAC,IE,2012-01-01,28.5
FAMRESP,T,Y20-64,PC_INAC,IE,2013-01-01,37.1
FAMRESP,T,Y20-64,PC_INAC,IE,2014-01-01,38.8
FAMRESP,T,Y20-64,PC_INAC,IE,2015-01-01,40.7
FAMRESP,T,Y20-64,PC_INAC,IE,2016-01-01,41.0
FAMRESP,T,Y20-64,PC_INAC,IE,2017-01-01,39.4
FAMRESP,T,Y20-64,PC_INAC,IS,2000-01-01,15.2
FAMRESP,T,Y20-64,PC_INAC,IS,2001-01-01,18.6
FAMRESP,T,Y20-64,PC_INAC,IS,2002-01-01,16.8
FAMRESP,T,Y20-64,PC_INAC,IS,2003-01-01,15.1
FAMRESP,T,Y20-64,PC_INAC,IS,2004-01-01,15.9
FAMRESP,T,Y20-64,PC_INAC,IS,2005-01-01,12.5
FAMRESP,T,Y20-64,PC_INAC,IS,2006-01-01,10.9
FAMRESP,T,Y20-64,PC_INAC,IS,2007-01-01,10.9
FAMRESP,T,Y20-64,PC_INAC,IS,2008-01-01,10.8
FAMRESP,T,Y20-64,PC_INAC,IS,2009-01-01,8.7
FAMRESP,T,Y20-64,PC_INAC,IS,2010-01-01,8.0
FAMRESP,T,Y20-64,PC_INAC,IS,2011-01-01,6.5
FAMRESP,T,Y20-64,PC_INAC,IS,2012-01-01,6.5
FAMRESP,T,Y20-64,PC_INAC,IS,2013-01-01,4.8
FAMRESP,T,Y20-64,PC_INAC,IS,2014-01-01,8.2
FAMRESP,T,Y20-64,PC_INAC,IS,2015-01-01,7.6
FAMRESP,T,Y20-64,PC_INAC,IS,2016-01-01,6.0
FAMRESP,T,Y20-64,PC_INAC,IS,2017-01-01,4.3
FAMRESP,T,Y20-64,PC_INAC,IT,2000-01-01,36.4
FAMRESP,T,Y20-64,PC_INAC,IT,2001-01-01,36.0
FAMRESP,T,Y20-64,PC_INAC,IT,2002-01-01,35.4
FAMRESP,T,Y20-64,PC_INAC,IT,2003-01-01,35.6
FAMRESP,T,Y20-64,PC_INAC,IT,2004-01-01,20.1
FAMRESP,T,Y20-64,PC_INAC,IT,2005-01-01,18.3
FAMRESP,T,Y20-64,PC_INAC,IT,2006-01-01,21.1
FAMRESP,T,Y20-64,PC_INAC,IT,2007-01-01,20.6
FAMRESP,T,Y20-64,PC_INAC,IT,2008-01-01,20.4
FAMRESP,T,Y20-64,PC_INAC,IT,2009-01-01,21.2
FAMRESP,T,Y20-64,PC_INAC,IT,2010-01-01,19.3
FAMRESP,T,Y20-64,PC_INAC,IT,2011-01-01,19.6
FAMRESP,T,Y20-64,PC_INAC,IT,2012-01-01,20.0
FAMRESP,T,Y20-64,PC_INAC,IT,2013-01-01,20.6
FAMRESP,T,Y20-64,PC_INAC,IT,2014-01-01,20.6
FAMRESP,T,Y20-64,PC_INAC,IT,2015-01-01,20.3
FAMRESP,T,Y20-64,PC_INAC,IT,2016-01-01,20.9
FAMRESP,T,Y20-64,PC_INAC,IT,2017-01-01,22.2
FAMRESP,T,Y20-64,PC_INAC,LT,2000-01-01,11.8
FAMRESP,T,Y20-64,PC_INAC,LT,2001-01-01,12.2
FAMRESP,T,Y20-64,PC_INAC,LT,2002-01-01,12.1
FAMRESP,T,Y20-64,PC_INAC,LT,2003-01-01,10.2
FAMRESP,T,Y20-64,PC_INAC,LT,2004-01-01,13.4
FAMRESP,T,Y20-64,PC_INAC,LT,2005-01-01,13.8
FAMRESP,T,Y20-64,PC_INAC,LT,2006-01-01,14.5
FAMRESP,T,Y20-64,PC_INAC,LT,2007-01-01,15.0
FAMRESP,T,Y20-64,PC_INAC,LT,2008-01-01,16.2
FAMRESP,T,Y20-64,PC_INAC,LT,2009-01-01,14.7
FAMRESP,T,Y20-64,PC_INAC,LT,2010-01-01,12.1
FAMRESP,T,Y20-64,PC_INAC,LT,2011-01-01,11.5
FAMRESP,T,Y20-64,PC_INAC,LT,2012-01-01,12.5
FAMRESP,T,Y20-64,PC_INAC,LT,2013-01-01,13.4
FAMRESP,T,Y20-64,PC_INAC,LT,2014-01-01,14.3
FAMRESP,T,Y20-64,PC_INAC,LT,2015-01-01,15.0
FAMRESP,T,Y20-64,PC_INAC,LT,2016-01-01,14.9
FAMRESP,T,Y20-64,PC_INAC,LT,2017-01-01,17.3
FAMRESP,T,Y20-64,PC_INAC,LU,2000-01-01,50.7
FAMRESP,T,Y20-64,PC_INAC,LU,2001-01-01,51.3
FAMRESP,T,Y20-64,PC_INAC,LU,2002-01-01,53.2
FAMRESP,T,Y20-64,PC_INAC,LU,2003-01-01,50.3
FAMRESP,T,Y20-64,PC_INAC,LU,2004-01-01,49.4
FAMRESP,T,Y20-64,PC_INAC,LU,2005-01-01,48.0
FAMRESP,T,Y20-64,PC_INAC,LU,2006-01-01,46.4
FAMRESP,T,Y20-64,PC_INAC,LU,2007-01-01,45.8
FAMRESP,T,Y20-64,PC_INAC,LU,2008-01-01,42.9
FAMRESP,T,Y20-64,PC_INAC,LU,2009-01-01,29.5
FAMRESP,T,Y20-64,PC_INAC,LU,2010-01-01,28.9
FAMRESP,T,Y20-64,PC_INAC,LU,2011-01-01,29.2
FAMRESP,T,Y20-64,PC_INAC,LU,2012-01-01,29.1
FAMRESP,T,Y20-64,PC_INAC,LU,2013-01-01,25.3
FAMRESP,T,Y20-64,PC_INAC,LU,2014-01-01,24.8
FAMRESP,T,Y20-64,PC_INAC,LU,2015-01-01,18.4
FAMRESP,T,Y20-64,PC_INAC,LU,2016-01-01,15.9
FAMRESP,T,Y20-64,PC_INAC,LU,2017-01-01,15.9
FAMRESP,T,Y20-64,PC_INAC,LV,2000-01-01,
FAMRESP,T,Y20-64,PC_INAC,LV,2001-01-01,9.4
FAMRESP,T,Y20-64,PC_INAC,LV,2002-01-01,18.4
FAMRESP,T,Y20-64,PC_INAC,LV,2003-01-01,20.0
FAMRESP,T,Y20-64,PC_INAC,LV,2004-01-01,22.8
FAMRESP,T,Y20-64,PC_INAC,LV,2005-01-01,21.3
FAMRESP,T,Y20-64,PC_INAC,LV,2006-01-01,23.4
FAMRESP,T,Y20-64,PC_INAC,LV,2007-01-01,23.8
FAMRESP,T,Y20-64,PC_INAC,LV,2008-01-01,24.2
FAMRESP,T,Y20-64,PC_INAC,LV,2009-01-01,19.0
FAMRESP,T,Y20-64,PC_INAC,LV,2010-01-01,16.7
FAMRESP,T,Y20-64,PC_INAC,LV,2011-01-01,18.4
FAMRESP,T,Y20-64,PC_INAC,LV,2012-01-01,19.1
FAMRESP,T,Y20-64,PC_INAC,LV,2013-01-01,19.8
FAMRESP,T,Y20-64,PC_INAC,LV,2014-01-01,21.3
FAMRESP,T,Y20-64,PC_INAC,LV,2015-01-01,23.6
FAMRESP,T,Y20-64,PC_INAC,LV,2016-01-01,22.9
FAMRESP,T,Y20-64,PC_INAC,LV,2017-01-01,23.8
FAMRESP,T,Y20-64,PC_INAC,ME,2000-01-01,
FAMRESP,T,Y20-64,PC_INAC,ME,2001-01-01,
FAMRESP,T,Y20-64,PC_INAC,ME,2002-01-01,
FAMRESP,T,Y20-64,PC_INAC,ME,2003-01-01,
FAMRESP,T,Y20-64,PC_INAC,ME,2004-01-01,
FAMRESP,T,Y20-64,PC_INAC,ME,2005-01-01,
FAMRESP,T,Y20-64,PC_INAC,ME,2006-01-01,
FAMRESP,T,Y20-64,PC_INAC,ME,2007-01-01,
FAMRESP,T,Y20-64,PC_INAC,ME,2008-01-01,
FAMRESP,T,Y20-64,PC_INAC,ME,2009-01-01,
FAMRESP,T,Y20-64,PC_INAC,ME,2010-01-01,
FAMRESP,T,Y20-64,PC_INAC,ME,2011-01-01,22.0
FAMRESP,T,Y20-64,PC_INAC,ME,2012-01-01,25.4
FAMRESP,T,Y20-64,PC_INAC,ME,2013-01-01,30.8
FAMRESP,T,Y20-64,PC_INAC,ME,2014-01-01,28.9
FAMRESP,T,Y20-64,PC_INAC,ME,2015-01-01,30.4
FAMRESP,T,Y20-64,PC_INAC,ME,2016-01-01,24.6
FAMRESP,T,Y20-64,PC_INAC,ME,2017-01-01,25.2
FAMRESP,T,Y20-64,PC_INAC,MK,2000-01-01,
FAMRESP,T,Y20-64,PC_INAC,MK,2001-01-01,
FAMRESP,T,Y20-64,PC_INAC,MK,2002-01-01,
FAMRESP,T,Y20-64,PC_INAC,MK,2003-01-01,
FAMRESP,T,Y20-64,PC_INAC,MK,2004-01-01,
FAMRESP,T,Y20-64,PC_INAC,MK,2005-01-01,
FAMRESP,T,Y20-64,PC_INAC,MK,2006-01-01,33.2
FAMRESP,T,Y20-64,PC_INAC,MK,2007-01-01,39.2
FAMRESP,T,Y20-64,PC_INAC,MK,2008-01-01,43.0
FAMRESP,T,Y20-64,PC_INAC,MK,2009-01-01,43.7
FAMRESP,T,Y20-64,PC_INAC,MK,2010-01-01,43.3
FAMRESP,T,Y20-64,PC_INAC,MK,2011-01-01,42.6
FAMRESP,T,Y20-64,PC_INAC,MK,2012-01-01,41.3
FAMRESP,T,Y20-64,PC_INAC,MK,2013-01-01,43.3
FAMRESP,T,Y20-64,PC_INAC,MK,2014-01-01,45.6
FAMRESP,T,Y20-64,PC_INAC,MK,2015-01-01,47.0
FAMRESP,T,Y20-64,PC_INAC,MK,2016-01-01,46.5
FAMRESP,T,Y20-64,PC_INAC,MK,2017-01-01,47.1
FAMRESP,T,Y20-64,PC_INAC,MT,2000-01-01,54.7
FAMRESP,T,Y20-64,PC_INAC,MT,2001-01-01,70.0
FAMRESP,T,Y20-64,PC_INAC,MT,2002-01-01,69.4
FAMRESP,T,Y20-64,PC_INAC,MT,2003-01-01,68.7
FAMRESP,T,Y20-64,PC_INAC,MT,2004-01-01,67.3
FAMRESP,T,Y20-64,PC_INAC,MT,2005-01-01,58.2
FAMRESP,T,Y20-64,PC_INAC,MT,2006-01-01,53.7
FAMRESP,T,Y20-64,PC_INAC,MT,2007-01-01,49.2
FAMRESP,T,Y20-64,PC_INAC,MT,2008-01-01,49.3
FAMRESP,T,Y20-64,PC_INAC,MT,2009-01-01,50.9
FAMRESP,T,Y20-64,PC_INAC,MT,2010-01-01,45.4
FAMRESP,T,Y20-64,PC_INAC,MT,2011-01-01,43.3
FAMRESP,T,Y20-64,PC_INAC,MT,2012-01-01,42.9
FAMRESP,T,Y20-64,PC_INAC,MT,2013-01-01,42.6
FAMRESP,T,Y20-64,PC_INAC,MT,2014-01-01,38.5
FAMRESP,T,Y20-64,PC_INAC,MT,2015-01-01,33.5
FAMRESP,T,Y20-64,PC_INAC,MT,2016-01-01,31.0
FAMRESP,T,Y20-64,PC_INAC,MT,2017-01-01,32.0
FAMRESP,T,Y20-64,PC_INAC,NL,2000-01-01,23.8
FAMRESP,T,Y20-64,PC_INAC,NL,2001-01-01,23.3
FAMRESP,T,Y20-64,PC_INAC,NL,2002-01-01,20.1
FAMRESP,T,Y20-64,PC_INAC,NL,2003-01-01,18.3
FAMRESP,T,Y20-64,PC_INAC,NL,2004-01-01,16.6
FAMRESP,T,Y20-64,PC_INAC,NL,2005-01-01,15.6
FAMRESP,T,Y20-64,PC_INAC,NL,2006-01-01,18.4
FAMRESP,T,Y20-64,PC_INAC,NL,2007-01-01,17.8
FAMRESP,T,Y20-64,PC_INAC,NL,2008-01-01,16.5
FAMRESP,T,Y20-64,PC_INAC,NL,2009-01-01,15.8
FAMRESP,T,Y20-64,PC_INAC,NL,2010-01-01,13.3
FAMRESP,T,Y20-64,PC_INAC,NL,2011-01-01,12.2
FAMRESP,T,Y20-64,PC_INAC,NL,2012-01-01,11.8
FAMRESP,T,Y20-64,PC_INAC,NL,2013-01-01,10.6
FAMRESP,T,Y20-64,PC_INAC,NL,2014-01-01,11.1
FAMRESP,T,Y20-64,PC_INAC,NL,2015-01-01,11.1
FAMRESP,T,Y20-64,PC_INAC,NL,2016-01-01,10.9
FAMRESP,T,Y20-64,PC_INAC,NL,2017-01-01,10.8
FAMRESP,T,Y20-64,PC_INAC,NO,2000-01-01,11.0
FAMRESP,T,Y20-64,PC_INAC,NO,2001-01-01,10.3
FAMRESP,T,Y20-64,PC_INAC,NO,2002-01-01,9.2
FAMRESP,T,Y20-64,PC_INAC,NO,2003-01-01,8.2
FAMRESP,T,Y20-64,PC_INAC,NO,2004-01-01,7.7
FAMRESP,T,Y20-64,PC_INAC,NO,2005-01-01,8.0
FAMRESP,T,Y20-64,PC_INAC,NO,2006-01-01,7.7
FAMRESP,T,Y20-64,PC_INAC,NO,2007-01-01,7.4
FAMRESP,T,Y20-64,PC_INAC,NO,2008-01-01,5.8
FAMRESP,T,Y20-64,PC_INAC,NO,2009-01-01,5.9
FAMRESP,T,Y20-64,PC_INAC,NO,2010-01-01,6.3
FAMRESP,T,Y20-64,PC_INAC,NO,2011-01-01,6.2
FAMRESP,T,Y20-64,PC_INAC,NO,2012-01-01,5.3
FAMRESP,T,Y20-64,PC_INAC,NO,2013-01-01,4.3
FAMRESP,T,Y20-64,PC_INAC,NO,2014-01-01,4.0
FAMRESP,T,Y20-64,PC_INAC,NO,2015-01-01,3.8
FAMRESP,T,Y20-64,PC_INAC,NO,2016-01-01,3.5
FAMRESP,T,Y20-64,PC_INAC,NO,2017-01-01,3.5
FAMRESP,T,Y20-64,PC_INAC,PL,2000-01-01,19.4
FAMRESP,T,Y20-64,PC_INAC,PL,2001-01-01,16.6
FAMRESP,T,Y20-64,PC_INAC,PL,2002-01-01,15.6
FAMRESP,T,Y20-64,PC_INAC,PL,2003-01-01,15.6
FAMRESP,T,Y20-64,PC_INAC,PL,2004-01-01,15.8
FAMRESP,T,Y20-64,PC_INAC,PL,2005-01-01,16.6
FAMRESP,T,Y20-64,PC_INAC,PL,2006-01-01,18.6
FAMRESP,T,Y20-64,PC_INAC,PL,2007-01-01,19.9
FAMRESP,T,Y20-64,PC_INAC,PL,2008-01-01,20.8
FAMRESP,T,Y20-64,PC_INAC,PL,2009-01-01,20.9
FAMRESP,T,Y20-64,PC_INAC,PL,2010-01-01,20.4
FAMRESP,T,Y20-64,PC_INAC,PL,2011-01-01,21.3
FAMRESP,T,Y20-64,PC_INAC,PL,2012-01-01,21.7
FAMRESP,T,Y20-64,PC_INAC,PL,2013-01-01,22.2
FAMRESP,T,Y20-64,PC_INAC,PL,2014-01-01,23.0
FAMRESP,T,Y20-64,PC_INAC,PL,2015-01-01,24.6
FAMRESP,T,Y20-64,PC_INAC,PL,2016-01-01,27.3
FAMRESP,T,Y20-64,PC_INAC,PL,2017-01-01,29.0
FAMRESP,T,Y20-64,PC_INAC,PT,2000-01-01,27.1
FAMRESP,T,Y20-64,PC_INAC,PT,2001-01-01,25.5
FAMRESP,T,Y20-64,PC_INAC,PT,2002-01-01,26.3
FAMRESP,T,Y20-64,PC_INAC,PT,2003-01-01,24.7
FAMRESP,T,Y20-64,PC_INAC,PT,2004-01-01,23.9
FAMRESP,T,Y20-64,PC_INAC,PT,2005-01-01,22.8
FAMRESP,T,Y20-64,PC_INAC,PT,2006-01-01,23.9
FAMRESP,T,Y20-64,PC_INAC,PT,2007-01-01,23.3
FAMRESP,T,Y20-64,PC_INAC,PT,2008-01-01,22.8
FAMRESP,T,Y20-64,PC_INAC,PT,2009-01-01,22.3
FAMRESP,T,Y20-64,PC_INAC,PT,2010-01-01,21.8
FAMRESP,T,Y20-64,PC_INAC,PT,2011-01-01,16.1
FAMRESP,T,Y20-64,PC_INAC,PT,2012-01-01,14.4
FAMRESP,T,Y20-64,PC_INAC,PT,2013-01-01,13.4
FAMRESP,T,Y20-64,PC_INAC,PT,2014-01-01,13.2
FAMRESP,T,Y20-64,PC_INAC,PT,2015-01-01,13.8
FAMRESP,T,Y20-64,PC_INAC,PT,2016-01-01,14.6
FAMRESP,T,Y20-64,PC_INAC,PT,2017-01-01,14.8
FAMRESP,T,Y20-64,PC_INAC,RO,2000-01-01,13.2
FAMRESP,T,Y20-64,PC_INAC,RO,2001-01-01,13.7
FAMRESP,T,Y20-64,PC_INAC,RO,2002-01-01,15.5
FAMRESP,T,Y20-64,PC_INAC,RO,2003-01-01,17.1
FAMRESP,T,Y20-64,PC_INAC,RO,2004-01-01,18.6
FAMRESP,T,Y20-64,PC_INAC,RO,2005-01-01,3.2
FAMRESP,T,Y20-64,PC_INAC,RO,2006-01-01,17.1
FAMRESP,T,Y20-64,PC_INAC,RO,2007-01-01,16.6
FAMRESP,T,Y20-64,PC_INAC,RO,2008-01-01,16.5
FAMRESP,T,Y20-64,PC_INAC,RO,2009-01-01,16.3
FAMRESP,T,Y20-64,PC_INAC,RO,2010-01-01,18.2
FAMRESP,T,Y20-64,PC_INAC,RO,2011-01-01,17.9
FAMRESP,T,Y20-64,PC_INAC,RO,2012-01-01,19.0
FAMRESP,T,Y20-64,PC_INAC,RO,2013-01-01,20.0
FAMRESP,T,Y20-64,PC_INAC,RO,2014-01-01,20.3
FAMRESP,T,Y20-64,PC_INAC,RO,2015-01-01,21.5
FAMRESP,T,Y20-64,PC_INAC,RO,2016-01-01,21.8
FAMRESP,T,Y20-64,PC_INAC,RO,2017-01-01,22.5
FAMRESP,T,Y20-64,PC_INAC,SE,2000-01-01,8.5
FAMRESP,T,Y20-64,PC_INAC,SE,2001-01-01,11.1
FAMRESP,T,Y20-64,PC_INAC,SE,2002-01-01,10.4
FAMRESP,T,Y20-64,PC_INAC,SE,2003-01-01,10.3
FAMRESP,T,Y20-64,PC_INAC,SE,2004-01-01,10.3
FAMRESP,T,Y20-64,PC_INAC,SE,2005-01-01,5.7
FAMRESP,T,Y20-64,PC_INAC,SE,2006-01-01,5.6
FAMRESP,T,Y20-64,PC_INAC,SE,2007-01-01,5.8
FAMRESP,T,Y20-64,PC_INAC,SE,2008-01-01,5.6
FAMRESP,T,Y20-64,PC_INAC,SE,2009-01-01,5.6
FAMRESP,T,Y20-64,PC_INAC,SE,2010-01-01,5.9
FAMRESP,T,Y20-64,PC_INAC,SE,2011-01-01,6.0
FAMRESP,T,Y20-64,PC_INAC,SE,2012-01-01,6.4
FAMRESP,T,Y20-64,PC_INAC,SE,2013-01-01,5.7
FAMRESP,T,Y20-64,PC_INAC,SE,2014-01-01,5.9
FAMRESP,T,Y20-64,PC_INAC,SE,2015-01-01,6.0
FAMRESP,T,Y20-64,PC_INAC,SE,2016-01-01,6.1
FAMRESP,T,Y20-64,PC_INAC,SE,2017-01-01,6.3
FAMRESP,T,Y20-64,PC_INAC,SI,2000-01-01,7.7
FAMRESP,T,Y20-64,PC_INAC,SI,2001-01-01,8.8
FAMRESP,T,Y20-64,PC_INAC,SI,2002-01-01,7.3
FAMRESP,T,Y20-64,PC_INAC,SI,2003-01-01,7.4
FAMRESP,T,Y20-64,PC_INAC,SI,2004-01-01,6.2
FAMRESP,T,Y20-64,PC_INAC,SI,2005-01-01,11.5
FAMRESP,T,Y20-64,PC_INAC,SI,2006-01-01,11.6
FAMRESP,T,Y20-64,PC_INAC,SI,2007-01-01,9.9
FAMRESP,T,Y20-64,PC_INAC,SI,2008-01-01,10.2
FAMRESP,T,Y20-64,PC_INAC,SI,2009-01-01,10.7
FAMRESP,T,Y20-64,PC_INAC,SI,2010-01-01,11.2
FAMRESP,T,Y20-64,PC_INAC,SI,2011-01-01,11.7
FAMRESP,T,Y20-64,PC_INAC,SI,2012-01-01,9.7
FAMRESP,T,Y20-64,PC_INAC,SI,2013-01-01,10.2
FAMRESP,T,Y20-64,PC_INAC,SI,2014-01-01,9.8
FAMRESP,T,Y20-64,PC_INAC,SI,2015-01-01,8.7
FAMRESP,T,Y20-64,PC_INAC,SI,2016-01-01,11.2
FAMRESP,T,Y20-64,PC_INAC,SI,2017-01-01,12.1
FAMRESP,T,Y20-64,PC_INAC,SK,2000-01-01,18.7
FAMRESP,T,Y20-64,PC_INAC,SK,2001-01-01,17.5
FAMRESP,T,Y20-64,PC_INAC,SK,2002-01-01,17.9
FAMRESP,T,Y20-64,PC_INAC,SK,2003-01-01,17.8
FAMRESP,T,Y20-64,PC_INAC,SK,2004-01-01,18.0
FAMRESP,T,Y20-64,PC_INAC,SK,2005-01-01,19.4
FAMRESP,T,Y20-64,PC_INAC,SK,2006-01-01,19.7
FAMRESP,T,Y20-64,PC_INAC,SK,2007-01-01,20.3
FAMRESP,T,Y20-64,PC_INAC,SK,2008-01-01,21.1
FAMRESP,T,Y20-64,PC_INAC,SK,2009-01-01,21.9
FAMRESP,T,Y20-64,PC_INAC,SK,2010-01-01,21.5
FAMRESP,T,Y20-64,PC_INAC,SK,2011-01-01,22.2
FAMRESP,T,Y20-64,PC_INAC,SK,2012-01-01,22.3
FAMRESP,T,Y20-64,PC_INAC,SK,2013-01-01,22.4
FAMRESP,T,Y20-64,PC_INAC,SK,2014-01-01,22.6
FAMRESP,T,Y20-64,PC_INAC,SK,2015-01-01,23.2
FAMRESP,T,Y20-64,PC_INAC,SK,2016-01-01,24.1
FAMRESP,T,Y20-64,PC_INAC,SK,2017-01-01,26.2
FAMRESP,T,Y20-64,PC_INAC,TR,2000-01-01,
FAMRESP,T,Y20-64,PC_INAC,TR,2001-01-01,
FAMRESP,T,Y20-64,PC_INAC,TR,2002-01-01,
FAMRESP,T,Y20-64,PC_INAC,TR,2003-01-01,
FAMRESP,T,Y20-64,PC_INAC,TR,2004-01-01,
FAMRESP,T,Y20-64,PC_INAC,TR,2005-01-01,
FAMRESP,T,Y20-64,PC_INAC,TR,2006-01-01,66.4
FAMRESP,T,Y20-64,PC_INAC,TR,2007-01-01,65.2
FAMRESP,T,Y20-64,PC_INAC,TR,2008-01-01,65.5
FAMRESP,T,Y20-64,PC_INAC,TR,2009-01-01,66.6
FAMRESP,T,Y20-64,PC_INAC,TR,2010-01-01,66.7
FAMRESP,T,Y20-64,PC_INAC,TR,2011-01-01,66.9
FAMRESP,T,Y20-64,PC_INAC,TR,2012-01-01,65.8
FAMRESP,T,Y20-64,PC_INAC,TR,2013-01-01,65.1
FAMRESP,T,Y20-64,PC_INAC,TR,2014-01-01,66.3
FAMRESP,T,Y20-64,PC_INAC,TR,2015-01-01,66.5
FAMRESP,T,Y20-64,PC_INAC,TR,2016-01-01,66.0
FAMRESP,T,Y20-64,PC_INAC,TR,2017-01-01,66.6
FAMRESP,T,Y20-64,PC_INAC,UK,2000-01-01,31.3
FAMRESP,T,Y20-64,PC_INAC,UK,2001-01-01,30.6
FAMRESP,T,Y20-64,PC_INAC,UK,2002-01-01,30.8
FAMRESP,T,Y20-64,PC_INAC,UK,2003-01-01,31.1
FAMRESP,T,Y20-64,PC_INAC,UK,2004-01-01,30.1
FAMRESP,T,Y20-64,PC_INAC,UK,2005-01-01,7.2
FAMRESP,T,Y20-64,PC_INAC,UK,2006-01-01,
FAMRESP,T,Y20-64,PC_INAC,UK,2007-01-01,
FAMRESP,T,Y20-64,PC_INAC,UK,2008-01-01,29.1
FAMRESP,T,Y20-64,PC_INAC,UK,2009-01-01,28.9
FAMRESP,T,Y20-64,PC_INAC,UK,2010-01-01,28.2
FAMRESP,T,Y20-64,PC_INAC,UK,2011-01-01,29.1
FAMRESP,T,Y20-64,PC_INAC,UK,2012-01-01,29.7
FAMRESP,T,Y20-64,PC_INAC,UK,2013-01-01,29.5
FAMRESP,T,Y20-64,PC_INAC,UK,2014-01-01,29.5
FAMRESP,T,Y20-64,PC_INAC,UK,2015-01-01,29.7
FAMRESP,T,Y20-64,PC_INAC,UK,2016-01-01,29.2
