unit,nace_r2,s_adj,na_item,geotime,date,value
THS_PER,TOTAL,NSA,EMP_DC,CY,2017-01-01,380.01
THS_PER,TOTAL,NSA,EMP_DC,CY,2017-04-01,401.41
THS_PER,TOTAL,NSA,EMP_DC,CY,2017-07-01,409.38
THS_PER,TOTAL,NSA,EMP_DC,CY,2017-10-01,408.28
THS_PER,TOTAL,NSA,EMP_DC,CY,2018-01-01,396.3
THS_PER,TOTAL,NSA,EMP_DC,CY,2018-04-01,418.81
THS_PER,TOTAL,NSA,EMP_DC,CZ,1995-01-01,5067.87
THS_PER,TOTAL,NSA,EMP_DC,CZ,1995-04-01,5088.06
THS_PER,TOTAL,NSA,EMP_DC,CZ,1995-07-01,5130.14
THS_PER,TOTAL,NSA,EMP_DC,CZ,1995-10-01,5136.1
THS_PER,TOTAL,NSA,EMP_DC,CZ,1996-01-01,5124.24
THS_PER,TOTAL,NSA,EMP_DC,CZ,1996-04-01,5111.86
THS_PER,TOTAL,NSA,EMP_DC,CZ,1996-07-01,5143.19
THS_PER,TOTAL,NSA,EMP_DC,CZ,1996-10-01,5148.68
THS_PER,TOTAL,NSA,EMP_DC,CZ,1997-01-01,5105.97
THS_PER,TOTAL,NSA,EMP_DC,CZ,1997-04-01,5090.2
THS_PER,TOTAL,NSA,EMP_DC,CZ,1997-07-01,5098.41
THS_PER,TOTAL,NSA,EMP_DC,CZ,1997-10-01,5089.37
THS_PER,TOTAL,NSA,EMP_DC,CZ,1998-01-01,5017.96
THS_PER,TOTAL,NSA,EMP_DC,CZ,1998-04-01,5019.99
THS_PER,TOTAL,NSA,EMP_DC,CZ,1998-07-01,5003.5
THS_PER,TOTAL,NSA,EMP_DC,CZ,1998-10-01,4988.89
THS_PER,TOTAL,NSA,EMP_DC,CZ,1999-01-01,4899.87
THS_PER,TOTAL,NSA,EMP_DC,CZ,1999-04-01,4896.4
THS_PER,TOTAL,NSA,EMP_DC,CZ,1999-07-01,4902.13
THS_PER,TOTAL,NSA,EMP_DC,CZ,1999-10-01,4900.41
THS_PER,TOTAL,NSA,EMP_DC,CZ,2000-01-01,4824.36
THS_PER,TOTAL,NSA,EMP_DC,CZ,2000-04-01,4848.99
THS_PER,TOTAL,NSA,EMP_DC,CZ,2000-07-01,4881.08
THS_PER,TOTAL,NSA,EMP_DC,CZ,2000-10-01,4882.94
THS_PER,TOTAL,NSA,EMP_DC,CZ,2001-01-01,4822.33
THS_PER,TOTAL,NSA,EMP_DC,CZ,2001-04-01,4827.56
THS_PER,TOTAL,NSA,EMP_DC,CZ,2001-07-01,4876.2
THS_PER,TOTAL,NSA,EMP_DC,CZ,2001-10-01,4859.47
THS_PER,TOTAL,NSA,EMP_DC,CZ,2002-01-01,4799.81
THS_PER,TOTAL,NSA,EMP_DC,CZ,2002-04-01,4889.82
THS_PER,TOTAL,NSA,EMP_DC,CZ,2002-07-01,4909.45
THS_PER,TOTAL,NSA,EMP_DC,CZ,2002-10-01,4908.02
THS_PER,TOTAL,NSA,EMP_DC,CZ,2003-01-01,4831.96
THS_PER,TOTAL,NSA,EMP_DC,CZ,2003-04-01,4831.13
THS_PER,TOTAL,NSA,EMP_DC,CZ,2003-07-01,4844.05
THS_PER,TOTAL,NSA,EMP_DC,CZ,2003-10-01,4845.09
THS_PER,TOTAL,NSA,EMP_DC,CZ,2004-01-01,4781.89
THS_PER,TOTAL,NSA,EMP_DC,CZ,2004-04-01,4821.63
THS_PER,TOTAL,NSA,EMP_DC,CZ,2004-07-01,4851.23
THS_PER,TOTAL,NSA,EMP_DC,CZ,2004-10-01,4860.8
THS_PER,TOTAL,NSA,EMP_DC,CZ,2005-01-01,4856.25
THS_PER,TOTAL,NSA,EMP_DC,CZ,2005-04-01,4905.83
THS_PER,TOTAL,NSA,EMP_DC,CZ,2005-07-01,4963.9
THS_PER,TOTAL,NSA,EMP_DC,CZ,2005-10-01,4964.59
THS_PER,TOTAL,NSA,EMP_DC,CZ,2006-01-01,4940.42
THS_PER,TOTAL,NSA,EMP_DC,CZ,2006-04-01,4979.54
THS_PER,TOTAL,NSA,EMP_DC,CZ,2006-07-01,5007.57
THS_PER,TOTAL,NSA,EMP_DC,CZ,2006-10-01,5028.37
THS_PER,TOTAL,NSA,EMP_DC,CZ,2007-01-01,5025.56
THS_PER,TOTAL,NSA,EMP_DC,CZ,2007-04-01,5087.36
THS_PER,TOTAL,NSA,EMP_DC,CZ,2007-07-01,5124.46
THS_PER,TOTAL,NSA,EMP_DC,CZ,2007-10-01,5135.19
THS_PER,TOTAL,NSA,EMP_DC,CZ,2008-01-01,5135.23
THS_PER,TOTAL,NSA,EMP_DC,CZ,2008-04-01,5192.86
THS_PER,TOTAL,NSA,EMP_DC,CZ,2008-07-01,5239.03
THS_PER,TOTAL,NSA,EMP_DC,CZ,2008-10-01,5249.2
THS_PER,TOTAL,NSA,EMP_DC,CZ,2009-01-01,5137.86
THS_PER,TOTAL,NSA,EMP_DC,CZ,2009-04-01,5114.72
THS_PER,TOTAL,NSA,EMP_DC,CZ,2009-07-01,5104.14
THS_PER,TOTAL,NSA,EMP_DC,CZ,2009-10-01,5083.68
THS_PER,TOTAL,NSA,EMP_DC,CZ,2010-01-01,4992.31
THS_PER,TOTAL,NSA,EMP_DC,CZ,2010-04-01,5049.33
THS_PER,TOTAL,NSA,EMP_DC,CZ,2010-07-01,5096.79
THS_PER,TOTAL,NSA,EMP_DC,CZ,2010-10-01,5090.54
THS_PER,TOTAL,NSA,EMP_DC,CZ,2011-01-01,4998.89
THS_PER,TOTAL,NSA,EMP_DC,CZ,2011-04-01,5048.02
THS_PER,TOTAL,NSA,EMP_DC,CZ,2011-07-01,5072.68
THS_PER,TOTAL,NSA,EMP_DC,CZ,2011-10-01,5054.17
THS_PER,TOTAL,NSA,EMP_DC,CZ,2012-01-01,4996.54
THS_PER,TOTAL,NSA,EMP_DC,CZ,2012-04-01,5055.52
THS_PER,TOTAL,NSA,EMP_DC,CZ,2012-07-01,5105.54
THS_PER,TOTAL,NSA,EMP_DC,CZ,2012-10-01,5100.89
THS_PER,TOTAL,NSA,EMP_DC,CZ,2013-01-01,5020.86
THS_PER,TOTAL,NSA,EMP_DC,CZ,2013-04-01,5089.88
THS_PER,TOTAL,NSA,EMP_DC,CZ,2013-07-01,5109.69
THS_PER,TOTAL,NSA,EMP_DC,CZ,2013-10-01,5103.28
THS_PER,TOTAL,NSA,EMP_DC,CZ,2014-01-01,5052.94
THS_PER,TOTAL,NSA,EMP_DC,CZ,2014-04-01,5090.3
THS_PER,TOTAL,NSA,EMP_DC,CZ,2014-07-01,5139.99
THS_PER,TOTAL,NSA,EMP_DC,CZ,2014-10-01,5152.64
THS_PER,TOTAL,NSA,EMP_DC,CZ,2015-01-01,5120.44
THS_PER,TOTAL,NSA,EMP_DC,CZ,2015-04-01,5176.61
THS_PER,TOTAL,NSA,EMP_DC,CZ,2015-07-01,5208.01
THS_PER,TOTAL,NSA,EMP_DC,CZ,2015-10-01,5222.58
THS_PER,TOTAL,NSA,EMP_DC,CZ,2016-01-01,5204.53
THS_PER,TOTAL,NSA,EMP_DC,CZ,2016-04-01,5246.97
THS_PER,TOTAL,NSA,EMP_DC,CZ,2016-07-01,5286.64
THS_PER,TOTAL,NSA,EMP_DC,CZ,2016-10-01,5319.06
THS_PER,TOTAL,NSA,EMP_DC,CZ,2017-01-01,5282.72
THS_PER,TOTAL,NSA,EMP_DC,CZ,2017-04-01,5316.3
THS_PER,TOTAL,NSA,EMP_DC,CZ,2017-07-01,5390.98
THS_PER,TOTAL,NSA,EMP_DC,CZ,2017-10-01,5394.36
THS_PER,TOTAL,NSA,EMP_DC,CZ,2018-01-01,5376.74
THS_PER,TOTAL,NSA,EMP_DC,CZ,2018-04-01,5416.52
THS_PER,TOTAL,NSA,EMP_DC,DE,1995-01-01,37680.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1995-04-01,37836.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1995-07-01,38066.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1995-10-01,38248.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1996-01-01,37697.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1996-04-01,37918.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1996-07-01,38097.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1996-10-01,38163.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1997-01-01,37576.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1997-04-01,37833.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1997-07-01,38133.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1997-10-01,38247.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1998-01-01,37780.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1998-04-01,38209.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1998-07-01,38686.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1998-10-01,38952.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1999-01-01,38465.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1999-04-01,38720.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1999-07-01,39294.0
THS_PER,TOTAL,NSA,EMP_DC,DE,1999-10-01,39644.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2000-01-01,39468.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2000-04-01,39841.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2000-07-01,40129.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2000-10-01,40231.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2001-01-01,39540.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2001-04-01,39772.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2001-07-01,39898.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2001-10-01,40025.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2002-01-01,39463.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2002-04-01,39654.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2002-07-01,39715.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2002-10-01,39688.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2003-01-01,38975.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2003-04-01,39088.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2003-07-01,39308.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2003-10-01,39428.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2004-01-01,38936.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2004-04-01,39314.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2004-07-01,39501.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2004-10-01,39595.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2005-01-01,38902.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2005-04-01,39186.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2005-07-01,39495.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2005-10-01,39719.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2006-01-01,38960.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2006-04-01,39496.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2006-07-01,39915.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2006-10-01,40167.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2007-01-01,39756.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2007-04-01,40218.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2007-07-01,40545.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2007-10-01,40780.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2008-01-01,40389.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2008-04-01,40751.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2008-07-01,41052.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2008-10-01,41230.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2009-01-01,40670.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2009-04-01,40857.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2009-07-01,40979.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2009-10-01,41063.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2010-01-01,40474.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2010-04-01,40936.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2010-07-01,41222.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2010-10-01,41448.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2011-01-01,41029.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2011-04-01,41505.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2011-07-01,41783.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2011-10-01,41990.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2012-01-01,41574.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2012-04-01,41989.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2012-07-01,42262.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2012-10-01,42420.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2013-01-01,41885.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2013-04-01,42251.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2013-07-01,42500.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2013-10-01,42639.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2014-01-01,42219.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2014-04-01,42639.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2014-07-01,42860.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2014-10-01,42964.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2015-01-01,42513.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2015-04-01,42997.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2015-07-01,43290.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2015-10-01,43485.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2016-01-01,43087.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2016-04-01,43563.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2016-07-01,43842.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2016-10-01,44076.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2017-01-01,43729.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2017-04-01,44195.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2017-07-01,44479.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2017-10-01,44672.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2018-01-01,44385.0
THS_PER,TOTAL,NSA,EMP_DC,DE,2018-04-01,44794.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1995-01-01,2578.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1995-04-01,2639.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1995-07-01,2617.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1995-10-01,2614.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1996-01-01,2567.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1996-04-01,2663.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1996-07-01,2656.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1996-10-01,2666.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1997-01-01,2600.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1997-04-01,2704.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1997-07-01,2684.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1997-10-01,2710.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1998-01-01,2633.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1998-04-01,2734.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1998-07-01,2729.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1998-10-01,2752.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1999-01-01,2679.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1999-04-01,2754.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1999-07-01,2752.0
THS_PER,TOTAL,NSA,EMP_DC,DK,1999-10-01,2754.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2000-01-01,2704.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2000-04-01,2776.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2000-07-01,2771.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2000-10-01,2770.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2001-01-01,2728.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2001-04-01,2815.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2001-07-01,2791.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2001-10-01,2796.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2002-01-01,2726.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2002-04-01,2821.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2002-07-01,2800.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2002-10-01,2790.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2003-01-01,2714.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2003-04-01,2792.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2003-07-01,2774.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2003-10-01,2754.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2004-01-01,2685.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2004-04-01,2783.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2004-07-01,2756.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2004-10-01,2752.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2005-01-01,2723.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2005-04-01,2818.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2005-07-01,2798.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2005-10-01,2794.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2006-01-01,2786.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2006-04-01,2869.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2006-07-01,2859.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2006-10-01,2869.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2007-01-01,2882.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2007-04-01,2938.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2007-07-01,2919.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2007-10-01,2910.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2008-01-01,2914.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2008-04-01,2958.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2008-07-01,2967.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2008-10-01,2948.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2009-01-01,2868.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2009-04-01,2869.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2009-07-01,2858.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2009-10-01,2822.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2010-01-01,2751.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2010-04-01,2796.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2010-07-01,2808.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2010-10-01,2797.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2011-01-01,2747.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2011-04-01,2796.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2011-07-01,2808.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2011-10-01,2796.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2012-01-01,2737.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2012-04-01,2775.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2012-07-01,2783.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2012-10-01,2773.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2013-01-01,2723.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2013-04-01,2771.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2013-07-01,2789.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2013-10-01,2783.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2014-01-01,2744.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2014-04-01,2797.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2014-07-01,2811.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2014-10-01,2809.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2015-01-01,2778.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2015-04-01,2836.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2015-07-01,2854.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2015-10-01,2855.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2016-01-01,2823.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2016-04-01,2880.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2016-07-01,2897.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2016-10-01,2900.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2017-01-01,2869.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2017-04-01,2925.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2017-07-01,2943.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2017-10-01,2945.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2018-01-01,2916.0
THS_PER,TOTAL,NSA,EMP_DC,DK,2018-04-01,2973.0
THS_PER,TOTAL,NSA,EMP_DC,EE,1995-01-01,631.6
THS_PER,TOTAL,NSA,EMP_DC,EE,1995-04-01,633.2
THS_PER,TOTAL,NSA,EMP_DC,EE,1995-07-01,634.9
THS_PER,TOTAL,NSA,EMP_DC,EE,1995-10-01,635.2
THS_PER,TOTAL,NSA,EMP_DC,EE,1996-01-01,616.6
THS_PER,TOTAL,NSA,EMP_DC,EE,1996-04-01,618.2
THS_PER,TOTAL,NSA,EMP_DC,EE,1996-07-01,620.6
THS_PER,TOTAL,NSA,EMP_DC,EE,1996-10-01,620.2
THS_PER,TOTAL,NSA,EMP_DC,EE,1997-01-01,617.4
THS_PER,TOTAL,NSA,EMP_DC,EE,1997-04-01,618.6
THS_PER,TOTAL,NSA,EMP_DC,EE,1997-07-01,619.2
THS_PER,TOTAL,NSA,EMP_DC,EE,1997-10-01,621.1
THS_PER,TOTAL,NSA,EMP_DC,EE,1998-01-01,610.4
THS_PER,TOTAL,NSA,EMP_DC,EE,1998-04-01,610.7
THS_PER,TOTAL,NSA,EMP_DC,EE,1998-07-01,607.2
THS_PER,TOTAL,NSA,EMP_DC,EE,1998-10-01,601.0
THS_PER,TOTAL,NSA,EMP_DC,EE,1999-01-01,580.6
THS_PER,TOTAL,NSA,EMP_DC,EE,1999-04-01,580.4
THS_PER,TOTAL,NSA,EMP_DC,EE,1999-07-01,582.9
THS_PER,TOTAL,NSA,EMP_DC,EE,1999-10-01,578.4
THS_PER,TOTAL,NSA,EMP_DC,EE,2000-01-01,572.3
THS_PER,TOTAL,NSA,EMP_DC,EE,2000-04-01,587.7
THS_PER,TOTAL,NSA,EMP_DC,EE,2000-07-01,594.1
THS_PER,TOTAL,NSA,EMP_DC,EE,2000-10-01,586.1
THS_PER,TOTAL,NSA,EMP_DC,EE,2001-01-01,579.2
THS_PER,TOTAL,NSA,EMP_DC,EE,2001-04-01,581.5
THS_PER,TOTAL,NSA,EMP_DC,EE,2001-07-01,597.8
THS_PER,TOTAL,NSA,EMP_DC,EE,2001-10-01,596.9
THS_PER,TOTAL,NSA,EMP_DC,EE,2002-01-01,581.2
THS_PER,TOTAL,NSA,EMP_DC,EE,2002-04-01,587.1
THS_PER,TOTAL,NSA,EMP_DC,EE,2002-07-01,593.2
THS_PER,TOTAL,NSA,EMP_DC,EE,2002-10-01,591.0
THS_PER,TOTAL,NSA,EMP_DC,EE,2003-01-01,581.6
THS_PER,TOTAL,NSA,EMP_DC,EE,2003-04-01,594.5
THS_PER,TOTAL,NSA,EMP_DC,EE,2003-07-01,613.2
THS_PER,TOTAL,NSA,EMP_DC,EE,2003-10-01,613.6
THS_PER,TOTAL,NSA,EMP_DC,EE,2004-01-01,598.1
THS_PER,TOTAL,NSA,EMP_DC,EE,2004-04-01,599.9
THS_PER,TOTAL,NSA,EMP_DC,EE,2004-07-01,598.9
THS_PER,TOTAL,NSA,EMP_DC,EE,2004-10-01,598.4
THS_PER,TOTAL,NSA,EMP_DC,EE,2005-01-01,596.9
THS_PER,TOTAL,NSA,EMP_DC,EE,2005-04-01,613.6
THS_PER,TOTAL,NSA,EMP_DC,EE,2005-07-01,616.4
THS_PER,TOTAL,NSA,EMP_DC,EE,2005-10-01,622.8
THS_PER,TOTAL,NSA,EMP_DC,EE,2006-01-01,631.7
THS_PER,TOTAL,NSA,EMP_DC,EE,2006-04-01,645.5
THS_PER,TOTAL,NSA,EMP_DC,EE,2006-07-01,645.3
THS_PER,TOTAL,NSA,EMP_DC,EE,2006-10-01,645.4
THS_PER,TOTAL,NSA,EMP_DC,EE,2007-01-01,634.0
THS_PER,TOTAL,NSA,EMP_DC,EE,2007-04-01,646.4
THS_PER,TOTAL,NSA,EMP_DC,EE,2007-07-01,650.1
THS_PER,TOTAL,NSA,EMP_DC,EE,2007-10-01,643.3
THS_PER,TOTAL,NSA,EMP_DC,EE,2008-01-01,644.7
THS_PER,TOTAL,NSA,EMP_DC,EE,2008-04-01,640.2
THS_PER,TOTAL,NSA,EMP_DC,EE,2008-07-01,644.8
THS_PER,TOTAL,NSA,EMP_DC,EE,2008-10-01,639.0
THS_PER,TOTAL,NSA,EMP_DC,EE,2009-01-01,596.4
THS_PER,TOTAL,NSA,EMP_DC,EE,2009-04-01,573.5
THS_PER,TOTAL,NSA,EMP_DC,EE,2009-07-01,576.4
THS_PER,TOTAL,NSA,EMP_DC,EE,2009-10-01,561.1
THS_PER,TOTAL,NSA,EMP_DC,EE,2010-01-01,537.9
THS_PER,TOTAL,NSA,EMP_DC,EE,2010-04-01,541.8
THS_PER,TOTAL,NSA,EMP_DC,EE,2010-07-01,549.8
THS_PER,TOTAL,NSA,EMP_DC,EE,2010-10-01,563.4
THS_PER,TOTAL,NSA,EMP_DC,EE,2011-01-01,568.5
THS_PER,TOTAL,NSA,EMP_DC,EE,2011-04-01,580.4
THS_PER,TOTAL,NSA,EMP_DC,EE,2011-07-01,598.2
THS_PER,TOTAL,NSA,EMP_DC,EE,2011-10-01,588.8
THS_PER,TOTAL,NSA,EMP_DC,EE,2012-01-01,583.6
THS_PER,TOTAL,NSA,EMP_DC,EE,2012-04-01,594.3
THS_PER,TOTAL,NSA,EMP_DC,EE,2012-07-01,603.8
THS_PER,TOTAL,NSA,EMP_DC,EE,2012-10-01,593.7
THS_PER,TOTAL,NSA,EMP_DC,EE,2013-01-01,594.4
THS_PER,TOTAL,NSA,EMP_DC,EE,2013-04-01,609.9
THS_PER,TOTAL,NSA,EMP_DC,EE,2013-07-01,605.6
THS_PER,TOTAL,NSA,EMP_DC,EE,2013-10-01,594.6
THS_PER,TOTAL,NSA,EMP_DC,EE,2014-01-01,587.9
THS_PER,TOTAL,NSA,EMP_DC,EE,2014-04-01,608.8
THS_PER,TOTAL,NSA,EMP_DC,EE,2014-07-01,613.2
