age,indic_il,sex,wstatus,geotime,date,value
Y_GE18,LI_R_MD60,T,RET,CZ,2014-01-01,6.9
Y_GE18,LI_R_MD60,T,RET,CZ,2015-01-01,7.4
Y_GE18,LI_R_MD60,T,RET,CZ,2016-01-01,8.1
Y_GE18,LI_R_MD60,T,RET,CZ,2017-01-01,10.8
Y_GE18,LI_R_MD60,T,RET,DE,2006-01-01,12.4
Y_GE18,LI_R_MD60,T,RET,DE,2007-01-01,17.0
Y_GE18,LI_R_MD60,T,RET,DE,2008-01-01,15.0
Y_GE18,LI_R_MD60,T,RET,DE,2009-01-01,14.9
Y_GE18,LI_R_MD60,T,RET,DE,2010-01-01,13.4
Y_GE18,LI_R_MD60,T,RET,DE,2011-01-01,14.0
Y_GE18,LI_R_MD60,T,RET,DE,2012-01-01,15.1
Y_GE18,LI_R_MD60,T,RET,DE,2013-01-01,15.0
Y_GE18,LI_R_MD60,T,RET,DE,2014-01-01,16.7
Y_GE18,LI_R_MD60,T,RET,DE,2015-01-01,17.0
Y_GE18,LI_R_MD60,T,RET,DE,2016-01-01,18.0
Y_GE18,LI_R_MD60,T,RET,DE,2017-01-01,17.5
Y_GE18,LI_R_MD60,T,RET,DK,2006-01-01,15.5
Y_GE18,LI_R_MD60,T,RET,DK,2007-01-01,16.6
Y_GE18,LI_R_MD60,T,RET,DK,2008-01-01,16.5
Y_GE18,LI_R_MD60,T,RET,DK,2009-01-01,19.1
Y_GE18,LI_R_MD60,T,RET,DK,2010-01-01,16.6
Y_GE18,LI_R_MD60,T,RET,DK,2011-01-01,12.6
Y_GE18,LI_R_MD60,T,RET,DK,2012-01-01,12.6
Y_GE18,LI_R_MD60,T,RET,DK,2013-01-01,10.0
Y_GE18,LI_R_MD60,T,RET,DK,2014-01-01,10.2
Y_GE18,LI_R_MD60,T,RET,DK,2015-01-01,8.8
Y_GE18,LI_R_MD60,T,RET,DK,2016-01-01,8.8
Y_GE18,LI_R_MD60,T,RET,DK,2017-01-01,8.6
Y_GE18,LI_R_MD60,T,RET,EA18,2006-01-01,15.1
Y_GE18,LI_R_MD60,T,RET,EA18,2007-01-01,15.9
Y_GE18,LI_R_MD60,T,RET,EA18,2008-01-01,15.0
Y_GE18,LI_R_MD60,T,RET,EA18,2009-01-01,14.4
Y_GE18,LI_R_MD60,T,RET,EA18,2010-01-01,12.5
Y_GE18,LI_R_MD60,T,RET,EA18,2011-01-01,12.8
Y_GE18,LI_R_MD60,T,RET,EA18,2012-01-01,12.5
Y_GE18,LI_R_MD60,T,RET,EA18,2013-01-01,11.9
Y_GE18,LI_R_MD60,T,RET,EA18,2014-01-01,11.8
Y_GE18,LI_R_MD60,T,RET,EA18,2015-01-01,12.0
Y_GE18,LI_R_MD60,T,RET,EA18,2016-01-01,12.8
Y_GE18,LI_R_MD60,T,RET,EA18,2017-01-01,12.8
Y_GE18,LI_R_MD60,T,RET,EA19,2006-01-01,15.2
Y_GE18,LI_R_MD60,T,RET,EA19,2007-01-01,16.0
Y_GE18,LI_R_MD60,T,RET,EA19,2008-01-01,15.2
Y_GE18,LI_R_MD60,T,RET,EA19,2009-01-01,14.5
Y_GE18,LI_R_MD60,T,RET,EA19,2010-01-01,12.5
Y_GE18,LI_R_MD60,T,RET,EA19,2011-01-01,12.8
Y_GE18,LI_R_MD60,T,RET,EA19,2012-01-01,12.6
Y_GE18,LI_R_MD60,T,RET,EA19,2013-01-01,12.0
Y_GE18,LI_R_MD60,T,RET,EA19,2014-01-01,11.9
Y_GE18,LI_R_MD60,T,RET,EA19,2015-01-01,12.2
Y_GE18,LI_R_MD60,T,RET,EA19,2016-01-01,13.0
Y_GE18,LI_R_MD60,T,RET,EA19,2017-01-01,13.1
Y_GE18,LI_R_MD60,T,RET,EE,2006-01-01,28.6
Y_GE18,LI_R_MD60,T,RET,EE,2007-01-01,37.1
Y_GE18,LI_R_MD60,T,RET,EE,2008-01-01,43.3
Y_GE18,LI_R_MD60,T,RET,EE,2009-01-01,37.9
Y_GE18,LI_R_MD60,T,RET,EE,2010-01-01,17.9
Y_GE18,LI_R_MD60,T,RET,EE,2011-01-01,14.9
Y_GE18,LI_R_MD60,T,RET,EE,2012-01-01,19.6
Y_GE18,LI_R_MD60,T,RET,EE,2013-01-01,27.1
Y_GE18,LI_R_MD60,T,RET,EE,2014-01-01,35.6
Y_GE18,LI_R_MD60,T,RET,EE,2015-01-01,40.1
Y_GE18,LI_R_MD60,T,RET,EE,2016-01-01,45.0
Y_GE18,LI_R_MD60,T,RET,EE,2017-01-01,46.1
Y_GE18,LI_R_MD60,T,RET,EL,2006-01-01,24.3
Y_GE18,LI_R_MD60,T,RET,EL,2007-01-01,21.5
Y_GE18,LI_R_MD60,T,RET,EL,2008-01-01,20.3
Y_GE18,LI_R_MD60,T,RET,EL,2009-01-01,18.4
Y_GE18,LI_R_MD60,T,RET,EL,2010-01-01,19.0
Y_GE18,LI_R_MD60,T,RET,EL,2011-01-01,19.9
Y_GE18,LI_R_MD60,T,RET,EL,2012-01-01,14.3
Y_GE18,LI_R_MD60,T,RET,EL,2013-01-01,12.4
Y_GE18,LI_R_MD60,T,RET,EL,2014-01-01,11.5
Y_GE18,LI_R_MD60,T,RET,EL,2015-01-01,10.8
Y_GE18,LI_R_MD60,T,RET,EL,2016-01-01,9.7
Y_GE18,LI_R_MD60,T,RET,EL,2017-01-01,9.5
Y_GE18,LI_R_MD60,T,RET,ES,2006-01-01,22.3
Y_GE18,LI_R_MD60,T,RET,ES,2007-01-01,20.3
Y_GE18,LI_R_MD60,T,RET,ES,2008-01-01,20.6
Y_GE18,LI_R_MD60,T,RET,ES,2009-01-01,19.2
Y_GE18,LI_R_MD60,T,RET,ES,2010-01-01,16.5
Y_GE18,LI_R_MD60,T,RET,ES,2011-01-01,15.6
Y_GE18,LI_R_MD60,T,RET,ES,2012-01-01,12.3
Y_GE18,LI_R_MD60,T,RET,ES,2013-01-01,10.5
Y_GE18,LI_R_MD60,T,RET,ES,2014-01-01,9.0
Y_GE18,LI_R_MD60,T,RET,ES,2015-01-01,10.2
Y_GE18,LI_R_MD60,T,RET,ES,2016-01-01,11.2
Y_GE18,LI_R_MD60,T,RET,ES,2017-01-01,12.7
Y_GE18,LI_R_MD60,T,RET,EU27,2006-01-01,15.9
Y_GE18,LI_R_MD60,T,RET,EU27,2007-01-01,16.6
Y_GE18,LI_R_MD60,T,RET,EU27,2008-01-01,16.3
Y_GE18,LI_R_MD60,T,RET,EU27,2009-01-01,15.6
Y_GE18,LI_R_MD60,T,RET,EU27,2010-01-01,13.8
Y_GE18,LI_R_MD60,T,RET,EU27,2011-01-01,13.9
Y_GE18,LI_R_MD60,T,RET,EU27,2012-01-01,13.1
Y_GE18,LI_R_MD60,T,RET,EU27,2013-01-01,12.5
Y_GE18,LI_R_MD60,T,RET,EU27,2014-01-01,12.6
Y_GE18,LI_R_MD60,T,RET,EU27,2015-01-01,13.1
Y_GE18,LI_R_MD60,T,RET,EU27,2016-01-01,13.7
Y_GE18,LI_R_MD60,T,RET,EU27,2017-01-01,13.5
Y_GE18,LI_R_MD60,T,RET,EU28,2006-01-01,
Y_GE18,LI_R_MD60,T,RET,EU28,2007-01-01,
Y_GE18,LI_R_MD60,T,RET,EU28,2008-01-01,
Y_GE18,LI_R_MD60,T,RET,EU28,2009-01-01,
Y_GE18,LI_R_MD60,T,RET,EU28,2010-01-01,13.9
Y_GE18,LI_R_MD60,T,RET,EU28,2011-01-01,14.0
Y_GE18,LI_R_MD60,T,RET,EU28,2012-01-01,13.2
Y_GE18,LI_R_MD60,T,RET,EU28,2013-01-01,12.6
Y_GE18,LI_R_MD60,T,RET,EU28,2014-01-01,12.7
Y_GE18,LI_R_MD60,T,RET,EU28,2015-01-01,13.2
Y_GE18,LI_R_MD60,T,RET,EU28,2016-01-01,13.8
Y_GE18,LI_R_MD60,T,RET,EU28,2017-01-01,13.5
Y_GE18,LI_R_MD60,T,RET,FI,2006-01-01,20.0
Y_GE18,LI_R_MD60,T,RET,FI,2007-01-01,20.5
Y_GE18,LI_R_MD60,T,RET,FI,2008-01-01,21.8
Y_GE18,LI_R_MD60,T,RET,FI,2009-01-01,21.7
Y_GE18,LI_R_MD60,T,RET,FI,2010-01-01,17.0
Y_GE18,LI_R_MD60,T,RET,FI,2011-01-01,17.5
Y_GE18,LI_R_MD60,T,RET,FI,2012-01-01,17.6
Y_GE18,LI_R_MD60,T,RET,FI,2013-01-01,15.8
Y_GE18,LI_R_MD60,T,RET,FI,2014-01-01,15.3
Y_GE18,LI_R_MD60,T,RET,FI,2015-01-01,13.5
Y_GE18,LI_R_MD60,T,RET,FI,2016-01-01,12.0
Y_GE18,LI_R_MD60,T,RET,FI,2017-01-01,11.9
Y_GE18,LI_R_MD60,T,RET,FR,2006-01-01,13.0
Y_GE18,LI_R_MD60,T,RET,FR,2007-01-01,10.2
Y_GE18,LI_R_MD60,T,RET,FR,2008-01-01,9.5
Y_GE18,LI_R_MD60,T,RET,FR,2009-01-01,9.7
Y_GE18,LI_R_MD60,T,RET,FR,2010-01-01,7.5
Y_GE18,LI_R_MD60,T,RET,FR,2011-01-01,8.3
Y_GE18,LI_R_MD60,T,RET,FR,2012-01-01,8.7
Y_GE18,LI_R_MD60,T,RET,FR,2013-01-01,8.3
Y_GE18,LI_R_MD60,T,RET,FR,2014-01-01,7.5
Y_GE18,LI_R_MD60,T,RET,FR,2015-01-01,7.1
Y_GE18,LI_R_MD60,T,RET,FR,2016-01-01,7.0
Y_GE18,LI_R_MD60,T,RET,FR,2017-01-01,7.0
Y_GE18,LI_R_MD60,T,RET,HR,2006-01-01,
Y_GE18,LI_R_MD60,T,RET,HR,2007-01-01,
Y_GE18,LI_R_MD60,T,RET,HR,2008-01-01,
Y_GE18,LI_R_MD60,T,RET,HR,2009-01-01,
Y_GE18,LI_R_MD60,T,RET,HR,2010-01-01,24.4
Y_GE18,LI_R_MD60,T,RET,HR,2011-01-01,23.3
Y_GE18,LI_R_MD60,T,RET,HR,2012-01-01,20.7
Y_GE18,LI_R_MD60,T,RET,HR,2013-01-01,18.4
Y_GE18,LI_R_MD60,T,RET,HR,2014-01-01,18.9
Y_GE18,LI_R_MD60,T,RET,HR,2015-01-01,22.0
Y_GE18,LI_R_MD60,T,RET,HR,2016-01-01,21.8
Y_GE18,LI_R_MD60,T,RET,HR,2017-01-01,
Y_GE18,LI_R_MD60,T,RET,HU,2006-01-01,11.7
Y_GE18,LI_R_MD60,T,RET,HU,2007-01-01,8.1
Y_GE18,LI_R_MD60,T,RET,HU,2008-01-01,6.8
Y_GE18,LI_R_MD60,T,RET,HU,2009-01-01,4.0
Y_GE18,LI_R_MD60,T,RET,HU,2010-01-01,4.0
Y_GE18,LI_R_MD60,T,RET,HU,2011-01-01,4.6
Y_GE18,LI_R_MD60,T,RET,HU,2012-01-01,5.5
Y_GE18,LI_R_MD60,T,RET,HU,2013-01-01,5.6
Y_GE18,LI_R_MD60,T,RET,HU,2014-01-01,4.8
Y_GE18,LI_R_MD60,T,RET,HU,2015-01-01,5.0
Y_GE18,LI_R_MD60,T,RET,HU,2016-01-01,7.1
Y_GE18,LI_R_MD60,T,RET,HU,2017-01-01,9.1
Y_GE18,LI_R_MD60,T,RET,IE,2006-01-01,25.3
Y_GE18,LI_R_MD60,T,RET,IE,2007-01-01,26.9
Y_GE18,LI_R_MD60,T,RET,IE,2008-01-01,18.0
Y_GE18,LI_R_MD60,T,RET,IE,2009-01-01,15.5
Y_GE18,LI_R_MD60,T,RET,IE,2010-01-01,10.5
Y_GE18,LI_R_MD60,T,RET,IE,2011-01-01,9.6
Y_GE18,LI_R_MD60,T,RET,IE,2012-01-01,12.5
Y_GE18,LI_R_MD60,T,RET,IE,2013-01-01,11.6
Y_GE18,LI_R_MD60,T,RET,IE,2014-01-01,12.0
Y_GE18,LI_R_MD60,T,RET,IE,2015-01-01,15.9
Y_GE18,LI_R_MD60,T,RET,IE,2016-01-01,16.1
Y_GE18,LI_R_MD60,T,RET,IE,2017-01-01,
Y_GE18,LI_R_MD60,T,RET,IS,2006-01-01,13.5
Y_GE18,LI_R_MD60,T,RET,IS,2007-01-01,18.8
Y_GE18,LI_R_MD60,T,RET,IS,2008-01-01,17.9
Y_GE18,LI_R_MD60,T,RET,IS,2009-01-01,14.8
Y_GE18,LI_R_MD60,T,RET,IS,2010-01-01,6.3
Y_GE18,LI_R_MD60,T,RET,IS,2011-01-01,4.6
Y_GE18,LI_R_MD60,T,RET,IS,2012-01-01,3.8
Y_GE18,LI_R_MD60,T,RET,IS,2013-01-01,3.4
Y_GE18,LI_R_MD60,T,RET,IS,2014-01-01,8.3
Y_GE18,LI_R_MD60,T,RET,IS,2015-01-01,7.3
Y_GE18,LI_R_MD60,T,RET,IS,2016-01-01,9.9
Y_GE18,LI_R_MD60,T,RET,IS,2017-01-01,
Y_GE18,LI_R_MD60,T,RET,IT,2006-01-01,15.8
Y_GE18,LI_R_MD60,T,RET,IT,2007-01-01,15.8
Y_GE18,LI_R_MD60,T,RET,IT,2008-01-01,15.0
Y_GE18,LI_R_MD60,T,RET,IT,2009-01-01,13.9
Y_GE18,LI_R_MD60,T,RET,IT,2010-01-01,12.5
Y_GE18,LI_R_MD60,T,RET,IT,2011-01-01,13.0
Y_GE18,LI_R_MD60,T,RET,IT,2012-01-01,12.6
Y_GE18,LI_R_MD60,T,RET,IT,2013-01-01,11.6
Y_GE18,LI_R_MD60,T,RET,IT,2014-01-01,10.4
Y_GE18,LI_R_MD60,T,RET,IT,2015-01-01,11.0
Y_GE18,LI_R_MD60,T,RET,IT,2016-01-01,12.8
Y_GE18,LI_R_MD60,T,RET,IT,2017-01-01,12.7
Y_GE18,LI_R_MD60,T,RET,LT,2006-01-01,22.7
Y_GE18,LI_R_MD60,T,RET,LT,2007-01-01,29.8
Y_GE18,LI_R_MD60,T,RET,LT,2008-01-01,32.2
Y_GE18,LI_R_MD60,T,RET,LT,2009-01-01,26.2
Y_GE18,LI_R_MD60,T,RET,LT,2010-01-01,12.6
Y_GE18,LI_R_MD60,T,RET,LT,2011-01-01,12.1
Y_GE18,LI_R_MD60,T,RET,LT,2012-01-01,20.8
Y_GE18,LI_R_MD60,T,RET,LT,2013-01-01,22.7
Y_GE18,LI_R_MD60,T,RET,LT,2014-01-01,22.0
Y_GE18,LI_R_MD60,T,RET,LT,2015-01-01,27.6
Y_GE18,LI_R_MD60,T,RET,LT,2016-01-01,30.6
Y_GE18,LI_R_MD60,T,RET,LT,2017-01-01,36.7
Y_GE18,LI_R_MD60,T,RET,LU,2006-01-01,6.4
Y_GE18,LI_R_MD60,T,RET,LU,2007-01-01,8.3
Y_GE18,LI_R_MD60,T,RET,LU,2008-01-01,4.9
Y_GE18,LI_R_MD60,T,RET,LU,2009-01-01,5.5
Y_GE18,LI_R_MD60,T,RET,LU,2010-01-01,5.4
Y_GE18,LI_R_MD60,T,RET,LU,2011-01-01,3.9
Y_GE18,LI_R_MD60,T,RET,LU,2012-01-01,5.3
Y_GE18,LI_R_MD60,T,RET,LU,2013-01-01,5.0
Y_GE18,LI_R_MD60,T,RET,LU,2014-01-01,3.9
Y_GE18,LI_R_MD60,T,RET,LU,2015-01-01,5.8
Y_GE18,LI_R_MD60,T,RET,LU,2016-01-01,8.0
Y_GE18,LI_R_MD60,T,RET,LU,2017-01-01,9.3
Y_GE18,LI_R_MD60,T,RET,LV,2006-01-01,35.4
Y_GE18,LI_R_MD60,T,RET,LV,2007-01-01,39.9
Y_GE18,LI_R_MD60,T,RET,LV,2008-01-01,56.2
Y_GE18,LI_R_MD60,T,RET,LV,2009-01-01,51.7
Y_GE18,LI_R_MD60,T,RET,LV,2010-01-01,19.6
Y_GE18,LI_R_MD60,T,RET,LV,2011-01-01,10.8
Y_GE18,LI_R_MD60,T,RET,LV,2012-01-01,15.8
Y_GE18,LI_R_MD60,T,RET,LV,2013-01-01,18.8
Y_GE18,LI_R_MD60,T,RET,LV,2014-01-01,29.4
Y_GE18,LI_R_MD60,T,RET,LV,2015-01-01,36.7
Y_GE18,LI_R_MD60,T,RET,LV,2016-01-01,41.9
Y_GE18,LI_R_MD60,T,RET,LV,2017-01-01,43.7
Y_GE18,LI_R_MD60,T,RET,MK,2006-01-01,
Y_GE18,LI_R_MD60,T,RET,MK,2007-01-01,
Y_GE18,LI_R_MD60,T,RET,MK,2008-01-01,
Y_GE18,LI_R_MD60,T,RET,MK,2009-01-01,
Y_GE18,LI_R_MD60,T,RET,MK,2010-01-01,
Y_GE18,LI_R_MD60,T,RET,MK,2011-01-01,
Y_GE18,LI_R_MD60,T,RET,MK,2012-01-01,14.1
Y_GE18,LI_R_MD60,T,RET,MK,2013-01-01,10.9
Y_GE18,LI_R_MD60,T,RET,MK,2014-01-01,8.4
Y_GE18,LI_R_MD60,T,RET,MK,2015-01-01,7.3
Y_GE18,LI_R_MD60,T,RET,MK,2016-01-01,7.1
Y_GE18,LI_R_MD60,T,RET,MK,2017-01-01,
Y_GE18,LI_R_MD60,T,RET,MT,2006-01-01,23.7
Y_GE18,LI_R_MD60,T,RET,MT,2007-01-01,23.3
Y_GE18,LI_R_MD60,T,RET,MT,2008-01-01,23.8
Y_GE18,LI_R_MD60,T,RET,MT,2009-01-01,20.3
Y_GE18,LI_R_MD60,T,RET,MT,2010-01-01,17.9
Y_GE18,LI_R_MD60,T,RET,MT,2011-01-01,17.2
Y_GE18,LI_R_MD60,T,RET,MT,2012-01-01,16.3
Y_GE18,LI_R_MD60,T,RET,MT,2013-01-01,14.3
Y_GE18,LI_R_MD60,T,RET,MT,2014-01-01,15.3
Y_GE18,LI_R_MD60,T,RET,MT,2015-01-01,18.1
Y_GE18,LI_R_MD60,T,RET,MT,2016-01-01,21.0
Y_GE18,LI_R_MD60,T,RET,MT,2017-01-01,21.8
Y_GE18,LI_R_MD60,T,RET,NL,2006-01-01,5.4
Y_GE18,LI_R_MD60,T,RET,NL,2007-01-01,8.5
Y_GE18,LI_R_MD60,T,RET,NL,2008-01-01,8.3
Y_GE18,LI_R_MD60,T,RET,NL,2009-01-01,6.7
Y_GE18,LI_R_MD60,T,RET,NL,2010-01-01,5.7
Y_GE18,LI_R_MD60,T,RET,NL,2011-01-01,6.4
Y_GE18,LI_R_MD60,T,RET,NL,2012-01-01,5.5
Y_GE18,LI_R_MD60,T,RET,NL,2013-01-01,5.9
Y_GE18,LI_R_MD60,T,RET,NL,2014-01-01,7.4
Y_GE18,LI_R_MD60,T,RET,NL,2015-01-01,6.2
Y_GE18,LI_R_MD60,T,RET,NL,2016-01-01,9.8
Y_GE18,LI_R_MD60,T,RET,NL,2017-01-01,10.8
Y_GE18,LI_R_MD60,T,RET,NO,2006-01-01,17.3
Y_GE18,LI_R_MD60,T,RET,NO,2007-01-01,13.5
Y_GE18,LI_R_MD60,T,RET,NO,2008-01-01,13.8
Y_GE18,LI_R_MD60,T,RET,NO,2009-01-01,13.0
Y_GE18,LI_R_MD60,T,RET,NO,2010-01-01,12.7
Y_GE18,LI_R_MD60,T,RET,NO,2011-01-01,11.9
Y_GE18,LI_R_MD60,T,RET,NO,2012-01-01,9.9
Y_GE18,LI_R_MD60,T,RET,NO,2013-01-01,10.7
Y_GE18,LI_R_MD60,T,RET,NO,2014-01-01,10.7
Y_GE18,LI_R_MD60,T,RET,NO,2015-01-01,10.1
Y_GE18,LI_R_MD60,T,RET,NO,2016-01-01,10.1
Y_GE18,LI_R_MD60,T,RET,NO,2017-01-01,12.7
Y_GE18,LI_R_MD60,T,RET,PL,2006-01-01,6.8
Y_GE18,LI_R_MD60,T,RET,PL,2007-01-01,6.4
Y_GE18,LI_R_MD60,T,RET,PL,2008-01-01,9.6
Y_GE18,LI_R_MD60,T,RET,PL,2009-01-01,12.3
Y_GE18,LI_R_MD60,T,RET,PL,2010-01-01,12.8
Y_GE18,LI_R_MD60,T,RET,PL,2011-01-01,13.2
Y_GE18,LI_R_MD60,T,RET,PL,2012-01-01,12.5
Y_GE18,LI_R_MD60,T,RET,PL,2013-01-01,11.1
Y_GE18,LI_R_MD60,T,RET,PL,2014-01-01,10.6
Y_GE18,LI_R_MD60,T,RET,PL,2015-01-01,11.1
Y_GE18,LI_R_MD60,T,RET,PL,2016-01-01,12.3
Y_GE18,LI_R_MD60,T,RET,PL,2017-01-01,13.3
Y_GE18,LI_R_MD60,T,RET,PT,2006-01-01,22.9
Y_GE18,LI_R_MD60,T,RET,PT,2007-01-01,23.1
Y_GE18,LI_R_MD60,T,RET,PT,2008-01-01,20.1
Y_GE18,LI_R_MD60,T,RET,PT,2009-01-01,17.4
Y_GE18,LI_R_MD60,T,RET,PT,2010-01-01,18.5
Y_GE18,LI_R_MD60,T,RET,PT,2011-01-01,17.9
Y_GE18,LI_R_MD60,T,RET,PT,2012-01-01,15.9
Y_GE18,LI_R_MD60,T,RET,PT,2013-01-01,12.8
Y_GE18,LI_R_MD60,T,RET,PT,2014-01-01,12.9
Y_GE18,LI_R_MD60,T,RET,PT,2015-01-01,14.4
Y_GE18,LI_R_MD60,T,RET,PT,2016-01-01,16.0
Y_GE18,LI_R_MD60,T,RET,PT,2017-01-01,15.1
Y_GE18,LI_R_MD60,T,RET,RO,2006-01-01,
Y_GE18,LI_R_MD60,T,RET,RO,2007-01-01,22.2
Y_GE18,LI_R_MD60,T,RET,RO,2008-01-01,19.1
Y_GE18,LI_R_MD60,T,RET,RO,2009-01-01,15.7
Y_GE18,LI_R_MD60,T,RET,RO,2010-01-01,12.9
Y_GE18,LI_R_MD60,T,RET,RO,2011-01-01,10.1
Y_GE18,LI_R_MD60,T,RET,RO,2012-01-01,10.7
Y_GE18,LI_R_MD60,T,RET,RO,2013-01-01,11.2
Y_GE18,LI_R_MD60,T,RET,RO,2014-01-01,12.7
Y_GE18,LI_R_MD60,T,RET,RO,2015-01-01,15.8
Y_GE18,LI_R_MD60,T,RET,RO,2016-01-01,15.9
Y_GE18,LI_R_MD60,T,RET,RO,2017-01-01,16.1
Y_GE18,LI_R_MD60,T,RET,RS,2006-01-01,
Y_GE18,LI_R_MD60,T,RET,RS,2007-01-01,
Y_GE18,LI_R_MD60,T,RET,RS,2008-01-01,
Y_GE18,LI_R_MD60,T,RET,RS,2009-01-01,
Y_GE18,LI_R_MD60,T,RET,RS,2010-01-01,
Y_GE18,LI_R_MD60,T,RET,RS,2011-01-01,
Y_GE18,LI_R_MD60,T,RET,RS,2012-01-01,
Y_GE18,LI_R_MD60,T,RET,RS,2013-01-01,14.4
Y_GE18,LI_R_MD60,T,RET,RS,2014-01-01,15.4
Y_GE18,LI_R_MD60,T,RET,RS,2015-01-01,15.2
Y_GE18,LI_R_MD60,T,RET,RS,2016-01-01,15.4
Y_GE18,LI_R_MD60,T,RET,RS,2017-01-01,
Y_GE18,LI_R_MD60,T,RET,SE,2006-01-01,11.3
Y_GE18,LI_R_MD60,T,RET,SE,2007-01-01,9.5
Y_GE18,LI_R_MD60,T,RET,SE,2008-01-01,15.3
Y_GE18,LI_R_MD60,T,RET,SE,2009-01-01,16.2
Y_GE18,LI_R_MD60,T,RET,SE,2010-01-01,14.3
Y_GE18,LI_R_MD60,T,RET,SE,2011-01-01,16.7
Y_GE18,LI_R_MD60,T,RET,SE,2012-01-01,16.7
Y_GE18,LI_R_MD60,T,RET,SE,2013-01-01,15.9
Y_GE18,LI_R_MD60,T,RET,SE,2014-01-01,14.4
Y_GE18,LI_R_MD60,T,RET,SE,2015-01-01,17.2
Y_GE18,LI_R_MD60,T,RET,SE,2016-01-01,17.9
Y_GE18,LI_R_MD60,T,RET,SE,2017-01-01,16.2
Y_GE18,LI_R_MD60,T,RET,SI,2006-01-01,16.8
Y_GE18,LI_R_MD60,T,RET,SI,2007-01-01,16.5
Y_GE18,LI_R_MD60,T,RET,SI,2008-01-01,17.9
Y_GE18,LI_R_MD60,T,RET,SI,2009-01-01,17.4
Y_GE18,LI_R_MD60,T,RET,SI,2010-01-01,18.3
Y_GE18,LI_R_MD60,T,RET,SI,2011-01-01,18.4
Y_GE18,LI_R_MD60,T,RET,SI,2012-01-01,17.0
Y_GE18,LI_R_MD60,T,RET,SI,2013-01-01,17.5
Y_GE18,LI_R_MD60,T,RET,SI,2014-01-01,15.0
Y_GE18,LI_R_MD60,T,RET,SI,2015-01-01,15.9
Y_GE18,LI_R_MD60,T,RET,SI,2016-01-01,16.9
Y_GE18,LI_R_MD60,T,RET,SI,2017-01-01,15.9
Y_GE18,LI_R_MD60,T,RET,SK,2006-01-01,8.1
Y_GE18,LI_R_MD60,T,RET,SK,2007-01-01,8.0
Y_GE18,LI_R_MD60,T,RET,SK,2008-01-01,9.7
Y_GE18,LI_R_MD60,T,RET,SK,2009-01-01,8.9
Y_GE18,LI_R_MD60,T,RET,SK,2010-01-01,6.7
Y_GE18,LI_R_MD60,T,RET,SK,2011-01-01,6.3
Y_GE18,LI_R_MD60,T,RET,SK,2012-01-01,7.7
Y_GE18,LI_R_MD60,T,RET,SK,2013-01-01,6.6
Y_GE18,LI_R_MD60,T,RET,SK,2014-01-01,6.7
Y_GE18,LI_R_MD60,T,RET,SK,2015-01-01,6.2
Y_GE18,LI_R_MD60,T,RET,SK,2016-01-01,6.0
Y_GE18,LI_R_MD60,T,RET,SK,2017-01-01,7.6
Y_GE18,LI_R_MD60,T,RET,TR,2006-01-01,3.9
Y_GE18,LI_R_MD60,T,RET,TR,2007-01-01,3.6
Y_GE18,LI_R_MD60,T,RET,TR,2008-01-01,3.1
Y_GE18,LI_R_MD60,T,RET,TR,2009-01-01,3.7
Y_GE18,LI_R_MD60,T,RET,TR,2010-01-01,3.1
Y_GE18,LI_R_MD60,T,RET,TR,2011-01-01,4.3
Y_GE18,LI_R_MD60,T,RET,TR,2012-01-01,3.8
Y_GE18,LI_R_MD60,T,RET,TR,2013-01-01,3.1
Y_GE18,LI_R_MD60,T,RET,TR,2014-01-01,3.6
Y_GE18,LI_R_MD60,T,RET,TR,2015-01-01,4.5
Y_GE18,LI_R_MD60,T,RET,TR,2016-01-01,
Y_GE18,LI_R_MD60,T,RET,TR,2017-01-01,
Y_GE18,LI_R_MD60,T,RET,UK,2006-01-01,26.3
Y_GE18,LI_R_MD60,T,RET,UK,2007-01-01,27.7
Y_GE18,LI_R_MD60,T,RET,UK,2008-01-01,28.4
Y_GE18,LI_R_MD60,T,RET,UK,2009-01-01,24.0
Y_GE18,LI_R_MD60,T,RET,UK,2010-01-01,22.9
Y_GE18,LI_R_MD60,T,RET,UK,2011-01-01,23.1
Y_GE18,LI_R_MD60,T,RET,UK,2012-01-01,17.6
Y_GE18,LI_R_MD60,T,RET,UK,2013-01-01,17.6
Y_GE18,LI_R_MD60,T,RET,UK,2014-01-01,18.8
Y_GE18,LI_R_MD60,T,RET,UK,2015-01-01,18.3
Y_GE18,LI_R_MD60,T,RET,UK,2016-01-01,18.4
Y_GE18,LI_R_MD60,T,RET,UK,2017-01-01,
Y_GE18,LI_R_MD60,T,UNE,AT,2006-01-01,43.6
Y_GE18,LI_R_MD60,T,UNE,AT,2007-01-01,41.6
Y_GE18,LI_R_MD60,T,UNE,AT,2008-01-01,47.3
Y_GE18,LI_R_MD60,T,UNE,AT,2009-01-01,39.4
Y_GE18,LI_R_MD60,T,UNE,AT,2010-01-01,39.2
Y_GE18,LI_R_MD60,T,UNE,AT,2011-01-01,40.3
Y_GE18,LI_R_MD60,T,UNE,AT,2012-01-01,45.4
Y_GE18,LI_R_MD60,T,UNE,AT,2013-01-01,45.8
Y_GE18,LI_R_MD60,T,UNE,AT,2014-01-01,44.6
Y_GE18,LI_R_MD60,T,UNE,AT,2015-01-01,41.4
Y_GE18,LI_R_MD60,T,UNE,AT,2016-01-01,47.8
Y_GE18,LI_R_MD60,T,UNE,AT,2017-01-01,45.1
