na_item,s_adj,unit,nace_r2,geotime,date,value
D1,SCA,CP_MEUR,L,EA,2015-10-01,11140.4 
D1,SCA,CP_MEUR,L,EA,2016-01-01,11383.1 
D1,SCA,CP_MEUR,L,EA,2016-04-01,11335.9 
D1,SCA,CP_MEUR,L,EA,2016-07-01,11507.5 
D1,SCA,CP_MEUR,L,EA,2016-10-01,11680.0 
D1,SCA,CP_MEUR,L,EA,2017-01-01,11930.7 
D1,SCA,CP_MEUR,L,EA,2017-04-01,12045.0 
D1,SCA,CP_MEUR,L,EA,2017-07-01,12086.6 
D1,SCA,CP_MEUR,L,EA,2017-10-01,12266.5 
D1,SCA,CP_MEUR,L,EA,2018-01-01,12420.1 
D1,SCA,CP_MEUR,L,EA,2018-04-01,12626.4 
D1,SCA,CP_MEUR,L,EA19,2015-07-01,11066.8 
D1,SCA,CP_MEUR,L,EA19,2015-10-01,11140.4 
D1,SCA,CP_MEUR,L,EA19,2016-01-01,11383.1 
D1,SCA,CP_MEUR,L,EA19,2016-04-01,11335.9 
D1,SCA,CP_MEUR,L,EA19,2016-07-01,11507.5 
D1,SCA,CP_MEUR,L,EA19,2016-10-01,11680.0 
D1,SCA,CP_MEUR,L,EA19,2017-01-01,11930.7 
D1,SCA,CP_MEUR,L,EA19,2017-04-01,12045.0 
D1,SCA,CP_MEUR,L,EA19,2017-07-01,12086.6 
D1,SCA,CP_MEUR,L,EA19,2017-10-01,12266.5 
D1,SCA,CP_MEUR,L,EA19,2018-01-01,12420.1 
D1,SCA,CP_MEUR,L,EA19,2018-04-01,12626.4 
D1,SCA,CP_MEUR,L,EE,2015-07-01,35.7 
D1,SCA,CP_MEUR,L,EE,2015-10-01,35.7 
D1,SCA,CP_MEUR,L,EE,2016-01-01,34.5 
D1,SCA,CP_MEUR,L,EE,2016-04-01,35.2 
D1,SCA,CP_MEUR,L,EE,2016-07-01,37.8 
D1,SCA,CP_MEUR,L,EE,2016-10-01,37.8 
D1,SCA,CP_MEUR,L,EE,2017-01-01,35.1 
D1,SCA,CP_MEUR,L,EE,2017-04-01,35.8 
D1,SCA,CP_MEUR,L,EE,2017-07-01,34.4 
D1,SCA,CP_MEUR,L,EE,2017-10-01,34.3 
D1,SCA,CP_MEUR,L,EE,2018-01-01,38.3 
D1,SCA,CP_MEUR,L,EE,2018-04-01,39.3 
D1,SCA,CP_MEUR,L,EL,2015-07-01,21.8 p
D1,SCA,CP_MEUR,L,EL,2015-10-01,24.2 p
D1,SCA,CP_MEUR,L,EL,2016-01-01,23.3 p
D1,SCA,CP_MEUR,L,EL,2016-04-01,23.0 p
D1,SCA,CP_MEUR,L,EL,2016-07-01,22.1 p
D1,SCA,CP_MEUR,L,EL,2016-10-01,20.1 p
D1,SCA,CP_MEUR,L,EL,2017-01-01,19.6 p
D1,SCA,CP_MEUR,L,EL,2017-04-01,19.9 p
D1,SCA,CP_MEUR,L,EL,2017-07-01,19.6 p
D1,SCA,CP_MEUR,L,EL,2017-10-01,20.5 p
D1,SCA,CP_MEUR,L,EL,2018-01-01,21.4 p
D1,SCA,CP_MEUR,L,EL,2018-04-01,21.5 p
D1,SCA,CP_MEUR,L,ES,2015-07-01,1151.0 
D1,SCA,CP_MEUR,L,ES,2015-10-01,1162.0 
D1,SCA,CP_MEUR,L,ES,2016-01-01,1158.0 p
D1,SCA,CP_MEUR,L,ES,2016-04-01,1169.0 p
D1,SCA,CP_MEUR,L,ES,2016-07-01,1218.0 p
D1,SCA,CP_MEUR,L,ES,2016-10-01,1240.0 p
D1,SCA,CP_MEUR,L,ES,2017-01-01,1314.0 p
D1,SCA,CP_MEUR,L,ES,2017-04-01,1308.0 p
D1,SCA,CP_MEUR,L,ES,2017-07-01,1320.0 p
D1,SCA,CP_MEUR,L,ES,2017-10-01,1341.0 p
D1,SCA,CP_MEUR,L,ES,2018-01-01,1369.0 p
D1,SCA,CP_MEUR,L,ES,2018-04-01,1400.0 p
D1,SCA,CP_MEUR,L,EU28,2015-07-01,18110.4 
D1,SCA,CP_MEUR,L,EU28,2015-10-01,18054.0 
D1,SCA,CP_MEUR,L,EU28,2016-01-01,18186.5 
D1,SCA,CP_MEUR,L,EU28,2016-04-01,18139.1 
D1,SCA,CP_MEUR,L,EU28,2016-07-01,17927.4 
D1,SCA,CP_MEUR,L,EU28,2016-10-01,17873.0 
D1,SCA,CP_MEUR,L,EU28,2017-01-01,18615.1 
D1,SCA,CP_MEUR,L,EU28,2017-04-01,18839.0 
D1,SCA,CP_MEUR,L,EU28,2017-07-01,18774.2 
D1,SCA,CP_MEUR,L,EU28,2017-10-01,18483.8 
D1,SCA,CP_MEUR,L,EU28,2018-01-01,19274.6 
D1,SCA,CP_MEUR,L,EU28,2018-04-01,19581.5 
D1,SCA,CP_MEUR,L,FI,2015-07-01,246.0 
D1,SCA,CP_MEUR,L,FI,2015-10-01,247.0 
D1,SCA,CP_MEUR,L,FI,2016-01-01,255.0 
D1,SCA,CP_MEUR,L,FI,2016-04-01,255.0 
D1,SCA,CP_MEUR,L,FI,2016-07-01,254.0 
D1,SCA,CP_MEUR,L,FI,2016-10-01,256.0 
D1,SCA,CP_MEUR,L,FI,2017-01-01,254.0 
D1,SCA,CP_MEUR,L,FI,2017-04-01,259.0 
D1,SCA,CP_MEUR,L,FI,2017-07-01,264.0 
D1,SCA,CP_MEUR,L,FI,2017-10-01,264.0 
D1,SCA,CP_MEUR,L,FI,2018-01-01,274.0 
D1,SCA,CP_MEUR,L,FI,2018-04-01,273.0 
D1,SCA,CP_MEUR,L,HR,2015-07-01,45.1 
D1,SCA,CP_MEUR,L,HR,2015-10-01,45.9 
D1,SCA,CP_MEUR,L,HR,2016-01-01,47.3 
D1,SCA,CP_MEUR,L,HR,2016-04-01,48.6 
D1,SCA,CP_MEUR,L,HR,2016-07-01,49.9 
D1,SCA,CP_MEUR,L,HR,2016-10-01,50.2 
D1,SCA,CP_MEUR,L,HR,2017-01-01,49.7 
D1,SCA,CP_MEUR,L,HR,2017-04-01,50.5 
D1,SCA,CP_MEUR,L,HR,2017-07-01,51.0 
D1,SCA,CP_MEUR,L,HR,2017-10-01,50.6 
D1,SCA,CP_MEUR,L,HR,2018-01-01,50.6 
D1,SCA,CP_MEUR,L,HR,2018-04-01,52.1 
D1,SCA,CP_MEUR,L,HU,2015-07-01,121.7 
D1,SCA,CP_MEUR,L,HU,2015-10-01,135.0 
D1,SCA,CP_MEUR,L,HU,2016-01-01,131.0 
D1,SCA,CP_MEUR,L,HU,2016-04-01,133.8 
D1,SCA,CP_MEUR,L,HU,2016-07-01,132.0 
D1,SCA,CP_MEUR,L,HU,2016-10-01,136.8 
D1,SCA,CP_MEUR,L,HU,2017-01-01,143.0 
D1,SCA,CP_MEUR,L,HU,2017-04-01,129.1 
D1,SCA,CP_MEUR,L,HU,2017-07-01,140.3 
D1,SCA,CP_MEUR,L,HU,2017-10-01,135.2 
D1,SCA,CP_MEUR,L,HU,2018-01-01,142.4 
D1,SCA,CP_MEUR,L,HU,2018-04-01,153.6 
D1,SCA,CP_MEUR,L,IE,2015-07-01,143.1 
D1,SCA,CP_MEUR,L,IE,2015-10-01,135.0 
D1,SCA,CP_MEUR,L,IE,2016-01-01,152.9 
D1,SCA,CP_MEUR,L,IE,2016-04-01,156.7 
D1,SCA,CP_MEUR,L,IE,2016-07-01,149.1 
D1,SCA,CP_MEUR,L,IE,2016-10-01,158.6 
D1,SCA,CP_MEUR,L,IE,2017-01-01,191.4 
D1,SCA,CP_MEUR,L,IE,2017-04-01,163.4 
D1,SCA,CP_MEUR,L,IE,2017-07-01,160.1 
D1,SCA,CP_MEUR,L,IE,2017-10-01,153.2 
D1,SCA,CP_MEUR,L,IE,2018-01-01,132.5 
D1,SCA,CP_MEUR,L,IE,2018-04-01,146.3 
D1,SCA,CP_MEUR,L,IT,2015-07-01,571.7 
D1,SCA,CP_MEUR,L,IT,2015-10-01,590.4 
D1,SCA,CP_MEUR,L,IT,2016-01-01,604.3 
D1,SCA,CP_MEUR,L,IT,2016-04-01,614.1 
D1,SCA,CP_MEUR,L,IT,2016-07-01,625.3 
D1,SCA,CP_MEUR,L,IT,2016-10-01,639.2 
D1,SCA,CP_MEUR,L,IT,2017-01-01,656.8 
D1,SCA,CP_MEUR,L,IT,2017-04-01,661.4 
D1,SCA,CP_MEUR,L,IT,2017-07-01,665.6 
D1,SCA,CP_MEUR,L,IT,2017-10-01,649.8 
D1,SCA,CP_MEUR,L,IT,2018-01-01,645.2 
D1,SCA,CP_MEUR,L,IT,2018-04-01,654.9 
D1,SCA,CP_MEUR,L,LT,2015-07-01,45.1 
D1,SCA,CP_MEUR,L,LT,2015-10-01,46.1 
D1,SCA,CP_MEUR,L,LT,2016-01-01,46.7 
D1,SCA,CP_MEUR,L,LT,2016-04-01,46.2 
D1,SCA,CP_MEUR,L,LT,2016-07-01,47.1 
D1,SCA,CP_MEUR,L,LT,2016-10-01,48.0 
D1,SCA,CP_MEUR,L,LT,2017-01-01,49.4 
D1,SCA,CP_MEUR,L,LT,2017-04-01,49.9 
D1,SCA,CP_MEUR,L,LT,2017-07-01,51.2 
D1,SCA,CP_MEUR,L,LT,2017-10-01,51.0 
D1,SCA,CP_MEUR,L,LT,2018-01-01,51.5 
D1,SCA,CP_MEUR,L,LT,2018-04-01,51.6 
D1,SCA,CP_MEUR,L,LU,2015-07-01,36.5 
D1,SCA,CP_MEUR,L,LU,2015-10-01,36.3 
D1,SCA,CP_MEUR,L,LU,2016-01-01,37.1 
D1,SCA,CP_MEUR,L,LU,2016-04-01,38.5 
D1,SCA,CP_MEUR,L,LU,2016-07-01,38.6 
D1,SCA,CP_MEUR,L,LU,2016-10-01,39.1 
D1,SCA,CP_MEUR,L,LU,2017-01-01,40.6 
D1,SCA,CP_MEUR,L,LU,2017-04-01,41.9 
D1,SCA,CP_MEUR,L,LU,2017-07-01,43.5 
D1,SCA,CP_MEUR,L,LU,2017-10-01,45.7 
D1,SCA,CP_MEUR,L,LU,2018-01-01,47.0 
D1,SCA,CP_MEUR,L,LU,2018-04-01,47.5 
D1,SCA,CP_MEUR,L,LV,2015-07-01,75.6 
D1,SCA,CP_MEUR,L,LV,2015-10-01,75.7 
D1,SCA,CP_MEUR,L,LV,2016-01-01,76.9 
D1,SCA,CP_MEUR,L,LV,2016-04-01,78.2 
D1,SCA,CP_MEUR,L,LV,2016-07-01,80.0 
D1,SCA,CP_MEUR,L,LV,2016-10-01,81.9 
D1,SCA,CP_MEUR,L,LV,2017-01-01,78.8 
D1,SCA,CP_MEUR,L,LV,2017-04-01,81.9 
D1,SCA,CP_MEUR,L,LV,2017-07-01,82.2 
D1,SCA,CP_MEUR,L,LV,2017-10-01,84.7 
D1,SCA,CP_MEUR,L,LV,2018-01-01,89.2 
D1,SCA,CP_MEUR,L,LV,2018-04-01,91.2 
D1,SCA,CP_MEUR,L,MT,2015-07-01,2.1 
D1,SCA,CP_MEUR,L,MT,2015-10-01,2.1 
D1,SCA,CP_MEUR,L,MT,2016-01-01,2.3 
D1,SCA,CP_MEUR,L,MT,2016-04-01,2.3 
D1,SCA,CP_MEUR,L,MT,2016-07-01,2.4 
D1,SCA,CP_MEUR,L,MT,2016-10-01,2.4 
D1,SCA,CP_MEUR,L,MT,2017-01-01,2.4 
D1,SCA,CP_MEUR,L,MT,2017-04-01,2.4 
D1,SCA,CP_MEUR,L,MT,2017-07-01,2.6 
D1,SCA,CP_MEUR,L,MT,2017-10-01,2.7 
D1,SCA,CP_MEUR,L,MT,2018-01-01,3.0 
D1,SCA,CP_MEUR,L,MT,2018-04-01,2.9 
D1,SCA,CP_MEUR,L,NL,2015-07-01,858.2 
D1,SCA,CP_MEUR,L,NL,2015-10-01,882.2 
D1,SCA,CP_MEUR,L,NL,2016-01-01,858.0 p
D1,SCA,CP_MEUR,L,NL,2016-04-01,871.0 p
D1,SCA,CP_MEUR,L,NL,2016-07-01,875.6 p
D1,SCA,CP_MEUR,L,NL,2016-10-01,877.7 p
D1,SCA,CP_MEUR,L,NL,2017-01-01,883.6 p
D1,SCA,CP_MEUR,L,NL,2017-04-01,889.5 p
D1,SCA,CP_MEUR,L,NL,2017-07-01,896.5 p
D1,SCA,CP_MEUR,L,NL,2017-10-01,906.6 p
D1,SCA,CP_MEUR,L,NL,2018-01-01,927.1 p
D1,SCA,CP_MEUR,L,NL,2018-04-01,937.0 p
D1,SCA,CP_MEUR,L,NO,2015-07-01,418.7 
D1,SCA,CP_MEUR,L,NO,2015-10-01,418.5 
D1,SCA,CP_MEUR,L,NO,2016-01-01,411.2 
D1,SCA,CP_MEUR,L,NO,2016-04-01,427.1 
D1,SCA,CP_MEUR,L,NO,2016-07-01,433.1 
D1,SCA,CP_MEUR,L,NO,2016-10-01,455.1 
D1,SCA,CP_MEUR,L,NO,2017-01-01,458.1 
D1,SCA,CP_MEUR,L,NO,2017-04-01,449.5 
D1,SCA,CP_MEUR,L,NO,2017-07-01,458.1 
D1,SCA,CP_MEUR,L,NO,2017-10-01,443.0 
D1,SCA,CP_MEUR,L,NO,2018-01-01,452.5 
D1,SCA,CP_MEUR,L,NO,2018-04-01,461.4 
D1,SCA,CP_MEUR,L,PL,2015-07-01,549.5 
D1,SCA,CP_MEUR,L,PL,2015-10-01,547.4 
D1,SCA,CP_MEUR,L,PL,2016-01-01,548.0 
D1,SCA,CP_MEUR,L,PL,2016-04-01,555.7 
D1,SCA,CP_MEUR,L,PL,2016-07-01,571.5 
D1,SCA,CP_MEUR,L,PL,2016-10-01,575.4 
D1,SCA,CP_MEUR,L,PL,2017-01-01,604.9 p
D1,SCA,CP_MEUR,L,PL,2017-04-01,646.3 p
D1,SCA,CP_MEUR,L,PL,2017-07-01,642.0 p
D1,SCA,CP_MEUR,L,PL,2017-10-01,658.5 p
D1,SCA,CP_MEUR,L,PL,2018-01-01,639.0 p
D1,SCA,CP_MEUR,L,PL,2018-04-01,634.7 p
D1,SCA,CP_MEUR,L,PT,2015-07-01,116.6 
D1,SCA,CP_MEUR,L,PT,2015-10-01,120.0 
D1,SCA,CP_MEUR,L,PT,2016-01-01,126.8 
D1,SCA,CP_MEUR,L,PT,2016-04-01,133.4 
D1,SCA,CP_MEUR,L,PT,2016-07-01,138.2 
D1,SCA,CP_MEUR,L,PT,2016-10-01,142.4 
D1,SCA,CP_MEUR,L,PT,2017-01-01,148.3 
D1,SCA,CP_MEUR,L,PT,2017-04-01,152.2 
D1,SCA,CP_MEUR,L,PT,2017-07-01,157.9 
D1,SCA,CP_MEUR,L,PT,2017-10-01,164.2 
D1,SCA,CP_MEUR,L,PT,2018-01-01,167.9 
D1,SCA,CP_MEUR,L,PT,2018-04-01,174.6 
D1,SCA,CP_MEUR,L,RO,2015-07-01,74.0 
D1,SCA,CP_MEUR,L,RO,2015-10-01,81.3 
D1,SCA,CP_MEUR,L,RO,2016-01-01,80.9 p
D1,SCA,CP_MEUR,L,RO,2016-04-01,86.3 p
D1,SCA,CP_MEUR,L,RO,2016-07-01,89.9 p
D1,SCA,CP_MEUR,L,RO,2016-10-01,89.8 p
D1,SCA,CP_MEUR,L,RO,2017-01-01,88.6 p
D1,SCA,CP_MEUR,L,RO,2017-04-01,91.3 p
D1,SCA,CP_MEUR,L,RO,2017-07-01,95.8 p
D1,SCA,CP_MEUR,L,RO,2017-10-01,102.4 p
D1,SCA,CP_MEUR,L,RO,2018-01-01,100.4 p
D1,SCA,CP_MEUR,L,RO,2018-04-01,110.2 p
D1,SCA,CP_MEUR,L,SE,2015-07-01,838.0 
D1,SCA,CP_MEUR,L,SE,2015-10-01,863.9 
D1,SCA,CP_MEUR,L,SE,2016-01-01,866.1 
D1,SCA,CP_MEUR,L,SE,2016-04-01,877.0 
D1,SCA,CP_MEUR,L,SE,2016-07-01,865.7 
D1,SCA,CP_MEUR,L,SE,2016-10-01,853.5 
D1,SCA,CP_MEUR,L,SE,2017-01-01,884.2 
D1,SCA,CP_MEUR,L,SE,2017-04-01,880.0 
D1,SCA,CP_MEUR,L,SE,2017-07-01,907.1 
D1,SCA,CP_MEUR,L,SE,2017-10-01,898.1 
D1,SCA,CP_MEUR,L,SE,2018-01-01,900.6 
D1,SCA,CP_MEUR,L,SE,2018-04-01,882.7 
D1,SCA,CP_MEUR,L,SI,2015-07-01,29.9 
D1,SCA,CP_MEUR,L,SI,2015-10-01,29.9 
D1,SCA,CP_MEUR,L,SI,2016-01-01,30.3 
D1,SCA,CP_MEUR,L,SI,2016-04-01,32.2 
D1,SCA,CP_MEUR,L,SI,2016-07-01,31.2 
D1,SCA,CP_MEUR,L,SI,2016-10-01,32.1 
D1,SCA,CP_MEUR,L,SI,2017-01-01,32.8 
D1,SCA,CP_MEUR,L,SI,2017-04-01,34.1 
D1,SCA,CP_MEUR,L,SI,2017-07-01,34.0 
D1,SCA,CP_MEUR,L,SI,2017-10-01,34.5 
D1,SCA,CP_MEUR,L,SI,2018-01-01,35.3 
D1,SCA,CP_MEUR,L,SI,2018-04-01,36.1 
D1,SCA,CP_MEUR,L,UK,2015-07-01,4697.8 
D1,SCA,CP_MEUR,L,UK,2015-10-01,4523.4 
D1,SCA,CP_MEUR,L,UK,2016-01-01,4416.1 
D1,SCA,CP_MEUR,L,UK,2016-04-01,4383.7 
D1,SCA,CP_MEUR,L,UK,2016-07-01,3994.2 
D1,SCA,CP_MEUR,L,UK,2016-10-01,3762.6 
D1,SCA,CP_MEUR,L,UK,2017-01-01,4181.0 
D1,SCA,CP_MEUR,L,UK,2017-04-01,4243.3 
D1,SCA,CP_MEUR,L,UK,2017-07-01,4078.9 
D1,SCA,CP_MEUR,L,UK,2017-10-01,3577.1 
D1,SCA,CP_MEUR,L,UK,2018-01-01,4239.4 
D1,SCA,CP_MEUR,L,UK,2018-04-01,4306.3 
D1,SCA,CP_MEUR,M_N,AT,2015-07-01,4066.3 
D1,SCA,CP_MEUR,M_N,AT,2015-10-01,4101.7 
D1,SCA,CP_MEUR,M_N,AT,2016-01-01,4144.2 
D1,SCA,CP_MEUR,M_N,AT,2016-04-01,4183.2 
D1,SCA,CP_MEUR,M_N,AT,2016-07-01,4235.7 
D1,SCA,CP_MEUR,M_N,AT,2016-10-01,4324.6 
D1,SCA,CP_MEUR,M_N,AT,2017-01-01,4381.1 
D1,SCA,CP_MEUR,M_N,AT,2017-04-01,4451.4 
D1,SCA,CP_MEUR,M_N,AT,2017-07-01,4519.6 
D1,SCA,CP_MEUR,M_N,AT,2017-10-01,4663.1 
D1,SCA,CP_MEUR,M_N,AT,2018-01-01,4741.7 
D1,SCA,CP_MEUR,M_N,AT,2018-04-01,4825.2 
D1,SCA,CP_MEUR,M_N,BE,2015-07-01,6093.0 
D1,SCA,CP_MEUR,M_N,BE,2015-10-01,6167.0 
D1,SCA,CP_MEUR,M_N,BE,2016-01-01,6211.0 
D1,SCA,CP_MEUR,M_N,BE,2016-04-01,6179.0 
D1,SCA,CP_MEUR,M_N,BE,2016-07-01,6254.0 
D1,SCA,CP_MEUR,M_N,BE,2016-10-01,6325.0 
D1,SCA,CP_MEUR,M_N,BE,2017-01-01,6474.0 
D1,SCA,CP_MEUR,M_N,BE,2017-04-01,6617.0 
D1,SCA,CP_MEUR,M_N,BE,2017-07-01,6678.0 
D1,SCA,CP_MEUR,M_N,BE,2017-10-01,6720.0 
D1,SCA,CP_MEUR,M_N,BE,2018-01-01,6824.0 
D1,SCA,CP_MEUR,M_N,BE,2018-04-01,6936.0 
D1,SCA,CP_MEUR,M_N,BG,2015-07-01,388.4 
D1,SCA,CP_MEUR,M_N,BG,2015-10-01,401.2 
D1,SCA,CP_MEUR,M_N,BG,2016-01-01,422.3 
D1,SCA,CP_MEUR,M_N,BG,2016-04-01,413.9 
D1,SCA,CP_MEUR,M_N,BG,2016-07-01,416.8 
D1,SCA,CP_MEUR,M_N,BG,2016-10-01,427.8 
D1,SCA,CP_MEUR,M_N,BG,2017-01-01,449.3 
D1,SCA,CP_MEUR,M_N,BG,2017-04-01,457.8 
D1,SCA,CP_MEUR,M_N,BG,2017-07-01,465.7 
D1,SCA,CP_MEUR,M_N,BG,2017-10-01,479.0 
D1,SCA,CP_MEUR,M_N,BG,2018-01-01,464.9 p
D1,SCA,CP_MEUR,M_N,BG,2018-04-01,483.8 p
D1,SCA,CP_MEUR,M_N,CY,2015-07-01,184.6 
D1,SCA,CP_MEUR,M_N,CY,2015-10-01,188.5 
D1,SCA,CP_MEUR,M_N,CY,2016-01-01,192.6 
D1,SCA,CP_MEUR,M_N,CY,2016-04-01,195.7 
D1,SCA,CP_MEUR,M_N,CY,2016-07-01,198.9 
D1,SCA,CP_MEUR,M_N,CY,2016-10-01,201.9 
D1,SCA,CP_MEUR,M_N,CY,2017-01-01,204.2 
D1,SCA,CP_MEUR,M_N,CY,2017-04-01,207.4 
D1,SCA,CP_MEUR,M_N,CY,2017-07-01,210.9 
D1,SCA,CP_MEUR,M_N,CY,2017-10-01,215.9 
D1,SCA,CP_MEUR,M_N,CY,2018-01-01,217.7 
D1,SCA,CP_MEUR,M_N,CY,2018-04-01,221.0 
D1,SCA,CP_MEUR,M_N,CZ,2015-07-01,1258.7 
D1,SCA,CP_MEUR,M_N,CZ,2015-10-01,1278.3 
D1,SCA,CP_MEUR,M_N,CZ,2016-01-01,1318.5 
D1,SCA,CP_MEUR,M_N,CZ,2016-04-01,1326.7 
D1,SCA,CP_MEUR,M_N,CZ,2016-07-01,1358.1 
D1,SCA,CP_MEUR,M_N,CZ,2016-10-01,1382.1 
D1,SCA,CP_MEUR,M_N,CZ,2017-01-01,1406.3 
D1,SCA,CP_MEUR,M_N,CZ,2017-04-01,1464.5 
D1,SCA,CP_MEUR,M_N,CZ,2017-07-01,1518.6 
D1,SCA,CP_MEUR,M_N,CZ,2017-10-01,1577.8 
D1,SCA,CP_MEUR,M_N,CZ,2018-01-01,1643.4 
D1,SCA,CP_MEUR,M_N,CZ,2018-04-01,1655.1 
D1,SCA,CP_MEUR,M_N,DK,2015-07-01,3830.8 
D1,SCA,CP_MEUR,M_N,DK,2015-10-01,3901.6 
D1,SCA,CP_MEUR,M_N,DK,2016-01-01,3976.3 
D1,SCA,CP_MEUR,M_N,DK,2016-04-01,4056.1 
D1,SCA,CP_MEUR,M_N,DK,2016-07-01,4080.8 
D1,SCA,CP_MEUR,M_N,DK,2016-10-01,4127.0 
D1,SCA,CP_MEUR,M_N,DK,2017-01-01,4182.1 
D1,SCA,CP_MEUR,M_N,DK,2017-04-01,4211.1 
D1,SCA,CP_MEUR,M_N,DK,2017-07-01,4277.5 
D1,SCA,CP_MEUR,M_N,DK,2017-10-01,4328.8 
D1,SCA,CP_MEUR,M_N,DK,2018-01-01,4370.5 
D1,SCA,CP_MEUR,M_N,DK,2018-04-01,4450.6 
D1,SCA,CP_MEUR,M_N,EA,2015-07-01,150557.5 
D1,SCA,CP_MEUR,M_N,EA,2015-10-01,152358.3 
D1,SCA,CP_MEUR,M_N,EA,2016-01-01,152701.1 
D1,SCA,CP_MEUR,M_N,EA,2016-04-01,153882.1 
D1,SCA,CP_MEUR,M_N,EA,2016-07-01,155838.4 
D1,SCA,CP_MEUR,M_N,EA,2016-10-01,158181.7 
D1,SCA,CP_MEUR,M_N,EA,2017-01-01,162798.7 
D1,SCA,CP_MEUR,M_N,EA,2017-04-01,164850.4 
D1,SCA,CP_MEUR,M_N,EA,2017-07-01,167548.5 
D1,SCA,CP_MEUR,M_N,EA,2017-10-01,169883.7 
D1,SCA,CP_MEUR,M_N,EA,2018-01-01,172924.2 
D1,SCA,CP_MEUR,M_N,EA,2018-04-01,175293.0 
D1,SCA,CP_MEUR,M_N,EA19,2015-07-01,150557.5 
D1,SCA,CP_MEUR,M_N,EA19,2015-10-01,152358.3 
D1,SCA,CP_MEUR,M_N,EA19,2016-01-01,152701.1 
D1,SCA,CP_MEUR,M_N,EA19,2016-04-01,153882.1 
D1,SCA,CP_MEUR,M_N,EA19,2016-07-01,155838.4 
D1,SCA,CP_MEUR,M_N,EA19,2016-10-01,158181.7 
D1,SCA,CP_MEUR,M_N,EA19,2017-01-01,162798.7 
D1,SCA,CP_MEUR,M_N,EA19,2017-04-01,164850.4 
D1,SCA,CP_MEUR,M_N,EA19,2017-07-01,167548.5 
D1,SCA,CP_MEUR,M_N,EA19,2017-10-01,169883.7 
D1,SCA,CP_MEUR,M_N,EA19,2018-01-01,172924.2 
D1,SCA,CP_MEUR,M_N,EA19,2018-04-01,175293.0 
D1,SCA,CP_MEUR,M_N,EE,2015-07-01,242.3 
D1,SCA,CP_MEUR,M_N,EE,2015-10-01,247.7 
D1,SCA,CP_MEUR,M_N,EE,2016-01-01,251.5 
D1,SCA,CP_MEUR,M_N,EE,2016-04-01,252.0 
D1,SCA,CP_MEUR,M_N,EE,2016-07-01,261.0 
D1,SCA,CP_MEUR,M_N,EE,2016-10-01,263.0 
D1,SCA,CP_MEUR,M_N,EE,2017-01-01,267.6 
D1,SCA,CP_MEUR,M_N,EE,2017-04-01,274.9 
D1,SCA,CP_MEUR,M_N,EE,2017-07-01,282.8 
D1,SCA,CP_MEUR,M_N,EE,2017-10-01,287.4 
D1,SCA,CP_MEUR,M_N,EE,2018-01-01,292.5 
D1,SCA,CP_MEUR,M_N,EE,2018-04-01,293.4 
D1,SCA,CP_MEUR,M_N,EL,2015-07-01,883.1 p
D1,SCA,CP_MEUR,M_N,EL,2015-10-01,870.7 p
D1,SCA,CP_MEUR,M_N,EL,2016-01-01,850.0 p
D1,SCA,CP_MEUR,M_N,EL,2016-04-01,806.3 p
D1,SCA,CP_MEUR,M_N,EL,2016-07-01,816.9 p
D1,SCA,CP_MEUR,M_N,EL,2016-10-01,783.2 p
D1,SCA,CP_MEUR,M_N,EL,2017-01-01,801.8 p
D1,SCA,CP_MEUR,M_N,EL,2017-04-01,811.2 p
D1,SCA,CP_MEUR,M_N,EL,2017-07-01,809.0 p
D1,SCA,CP_MEUR,M_N,EL,2017-10-01,807.1 p
D1,SCA,CP_MEUR,M_N,EL,2018-01-01,827.2 p
D1,SCA,CP_MEUR,M_N,EL,2018-04-01,834.3 p
D1,SCA,CP_MEUR,M_N,ES,2015-07-01,13774.0 
D1,SCA,CP_MEUR,M_N,ES,2015-10-01,13922.0 
D1,SCA,CP_MEUR,M_N,ES,2016-01-01,13872.0 p
D1,SCA,CP_MEUR,M_N,ES,2016-04-01,13983.0 p
D1,SCA,CP_MEUR,M_N,ES,2016-07-01,13955.0 p
D1,SCA,CP_MEUR,M_N,ES,2016-10-01,13973.0 p
D1,SCA,CP_MEUR,M_N,ES,2017-01-01,14411.0 p
D1,SCA,CP_MEUR,M_N,ES,2017-04-01,14319.0 p
D1,SCA,CP_MEUR,M_N,ES,2017-07-01,14429.0 p
D1,SCA,CP_MEUR,M_N,ES,2017-10-01,14584.0 p
D1,SCA,CP_MEUR,M_N,ES,2018-01-01,14705.0 p
D1,SCA,CP_MEUR,M_N,ES,2018-04-01,14947.0 p
D1,SCA,CP_MEUR,M_N,EU28,2015-07-01,211494.4 
D1,SCA,CP_MEUR,M_N,EU28,2015-10-01,213211.0 
D1,SCA,CP_MEUR,M_N,EU28,2016-01-01,210942.5 
D1,SCA,CP_MEUR,M_N,EU28,2016-04-01,212538.1 
D1,SCA,CP_MEUR,M_N,EU28,2016-07-01,213003.5 
D1,SCA,CP_MEUR,M_N,EU28,2016-10-01,215484.3 
D1,SCA,CP_MEUR,M_N,EU28,2017-01-01,220087.5 
D1,SCA,CP_MEUR,M_N,EU28,2017-04-01,223095.1 
D1,SCA,CP_MEUR,M_N,EU28,2017-07-01,225078.7 
D1,SCA,CP_MEUR,M_N,EU28,2017-10-01,229448.3 
D1,SCA,CP_MEUR,M_N,EU28,2018-01-01,232070.7 
