currency,partner,sector10,sectpart,stk_flow,bop_item,geotime,date,value
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,FR,2017-01-01,1065700.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,HR,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,HR,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,HR,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,HR,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,HR,1999-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,HR,2000-01-01,22065.4 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,HR,2001-01-01,28551.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,HR,2002-01-01,37752.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,HR,2003-01-01,44950.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,HR,2004-01-01,63001.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,HR,2005-01-01,83592.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,HR,2006-01-01,136287.0 
