unit,bop_item,stk_flow,partner,geo\time,date,value
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2012-01-01,-3.86
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2013-01-01,2.26
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2014-01-01,2.52
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2015-01-01,-7.21
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2016-01-01,6.17
PCH_WRL_1Y,S,CRE,WRL_REST,MT,2017-01-01,0.71
PCH_WRL_1Y,S,CRE,WRL_REST,NL,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,NL,1996-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,NL,1997-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,NL,1998-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,NL,1999-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2000-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2001-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2002-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2003-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2004-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2005-01-01,-4.50 
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2006-01-01,-7.46 
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2007-01-01,-2.28 
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2008-01-01,3.84 
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2009-01-01,0.75
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2010-01-01,-4.26
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2011-01-01,-3.8
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2012-01-01,-5.54
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2013-01-01,1.33
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2014-01-01,1.83
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2015-01-01,12.69
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2016-01-01,-7.66
PCH_WRL_1Y,S,CRE,WRL_REST,NL,2017-01-01,-0.18
PCH_WRL_1Y,S,CRE,WRL_REST,PL,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,PL,1996-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,PL,1997-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,PL,1998-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,PL,1999-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2000-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2001-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2002-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2003-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2004-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2005-01-01,7.69 
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2006-01-01,8.91 
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2007-01-01,16.41 
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2008-01-01,7.56 
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2009-01-01,-8.94
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2010-01-01,3.89
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2011-01-01,0.8
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2012-01-01,-1.84
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2013-01-01,1.88
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2014-01-01,2.08
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2015-01-01,-3.37
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2016-01-01,8.83
PCH_WRL_1Y,S,CRE,WRL_REST,PL,2017-01-01,10.03
PCH_WRL_1Y,S,CRE,WRL_REST,PT,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,PT,1996-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,PT,1997-01-01,-4.95 
PCH_WRL_1Y,S,CRE,WRL_REST,PT,1998-01-01,12.84 
PCH_WRL_1Y,S,CRE,WRL_REST,PT,1999-01-01,-5.19 
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2000-01-01,-5.26 
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2001-01-01,0.77 
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2002-01-01,0.71 
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2003-01-01,3.80 
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2004-01-01,-0.78 
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2005-01-01,-7.80 
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2006-01-01,6.59 
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2007-01-01,4.50 
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2008-01-01,-0.25 
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2009-01-01,-3.36
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2010-01-01,-6.99
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2011-01-01,2.88
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2012-01-01,-6.19
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2013-01-01,6.79
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2014-01-01,-1.14
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2015-01-01,-6.23
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2016-01-01,4.66
PCH_WRL_1Y,S,CRE,WRL_REST,PT,2017-01-01,7.92
PCH_WRL_1Y,S,CRE,WRL_REST,RO,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,RO,1996-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,RO,1997-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,RO,1998-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,RO,1999-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2000-01-01,53.47 
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2001-01-01,24.95 
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2002-01-01,5.95 
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2003-01-01,9.09 
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2004-01-01,9.55 
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2005-01-01,6.81 
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2006-01-01,11.36 
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2007-01-01,-11.45 
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2008-01-01,11.07 
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2009-01-01,-19.63
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2010-01-01,-19.36
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2011-01-01,1.87
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2012-01-01,2.5
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2013-01-01,31.91
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2014-01-01,4.93
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2015-01-01,-3.8
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2016-01-01,6.59
PCH_WRL_1Y,S,CRE,WRL_REST,RO,2017-01-01,9.49
PCH_WRL_1Y,S,CRE,WRL_REST,SE,1995-01-01,0.70 
PCH_WRL_1Y,S,CRE,WRL_REST,SE,1996-01-01,0.66 
PCH_WRL_1Y,S,CRE,WRL_REST,SE,1997-01-01,-0.93 
PCH_WRL_1Y,S,CRE,WRL_REST,SE,1998-01-01,3.77 
PCH_WRL_1Y,S,CRE,WRL_REST,SE,1999-01-01,9.77 
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2000-01-01,-1.20 
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2001-01-01,3.73 
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2002-01-01,-0.16 
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2003-01-01,-0.79 
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2004-01-01,6.49 
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2005-01-01,0.68 
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2006-01-01,0.01 
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2007-01-01,2.43 
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2008-01-01,-1.08 
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2009-01-01,-6.16
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2010-01-01,-1.38
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2011-01-01,5.47
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2012-01-01,-2.7
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2013-01-01,7.23
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2014-01-01,-3.28
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2015-01-01,-1.19
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2016-01-01,-1.19
PCH_WRL_1Y,S,CRE,WRL_REST,SE,2017-01-01,-5.32
PCH_WRL_1Y,S,CRE,WRL_REST,SI,1995-01-01,0.70 
PCH_WRL_1Y,S,CRE,WRL_REST,SI,1996-01-01,-2.51 
PCH_WRL_1Y,S,CRE,WRL_REST,SI,1997-01-01,-10.22 
PCH_WRL_1Y,S,CRE,WRL_REST,SI,1998-01-01,-3.64 
PCH_WRL_1Y,S,CRE,WRL_REST,SI,1999-01-01,-10.77 
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2000-01-01,-10.04 
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2001-01-01,5.76 
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2002-01-01,5.88 
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2003-01-01,6.60 
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2004-01-01,1.39 
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2005-01-01,0.06 
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2006-01-01,-2.48 
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2007-01-01,4.72 
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2008-01-01,15.03 
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2009-01-01,-8.11
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2010-01-01,-7.68
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2011-01-01,-3.24
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2012-01-01,-6.08
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2013-01-01,0.91
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2014-01-01,-2.44
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2015-01-01,-6.75
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2016-01-01,7.64
PCH_WRL_1Y,S,CRE,WRL_REST,SI,2017-01-01,6.85
PCH_WRL_1Y,S,CRE,WRL_REST,SK,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,SK,1996-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,SK,1997-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,SK,1998-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,SK,1999-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2000-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2001-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2002-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2003-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2004-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2005-01-01,-1.67 
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2006-01-01,1.50 
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2007-01-01,-2.80 
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2008-01-01,-2.37 
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2009-01-01,-22.73
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2010-01-01,-10.86
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2011-01-01,-0.75
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2012-01-01,4.41
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2013-01-01,11.57
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2014-01-01,-7.69
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2015-01-01,-7.16
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2016-01-01,12.3
PCH_WRL_1Y,S,CRE,WRL_REST,SK,2017-01-01,5.13
PCH_WRL_1Y,S,CRE,WRL_REST,UK,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,UK,1996-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,UK,1997-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,UK,1998-01-01,3.38 
PCH_WRL_1Y,S,CRE,WRL_REST,UK,1999-01-01,4.11 
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2000-01-01,-5.02 
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2001-01-01,2.33 
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2002-01-01,1.82 
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2003-01-01,6.22 
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2004-01-01,1.89 
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2005-01-01,0.31 
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2006-01-01,0.70 
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2007-01-01,-1.62 
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2008-01-01,-13.28 
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2009-01-01,-3.04
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2010-01-01,-6.49
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2011-01-01,-0.93
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2012-01-01,0.91
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2013-01-01,0.43
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2014-01-01,0.18
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2015-01-01,-0.63
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2016-01-01,-3.45
PCH_WRL_1Y,S,CRE,WRL_REST,UK,2017-01-01,-3.66
