unit,geo\time,date,value
INX_A_AVG,UK,2011-01-01,84.84 
INX_A_AVG,UK,2012-01-01,85.18 
INX_A_AVG,UK,2013-01-01,87.37 
INX_A_AVG,UK,2014-01-01,94.38 
INX_A_AVG,UK,2015-01-01,100.00 
INX_A_AVG,UK,2016-01-01,106.98 
INX_A_AVG,UK,2017-01-01,111.81 
PCH_3Y,AT,2000-01-01,: 
PCH_3Y,AT,2001-01-01,: 
PCH_3Y,AT,2002-01-01,: 
PCH_3Y,AT,2003-01-01,1.70 e
PCH_3Y,AT,2004-01-01,-1.00 e
PCH_3Y,AT,2005-01-01,3.30 e
PCH_3Y,AT,2006-01-01,7.30 e
PCH_3Y,AT,2007-01-01,14.40 e
PCH_3Y,AT,2008-01-01,10.10 e
PCH_3Y,AT,2009-01-01,9.90 e
PCH_3Y,AT,2010-01-01,11.50 be
PCH_3Y,AT,2011-01-01,17.30 e
PCH_3Y,AT,2012-01-01,21.10 e
PCH_3Y,AT,2013-01-01,19.90 
PCH_3Y,AT,2014-01-01,16.80 
PCH_3Y,AT,2015-01-01,14.20 
PCH_3Y,AT,2016-01-01,17.80 
PCH_3Y,AT,2017-01-01,19.90 
PCH_3Y,BE,2000-01-01,: 
PCH_3Y,BE,2001-01-01,: 
PCH_3Y,BE,2002-01-01,: 
PCH_3Y,BE,2003-01-01,19.30 e
PCH_3Y,BE,2004-01-01,23.70 e
PCH_3Y,BE,2005-01-01,31.00 e
PCH_3Y,BE,2006-01-01,34.40 e
PCH_3Y,BE,2007-01-01,33.30 e
PCH_3Y,BE,2008-01-01,23.50 
PCH_3Y,BE,2009-01-01,12.00 
PCH_3Y,BE,2010-01-01,7.20 
PCH_3Y,BE,2011-01-01,6.80 
PCH_3Y,BE,2012-01-01,9.70 
PCH_3Y,BE,2013-01-01,7.60 
PCH_3Y,BE,2014-01-01,2.90 
PCH_3Y,BE,2015-01-01,2.30 p
PCH_3Y,BE,2016-01-01,3.80 p
PCH_3Y,BE,2017-01-01,8.20 
PCH_3Y,BG,2000-01-01,: 
PCH_3Y,BG,2001-01-01,: 
PCH_3Y,BG,2002-01-01,: 
PCH_3Y,BG,2003-01-01,: 
PCH_3Y,BG,2004-01-01,49.70 e
PCH_3Y,BG,2005-01-01,124.60 e
PCH_3Y,BG,2006-01-01,130.90 e
PCH_3Y,BG,2007-01-01,102.00 e
PCH_3Y,BG,2008-01-01,84.80 p
PCH_3Y,BG,2009-01-01,28.20 p
PCH_3Y,BG,2010-01-01,-10.60 p
PCH_3Y,BG,2011-01-01,-32.40 p
PCH_3Y,BG,2012-01-01,-16.70 p
PCH_3Y,BG,2013-01-01,-9.30 
PCH_3Y,BG,2014-01-01,-2.70 
PCH_3Y,BG,2015-01-01,2.00 b
PCH_3Y,BG,2016-01-01,11.60 
PCH_3Y,BG,2017-01-01,19.50 
PCH_3Y,CY,2000-01-01,: 
PCH_3Y,CY,2001-01-01,: 
PCH_3Y,CY,2002-01-01,: 
PCH_3Y,CY,2003-01-01,: 
PCH_3Y,CY,2004-01-01,: 
PCH_3Y,CY,2005-01-01,18.70 e
PCH_3Y,CY,2006-01-01,31.20 e
PCH_3Y,CY,2007-01-01,32.80 e
PCH_3Y,CY,2008-01-01,32.10 
PCH_3Y,CY,2009-01-01,10.30 
PCH_3Y,CY,2010-01-01,-6.90 p
PCH_3Y,CY,2011-01-01,-13.30 p
PCH_3Y,CY,2012-01-01,-10.10 p
PCH_3Y,CY,2013-01-01,-8.50 p
PCH_3Y,CY,2014-01-01,-8.70 p
PCH_3Y,CY,2015-01-01,-7.10 bp
PCH_3Y,CY,2016-01-01,-2.90 p
PCH_3Y,CY,2017-01-01,1.00 p
PCH_3Y,CZ,2000-01-01,: 
