unit,tax,nace_r2,geotime,date,value
PC,NRG,H,FR,2008-01-01,7.7
PC,NRG,H,FR,2009-01-01,7.7
PC,NRG,H,FR,2010-01-01,8.2
PC,NRG,H,FR,2011-01-01,8.4
PC,NRG,H,FR,2012-01-01,8.3
PC,NRG,H,FR,2013-01-01,7.8
PC,NRG,H,FR,2014-01-01,7.2
PC,NRG,H,FR,2015-01-01,6.5
PC,NRG,H,FR,2016-01-01,5.6
PC,NRG,H,HR,1995-01-01,
PC,NRG,H,HR,1996-01-01,
PC,NRG,H,HR,1997-01-01,
PC,NRG,H,HR,1998-01-01,
PC,NRG,H,HR,1999-01-01,
PC,NRG,H,HR,2000-01-01,
PC,NRG,H,HR,2001-01-01,
PC,NRG,H,HR,2002-01-01,
PC,NRG,H,HR,2003-01-01,
PC,NRG,H,HR,2004-01-01,
PC,NRG,H,HR,2005-01-01,
PC,NRG,H,HR,2006-01-01,
PC,NRG,H,HR,2007-01-01,
PC,NRG,H,HR,2008-01-01,34.4
PC,NRG,H,HR,2009-01-01,34.7
PC,NRG,H,HR,2010-01-01,36.4
PC,NRG,H,HR,2011-01-01,36.5
PC,NRG,H,HR,2012-01-01,41.2
PC,NRG,H,HR,2013-01-01,44.2
PC,NRG,H,HR,2014-01-01,42.2
PC,NRG,H,HR,2015-01-01,45.7
PC,NRG,H,HR,2016-01-01,
PC,NRG,H,HU,1995-01-01,
PC,NRG,H,HU,1996-01-01,
PC,NRG,H,HU,1997-01-01,
PC,NRG,H,HU,1998-01-01,
PC,NRG,H,HU,1999-01-01,
PC,NRG,H,HU,2000-01-01,
PC,NRG,H,HU,2001-01-01,
PC,NRG,H,HU,2002-01-01,
PC,NRG,H,HU,2003-01-01,
PC,NRG,H,HU,2004-01-01,
PC,NRG,H,HU,2005-01-01,11.5
PC,NRG,H,HU,2006-01-01,11.9
PC,NRG,H,HU,2007-01-01,12.3
PC,NRG,H,HU,2008-01-01,12.6
PC,NRG,H,HU,2009-01-01,12.4
PC,NRG,H,HU,2010-01-01,14.1
PC,NRG,H,HU,2011-01-01,14.4
PC,NRG,H,HU,2012-01-01,15.0
PC,NRG,H,HU,2013-01-01,19.4
PC,NRG,H,HU,2014-01-01,19.1
PC,NRG,H,HU,2015-01-01,19.1
PC,NRG,H,HU,2016-01-01,
PC,NRG,H,IE,1995-01-01,26.9
PC,NRG,H,IE,1996-01-01,25.8
PC,NRG,H,IE,1997-01-01,25.2
PC,NRG,H,IE,1998-01-01,25.2
PC,NRG,H,IE,1999-01-01,25.4
PC,NRG,H,IE,2000-01-01,27.1
PC,NRG,H,IE,2001-01-01,24.8
PC,NRG,H,IE,2002-01-01,25.9
PC,NRG,H,IE,2003-01-01,26.7
PC,NRG,H,IE,2004-01-01,26.4
PC,NRG,H,IE,2005-01-01,26.1
PC,NRG,H,IE,2006-01-01,25.5
PC,NRG,H,IE,2007-01-01,25.6
PC,NRG,H,IE,2008-01-01,22.6
PC,NRG,H,IE,2009-01-01,19.4
PC,NRG,H,IE,2010-01-01,19.3
PC,NRG,H,IE,2011-01-01,19.9
PC,NRG,H,IE,2012-01-01,20.5
PC,NRG,H,IE,2013-01-01,22.1
PC,NRG,H,IE,2014-01-01,22.9
PC,NRG,H,IE,2015-01-01,23.9
PC,NRG,H,IE,2016-01-01,24.3
PC,NRG,H,IT,1995-01-01,9.1
PC,NRG,H,IT,1996-01-01,8.5
PC,NRG,H,IT,1997-01-01,8.7
PC,NRG,H,IT,1998-01-01,9.0
PC,NRG,H,IT,1999-01-01,9.5
PC,NRG,H,IT,2000-01-01,9.7
PC,NRG,H,IT,2001-01-01,10.2
PC,NRG,H,IT,2002-01-01,10.7
PC,NRG,H,IT,2003-01-01,11.0
PC,NRG,H,IT,2004-01-01,11.4
PC,NRG,H,IT,2005-01-01,11.7
PC,NRG,H,IT,2006-01-01,12.2
PC,NRG,H,IT,2007-01-01,13.0
PC,NRG,H,IT,2008-01-01,13.7
PC,NRG,H,IT,2009-01-01,13.1
PC,NRG,H,IT,2010-01-01,13.1
PC,NRG,H,IT,2011-01-01,12.8
PC,NRG,H,IT,2012-01-01,13.1
PC,NRG,H,IT,2013-01-01,10.3
PC,NRG,H,IT,2014-01-01,10.3
PC,NRG,H,IT,2015-01-01,10.6
PC,NRG,H,IT,2016-01-01,
PC,NRG,H,LT,1995-01-01,
PC,NRG,H,LT,1996-01-01,
PC,NRG,H,LT,1997-01-01,
PC,NRG,H,LT,1998-01-01,
PC,NRG,H,LT,1999-01-01,
PC,NRG,H,LT,2000-01-01,
PC,NRG,H,LT,2001-01-01,
PC,NRG,H,LT,2002-01-01,
PC,NRG,H,LT,2003-01-01,
PC,NRG,H,LT,2004-01-01,
PC,NRG,H,LT,2005-01-01,
PC,NRG,H,LT,2006-01-01,
PC,NRG,H,LT,2007-01-01,
PC,NRG,H,LT,2008-01-01,4.1
PC,NRG,H,LT,2009-01-01,4.1
PC,NRG,H,LT,2010-01-01,4.1
PC,NRG,H,LT,2011-01-01,4.5
PC,NRG,H,LT,2012-01-01,13.8
PC,NRG,H,LT,2013-01-01,10.7
PC,NRG,H,LT,2014-01-01,1.2
PC,NRG,H,LT,2015-01-01,1.2
PC,NRG,H,LT,2016-01-01,
PC,NRG,H,LU,1995-01-01,9.1
PC,NRG,H,LU,1996-01-01,9.3
PC,NRG,H,LU,1997-01-01,10.0
PC,NRG,H,LU,1998-01-01,9.9
PC,NRG,H,LU,1999-01-01,11.1
PC,NRG,H,LU,2000-01-01,14.6
PC,NRG,H,LU,2001-01-01,14.7
PC,NRG,H,LU,2002-01-01,14.2
PC,NRG,H,LU,2003-01-01,11.3
PC,NRG,H,LU,2004-01-01,11.0
PC,NRG,H,LU,2005-01-01,16.1
PC,NRG,H,LU,2006-01-01,16.2
PC,NRG,H,LU,2007-01-01,17.6
PC,NRG,H,LU,2008-01-01,18.2
PC,NRG,H,LU,2009-01-01,16.3
PC,NRG,H,LU,2010-01-01,18.3
PC,NRG,H,LU,2011-01-01,15.9
PC,NRG,H,LU,2012-01-01,16.2
PC,NRG,H,LU,2013-01-01,17.8
PC,NRG,H,LU,2014-01-01,16.8
PC,NRG,H,LU,2015-01-01,17.0
PC,NRG,H,LU,2016-01-01,
PC,NRG,H,LV,1995-01-01,
PC,NRG,H,LV,1996-01-01,
PC,NRG,H,LV,1997-01-01,
PC,NRG,H,LV,1998-01-01,
PC,NRG,H,LV,1999-01-01,
PC,NRG,H,LV,2000-01-01,
PC,NRG,H,LV,2001-01-01,
PC,NRG,H,LV,2002-01-01,
PC,NRG,H,LV,2003-01-01,
PC,NRG,H,LV,2004-01-01,
PC,NRG,H,LV,2005-01-01,
PC,NRG,H,LV,2006-01-01,
PC,NRG,H,LV,2007-01-01,
PC,NRG,H,LV,2008-01-01,22.2
PC,NRG,H,LV,2009-01-01,19.2
PC,NRG,H,LV,2010-01-01,21.9
PC,NRG,H,LV,2011-01-01,15.3
PC,NRG,H,LV,2012-01-01,15.3
PC,NRG,H,LV,2013-01-01,14.5
PC,NRG,H,LV,2014-01-01,13.5
PC,NRG,H,LV,2015-01-01,14.1
PC,NRG,H,LV,2016-01-01,
PC,NRG,H,MK,1995-01-01,
PC,NRG,H,MK,1996-01-01,
PC,NRG,H,MK,1997-01-01,
PC,NRG,H,MK,1998-01-01,
PC,NRG,H,MK,1999-01-01,
PC,NRG,H,MK,2000-01-01,
PC,NRG,H,MK,2001-01-01,
PC,NRG,H,MK,2002-01-01,
PC,NRG,H,MK,2003-01-01,
PC,NRG,H,MK,2004-01-01,
PC,NRG,H,MK,2005-01-01,
PC,NRG,H,MK,2006-01-01,
PC,NRG,H,MK,2007-01-01,
PC,NRG,H,MK,2008-01-01,
PC,NRG,H,MK,2009-01-01,
PC,NRG,H,MK,2010-01-01,15.2
PC,NRG,H,MK,2011-01-01,19.7
PC,NRG,H,MK,2012-01-01,20.0
PC,NRG,H,MK,2013-01-01,20.0
PC,NRG,H,MK,2014-01-01,20.0
PC,NRG,H,MK,2015-01-01,
PC,NRG,H,MK,2016-01-01,
PC,NRG,H,MT,1995-01-01,11.6
PC,NRG,H,MT,1996-01-01,11.6
PC,NRG,H,MT,1997-01-01,11.6
PC,NRG,H,MT,1998-01-01,11.6
PC,NRG,H,MT,1999-01-01,11.6
PC,NRG,H,MT,2000-01-01,11.6
PC,NRG,H,MT,2001-01-01,11.6
PC,NRG,H,MT,2002-01-01,11.6
PC,NRG,H,MT,2003-01-01,11.6
PC,NRG,H,MT,2004-01-01,11.6
PC,NRG,H,MT,2005-01-01,11.6
PC,NRG,H,MT,2006-01-01,11.5
PC,NRG,H,MT,2007-01-01,11.5
PC,NRG,H,MT,2008-01-01,10.2
PC,NRG,H,MT,2009-01-01,10.2
PC,NRG,H,MT,2010-01-01,9.4
PC,NRG,H,MT,2011-01-01,7.4
PC,NRG,H,MT,2012-01-01,7.5
PC,NRG,H,MT,2013-01-01,7.5
PC,NRG,H,MT,2014-01-01,7.1
PC,NRG,H,MT,2015-01-01,8.0
PC,NRG,H,MT,2016-01-01,7.7
PC,NRG,H,NL,1995-01-01,12.3
PC,NRG,H,NL,1996-01-01,11.5
PC,NRG,H,NL,1997-01-01,11.3
PC,NRG,H,NL,1998-01-01,11.4
PC,NRG,H,NL,1999-01-01,10.5
PC,NRG,H,NL,2000-01-01,9.9
PC,NRG,H,NL,2001-01-01,9.1
PC,NRG,H,NL,2002-01-01,9.2
PC,NRG,H,NL,2003-01-01,8.7
PC,NRG,H,NL,2004-01-01,8.5
PC,NRG,H,NL,2005-01-01,8.2
PC,NRG,H,NL,2006-01-01,8.5
PC,NRG,H,NL,2007-01-01,8.8
PC,NRG,H,NL,2008-01-01,8.9
PC,NRG,H,NL,2009-01-01,8.6
PC,NRG,H,NL,2010-01-01,8.0
PC,NRG,H,NL,2011-01-01,8.7
PC,NRG,H,NL,2012-01-01,8.9
PC,NRG,H,NL,2013-01-01,8.1
PC,NRG,H,NL,2014-01-01,7.9
PC,NRG,H,NL,2015-01-01,7.3
PC,NRG,H,NL,2016-01-01,7.1
PC,NRG,H,NO,1995-01-01,
PC,NRG,H,NO,1996-01-01,
PC,NRG,H,NO,1997-01-01,
PC,NRG,H,NO,1998-01-01,
PC,NRG,H,NO,1999-01-01,
PC,NRG,H,NO,2000-01-01,
PC,NRG,H,NO,2001-01-01,
PC,NRG,H,NO,2002-01-01,
PC,NRG,H,NO,2003-01-01,
PC,NRG,H,NO,2004-01-01,
PC,NRG,H,NO,2005-01-01,
PC,NRG,H,NO,2006-01-01,
PC,NRG,H,NO,2007-01-01,
PC,NRG,H,NO,2008-01-01,15.1
PC,NRG,H,NO,2009-01-01,13.8
PC,NRG,H,NO,2010-01-01,13.9
PC,NRG,H,NO,2011-01-01,13.1
PC,NRG,H,NO,2012-01-01,13.5
PC,NRG,H,NO,2013-01-01,12.3
PC,NRG,H,NO,2014-01-01,13.3
PC,NRG,H,NO,2015-01-01,12.8
PC,NRG,H,NO,2016-01-01,
PC,NRG,H,PL,1995-01-01,
PC,NRG,H,PL,1996-01-01,
PC,NRG,H,PL,1997-01-01,
PC,NRG,H,PL,1998-01-01,
PC,NRG,H,PL,1999-01-01,
PC,NRG,H,PL,2000-01-01,
PC,NRG,H,PL,2001-01-01,
PC,NRG,H,PL,2002-01-01,
PC,NRG,H,PL,2003-01-01,
PC,NRG,H,PL,2004-01-01,
PC,NRG,H,PL,2005-01-01,
PC,NRG,H,PL,2006-01-01,
PC,NRG,H,PL,2007-01-01,
PC,NRG,H,PL,2008-01-01,27.2
PC,NRG,H,PL,2009-01-01,26.7
PC,NRG,H,PL,2010-01-01,25.0
PC,NRG,H,PL,2011-01-01,24.3
PC,NRG,H,PL,2012-01-01,24.0
PC,NRG,H,PL,2013-01-01,25.6
PC,NRG,H,PL,2014-01-01,24.8
PC,NRG,H,PL,2015-01-01,24.9
PC,NRG,H,PL,2016-01-01,
PC,NRG,H,PT,1995-01-01,
PC,NRG,H,PT,1996-01-01,
PC,NRG,H,PT,1997-01-01,
PC,NRG,H,PT,1998-01-01,
PC,NRG,H,PT,1999-01-01,
PC,NRG,H,PT,2000-01-01,
PC,NRG,H,PT,2001-01-01,
PC,NRG,H,PT,2002-01-01,
PC,NRG,H,PT,2003-01-01,
PC,NRG,H,PT,2004-01-01,
PC,NRG,H,PT,2005-01-01,
PC,NRG,H,PT,2006-01-01,15.3
PC,NRG,H,PT,2007-01-01,16.3
PC,NRG,H,PT,2008-01-01,17.2
PC,NRG,H,PT,2009-01-01,17.3
PC,NRG,H,PT,2010-01-01,18.0
PC,NRG,H,PT,2011-01-01,19.8
PC,NRG,H,PT,2012-01-01,17.2
PC,NRG,H,PT,2013-01-01,16.5
PC,NRG,H,PT,2014-01-01,16.9
PC,NRG,H,PT,2015-01-01,17.1
PC,NRG,H,PT,2016-01-01,
PC,NRG,H,RO,1995-01-01,
PC,NRG,H,RO,1996-01-01,
PC,NRG,H,RO,1997-01-01,
PC,NRG,H,RO,1998-01-01,
PC,NRG,H,RO,1999-01-01,
PC,NRG,H,RO,2000-01-01,
PC,NRG,H,RO,2001-01-01,
PC,NRG,H,RO,2002-01-01,
PC,NRG,H,RO,2003-01-01,
PC,NRG,H,RO,2004-01-01,
PC,NRG,H,RO,2005-01-01,
PC,NRG,H,RO,2006-01-01,16.6
PC,NRG,H,RO,2007-01-01,17.9
PC,NRG,H,RO,2008-01-01,20.1
PC,NRG,H,RO,2009-01-01,22.9
PC,NRG,H,RO,2010-01-01,21.1
PC,NRG,H,RO,2011-01-01,22.1
PC,NRG,H,RO,2012-01-01,22.3
PC,NRG,H,RO,2013-01-01,22.7
PC,NRG,H,RO,2014-01-01,23.1
PC,NRG,H,RO,2015-01-01,26.2
PC,NRG,H,RO,2016-01-01,
PC,NRG,H,RS,1995-01-01,
PC,NRG,H,RS,1996-01-01,
PC,NRG,H,RS,1997-01-01,
PC,NRG,H,RS,1998-01-01,
PC,NRG,H,RS,1999-01-01,
PC,NRG,H,RS,2000-01-01,
PC,NRG,H,RS,2001-01-01,
PC,NRG,H,RS,2002-01-01,
PC,NRG,H,RS,2003-01-01,
PC,NRG,H,RS,2004-01-01,
PC,NRG,H,RS,2005-01-01,
PC,NRG,H,RS,2006-01-01,
PC,NRG,H,RS,2007-01-01,
PC,NRG,H,RS,2008-01-01,34.8
PC,NRG,H,RS,2009-01-01,34.8
PC,NRG,H,RS,2010-01-01,37.7
PC,NRG,H,RS,2011-01-01,33.4
PC,NRG,H,RS,2012-01-01,33.3
PC,NRG,H,RS,2013-01-01,35.6
PC,NRG,H,RS,2014-01-01,38.4
PC,NRG,H,RS,2015-01-01,35.2
PC,NRG,H,RS,2016-01-01,
PC,NRG,H,SE,1995-01-01,
PC,NRG,H,SE,1996-01-01,
PC,NRG,H,SE,1997-01-01,
PC,NRG,H,SE,1998-01-01,
PC,NRG,H,SE,1999-01-01,
PC,NRG,H,SE,2000-01-01,
PC,NRG,H,SE,2001-01-01,
PC,NRG,H,SE,2002-01-01,
PC,NRG,H,SE,2003-01-01,
PC,NRG,H,SE,2004-01-01,
PC,NRG,H,SE,2005-01-01,
PC,NRG,H,SE,2006-01-01,
PC,NRG,H,SE,2007-01-01,
PC,NRG,H,SE,2008-01-01,13.6
PC,NRG,H,SE,2009-01-01,12.8
PC,NRG,H,SE,2010-01-01,13.5
PC,NRG,H,SE,2011-01-01,14.0
PC,NRG,H,SE,2012-01-01,13.8
PC,NRG,H,SE,2013-01-01,13.8
PC,NRG,H,SE,2014-01-01,14.2
PC,NRG,H,SE,2015-01-01,14.0
PC,NRG,H,SE,2016-01-01,
PC,NRG,H,SI,1995-01-01,
PC,NRG,H,SI,1996-01-01,
PC,NRG,H,SI,1997-01-01,
PC,NRG,H,SI,1998-01-01,
PC,NRG,H,SI,1999-01-01,
PC,NRG,H,SI,2000-01-01,
PC,NRG,H,SI,2001-01-01,
PC,NRG,H,SI,2002-01-01,
PC,NRG,H,SI,2003-01-01,
PC,NRG,H,SI,2004-01-01,
PC,NRG,H,SI,2005-01-01,
PC,NRG,H,SI,2006-01-01,
PC,NRG,H,SI,2007-01-01,
PC,NRG,H,SI,2008-01-01,5.2
PC,NRG,H,SI,2009-01-01,5.2
PC,NRG,H,SI,2010-01-01,5.0
PC,NRG,H,SI,2011-01-01,4.9
PC,NRG,H,SI,2012-01-01,5.6
PC,NRG,H,SI,2013-01-01,6.3
PC,NRG,H,SI,2014-01-01,6.3
PC,NRG,H,SI,2015-01-01,6.2
PC,NRG,H,SI,2016-01-01,7.4
PC,NRG,H,SK,1995-01-01,
PC,NRG,H,SK,1996-01-01,
PC,NRG,H,SK,1997-01-01,
PC,NRG,H,SK,1998-01-01,
PC,NRG,H,SK,1999-01-01,
PC,NRG,H,SK,2000-01-01,
PC,NRG,H,SK,2001-01-01,
PC,NRG,H,SK,2002-01-01,
PC,NRG,H,SK,2003-01-01,
PC,NRG,H,SK,2004-01-01,
PC,NRG,H,SK,2005-01-01,
PC,NRG,H,SK,2006-01-01,
PC,NRG,H,SK,2007-01-01,
PC,NRG,H,SK,2008-01-01,12.8
PC,NRG,H,SK,2009-01-01,19.4
PC,NRG,H,SK,2010-01-01,21.2
PC,NRG,H,SK,2011-01-01,20.6
PC,NRG,H,SK,2012-01-01,21.4
PC,NRG,H,SK,2013-01-01,32.2
PC,NRG,H,SK,2014-01-01,28.4
PC,NRG,H,SK,2015-01-01,28.7
PC,NRG,H,SK,2016-01-01,
PC,NRG,H,TR,1995-01-01,
PC,NRG,H,TR,1996-01-01,
PC,NRG,H,TR,1997-01-01,
PC,NRG,H,TR,1998-01-01,
PC,NRG,H,TR,1999-01-01,
PC,NRG,H,TR,2000-01-01,
PC,NRG,H,TR,2001-01-01,
PC,NRG,H,TR,2002-01-01,
PC,NRG,H,TR,2003-01-01,
PC,NRG,H,TR,2004-01-01,
PC,NRG,H,TR,2005-01-01,
PC,NRG,H,TR,2006-01-01,
PC,NRG,H,TR,2007-01-01,
PC,NRG,H,TR,2008-01-01,35.2
PC,NRG,H,TR,2009-01-01,35.9
PC,NRG,H,TR,2010-01-01,35.2
PC,NRG,H,TR,2011-01-01,35.1
PC,NRG,H,TR,2012-01-01,35.0
PC,NRG,H,TR,2013-01-01,35.0
PC,NRG,H,TR,2014-01-01,35.0
PC,NRG,H,TR,2015-01-01,34.9
PC,NRG,H,TR,2016-01-01,35.1
PC,NRG,H,UK,1995-01-01,
PC,NRG,H,UK,1996-01-01,
PC,NRG,H,UK,1997-01-01,10.9
PC,NRG,H,UK,1998-01-01,11.9
PC,NRG,H,UK,1999-01-01,11.0
PC,NRG,H,UK,2000-01-01,11.8
PC,NRG,H,UK,2001-01-01,12.0
PC,NRG,H,UK,2002-01-01,11.5
PC,NRG,H,UK,2003-01-01,11.9
PC,NRG,H,UK,2004-01-01,12.7
PC,NRG,H,UK,2005-01-01,12.0
PC,NRG,H,UK,2006-01-01,11.7
PC,NRG,H,UK,2007-01-01,11.7
PC,NRG,H,UK,2008-01-01,11.0
PC,NRG,H,UK,2009-01-01,10.1
PC,NRG,H,UK,2010-01-01,9.3
PC,NRG,H,UK,2011-01-01,9.2
PC,NRG,H,UK,2012-01-01,9.2
PC,NRG,H,UK,2013-01-01,9.4
PC,NRG,H,UK,2014-01-01,9.5
PC,NRG,H,UK,2015-01-01,9.8
PC,NRG,H,UK,2016-01-01,
PC,NRG,I-U,AT,1995-01-01,12.8
PC,NRG,I-U,AT,1996-01-01,13.1
PC,NRG,I-U,AT,1997-01-01,13.8
PC,NRG,I-U,AT,1998-01-01,13.6
PC,NRG,I-U,AT,1999-01-01,13.9
PC,NRG,I-U,AT,2000-01-01,13.4
PC,NRG,I-U,AT,2001-01-01,13.6
PC,NRG,I-U,AT,2002-01-01,12.9
PC,NRG,I-U,AT,2003-01-01,12.9
PC,NRG,I-U,AT,2004-01-01,12.7
PC,NRG,I-U,AT,2005-01-01,12.9
PC,NRG,I-U,AT,2006-01-01,13.2
PC,NRG,I-U,AT,2007-01-01,13.3
PC,NRG,I-U,AT,2008-01-01,13.5
PC,NRG,I-U,AT,2009-01-01,13.2
PC,NRG,I-U,AT,2010-01-01,13.0
PC,NRG,I-U,AT,2011-01-01,12.9
PC,NRG,I-U,AT,2012-01-01,12.8
PC,NRG,I-U,AT,2013-01-01,12.9
PC,NRG,I-U,AT,2014-01-01,13.3
PC,NRG,I-U,AT,2015-01-01,13.1
PC,NRG,I-U,AT,2016-01-01,
PC,NRG,I-U,BE,1995-01-01,
PC,NRG,I-U,BE,1996-01-01,
PC,NRG,I-U,BE,1997-01-01,
PC,NRG,I-U,BE,1998-01-01,
PC,NRG,I-U,BE,1999-01-01,
PC,NRG,I-U,BE,2000-01-01,
PC,NRG,I-U,BE,2001-01-01,
PC,NRG,I-U,BE,2002-01-01,
PC,NRG,I-U,BE,2003-01-01,
PC,NRG,I-U,BE,2004-01-01,
PC,NRG,I-U,BE,2005-01-01,
PC,NRG,I-U,BE,2006-01-01,
PC,NRG,I-U,BE,2007-01-01,
PC,NRG,I-U,BE,2008-01-01,12.3
PC,NRG,I-U,BE,2009-01-01,13.2
PC,NRG,I-U,BE,2010-01-01,13.0
PC,NRG,I-U,BE,2011-01-01,12.6
PC,NRG,I-U,BE,2012-01-01,13.3
PC,NRG,I-U,BE,2013-01-01,13.1
PC,NRG,I-U,BE,2014-01-01,12.8
PC,NRG,I-U,BE,2015-01-01,13.0
PC,NRG,I-U,BE,2016-01-01,
PC,NRG,I-U,BG,1995-01-01,
PC,NRG,I-U,BG,1996-01-01,
PC,NRG,I-U,BG,1997-01-01,
PC,NRG,I-U,BG,1998-01-01,
PC,NRG,I-U,BG,1999-01-01,
PC,NRG,I-U,BG,2000-01-01,
PC,NRG,I-U,BG,2001-01-01,
PC,NRG,I-U,BG,2002-01-01,
PC,NRG,I-U,BG,2003-01-01,
PC,NRG,I-U,BG,2004-01-01,
PC,NRG,I-U,BG,2005-01-01,
PC,NRG,I-U,BG,2006-01-01,
PC,NRG,I-U,BG,2007-01-01,
PC,NRG,I-U,BG,2008-01-01,9.6
PC,NRG,I-U,BG,2009-01-01,7.2
PC,NRG,I-U,BG,2010-01-01,3.1
PC,NRG,I-U,BG,2011-01-01,3.3
PC,NRG,I-U,BG,2012-01-01,3.5
PC,NRG,I-U,BG,2013-01-01,3.4
PC,NRG,I-U,BG,2014-01-01,2.7
PC,NRG,I-U,BG,2015-01-01,2.8
PC,NRG,I-U,BG,2016-01-01,
PC,NRG,I-U,CH,1995-01-01,
PC,NRG,I-U,CH,1996-01-01,
PC,NRG,I-U,CH,1997-01-01,
PC,NRG,I-U,CH,1998-01-01,
PC,NRG,I-U,CH,1999-01-01,
PC,NRG,I-U,CH,2000-01-01,8.8
PC,NRG,I-U,CH,2001-01-01,9.2
PC,NRG,I-U,CH,2002-01-01,9.9
PC,NRG,I-U,CH,2003-01-01,9.7
PC,NRG,I-U,CH,2004-01-01,9.1
PC,NRG,I-U,CH,2005-01-01,8.9
PC,NRG,I-U,CH,2006-01-01,8.4
PC,NRG,I-U,CH,2007-01-01,8.3
PC,NRG,I-U,CH,2008-01-01,8.6
PC,NRG,I-U,CH,2009-01-01,9.1
PC,NRG,I-U,CH,2010-01-01,9.6
PC,NRG,I-U,CH,2011-01-01,9.3
PC,NRG,I-U,CH,2012-01-01,8.7
PC,NRG,I-U,CH,2013-01-01,8.6
PC,NRG,I-U,CH,2014-01-01,8.1
PC,NRG,I-U,CH,2015-01-01,9.3
PC,NRG,I-U,CH,2016-01-01,
PC,NRG,I-U,CY,1995-01-01,
PC,NRG,I-U,CY,1996-01-01,
PC,NRG,I-U,CY,1997-01-01,
PC,NRG,I-U,CY,1998-01-01,
PC,NRG,I-U,CY,1999-01-01,
PC,NRG,I-U,CY,2000-01-01,
PC,NRG,I-U,CY,2001-01-01,
PC,NRG,I-U,CY,2002-01-01,
PC,NRG,I-U,CY,2003-01-01,
PC,NRG,I-U,CY,2004-01-01,
PC,NRG,I-U,CY,2005-01-01,
PC,NRG,I-U,CY,2006-01-01,
PC,NRG,I-U,CY,2007-01-01,
PC,NRG,I-U,CY,2008-01-01,7.1
PC,NRG,I-U,CY,2009-01-01,7.1
PC,NRG,I-U,CY,2010-01-01,7.2
PC,NRG,I-U,CY,2011-01-01,8.0
PC,NRG,I-U,CY,2012-01-01,8.6
PC,NRG,I-U,CY,2013-01-01,8.0
PC,NRG,I-U,CY,2014-01-01,7.6
PC,NRG,I-U,CY,2015-01-01,8.3
PC,NRG,I-U,CY,2016-01-01,
PC,NRG,I-U,CZ,1995-01-01,
PC,NRG,I-U,CZ,1996-01-01,
PC,NRG,I-U,CZ,1997-01-01,
PC,NRG,I-U,CZ,1998-01-01,
PC,NRG,I-U,CZ,1999-01-01,
PC,NRG,I-U,CZ,2000-01-01,
PC,NRG,I-U,CZ,2001-01-01,
PC,NRG,I-U,CZ,2002-01-01,
PC,NRG,I-U,CZ,2003-01-01,
PC,NRG,I-U,CZ,2004-01-01,
PC,NRG,I-U,CZ,2005-01-01,10.0
PC,NRG,I-U,CZ,2006-01-01,9.3
PC,NRG,I-U,CZ,2007-01-01,9.2
PC,NRG,I-U,CZ,2008-01-01,9.5
PC,NRG,I-U,CZ,2009-01-01,9.6
PC,NRG,I-U,CZ,2010-01-01,8.9
PC,NRG,I-U,CZ,2011-01-01,7.5
PC,NRG,I-U,CZ,2012-01-01,7.6
PC,NRG,I-U,CZ,2013-01-01,8.2
PC,NRG,I-U,CZ,2014-01-01,8.0
PC,NRG,I-U,CZ,2015-01-01,8.1
PC,NRG,I-U,CZ,2016-01-01,
PC,NRG,I-U,DE,1995-01-01,
PC,NRG,I-U,DE,1996-01-01,
PC,NRG,I-U,DE,1997-01-01,
PC,NRG,I-U,DE,1998-01-01,
PC,NRG,I-U,DE,1999-01-01,
PC,NRG,I-U,DE,2000-01-01,
PC,NRG,I-U,DE,2001-01-01,
PC,NRG,I-U,DE,2002-01-01,
PC,NRG,I-U,DE,2003-01-01,
PC,NRG,I-U,DE,2004-01-01,
PC,NRG,I-U,DE,2005-01-01,
PC,NRG,I-U,DE,2006-01-01,
PC,NRG,I-U,DE,2007-01-01,
PC,NRG,I-U,DE,2008-01-01,7.0
PC,NRG,I-U,DE,2009-01-01,6.8
PC,NRG,I-U,DE,2010-01-01,7.6
PC,NRG,I-U,DE,2011-01-01,8.4
PC,NRG,I-U,DE,2012-01-01,8.1
PC,NRG,I-U,DE,2013-01-01,8.7
PC,NRG,I-U,DE,2014-01-01,8.8
PC,NRG,I-U,DE,2015-01-01,8.8
PC,NRG,I-U,DE,2016-01-01,
PC,NRG,I-U,DK,1995-01-01,11.5
PC,NRG,I-U,DK,1996-01-01,12.3
PC,NRG,I-U,DK,1997-01-01,12.8
PC,NRG,I-U,DK,1998-01-01,15.1
PC,NRG,I-U,DK,1999-01-01,13.9
PC,NRG,I-U,DK,2000-01-01,14.3
PC,NRG,I-U,DK,2001-01-01,13.8
PC,NRG,I-U,DK,2002-01-01,14.1
PC,NRG,I-U,DK,2003-01-01,14.9
PC,NRG,I-U,DK,2004-01-01,14.9
PC,NRG,I-U,DK,2005-01-01,14.6
PC,NRG,I-U,DK,2006-01-01,14.8
PC,NRG,I-U,DK,2007-01-01,15.4
PC,NRG,I-U,DK,2008-01-01,15.1
PC,NRG,I-U,DK,2009-01-01,15.5
PC,NRG,I-U,DK,2010-01-01,16.4
PC,NRG,I-U,DK,2011-01-01,17.4
PC,NRG,I-U,DK,2012-01-01,16.8
PC,NRG,I-U,DK,2013-01-01,13.4
PC,NRG,I-U,DK,2014-01-01,15.8
PC,NRG,I-U,DK,2015-01-01,13.5
PC,NRG,I-U,DK,2016-01-01,13.5
PC,NRG,I-U,EA19,1995-01-01,
